transaksi_id,tanggal,jam,cabang_id,pelanggan_id,saluran,metode_bayar,subtotal,diskon,total
T0072494,2025-09-08,12,C04,,Delivery,Kartu Debit,60000,0,60000
T0072495,2025-09-08,8,C04,,Takeaway,Kartu Debit,45000,0,45000
T0072496,2025-09-08,11,C04,U03910,Dine-in,QRIS,49000,0,49000
T0072497,2025-09-08,13,C04,,Takeaway,Kartu Debit,36000,0,36000
T0072498,2025-09-08,15,C04,,Takeaway,E-Wallet,28000,0,28000
T0072499,2025-09-08,15,C04,,Dine-in,QRIS,35000,0,35000
T0072500,2025-09-08,12,C04,U05707,Dine-in,QRIS,15000,0,15000
T0072501,2025-09-08,13,C05,,Takeaway,QRIS,53000,0,53000
T0072502,2025-09-08,14,C05,U01153,Dine-in,Tunai,30000,0,30000
T0072503,2025-09-08,15,C05,,Takeaway,Kartu Debit,39000,0,39000
T0072504,2025-09-08,7,C05,,Dine-in,QRIS,74000,0,74000
T0072505,2025-09-08,11,C05,U01118,Dine-in,QRIS,25000,0,25000
T0072506,2025-09-08,9,C05,U05677,Dine-in,QRIS,59000,0,59000
T0072507,2025-09-08,8,C05,U06148,Takeaway,Tunai,44000,0,44000
T0072508,2025-09-08,12,C05,U04383,Dine-in,Tunai,45000,0,45000
T0072509,2025-09-08,13,C05,U03294,Takeaway,E-Wallet,120000,0,120000
T0072510,2025-09-08,9,C05,,Delivery,Kartu Debit,22000,0,22000
T0072511,2025-09-08,21,C05,U05483,Dine-in,QRIS,62000,0,62000
T0072512,2025-09-08,14,C05,,Delivery,QRIS,46000,2300,43700
T0072513,2025-09-08,21,C05,,Takeaway,QRIS,37000,0,37000
T0072514,2025-09-08,11,C05,,Takeaway,E-Wallet,108000,0,108000
T0072515,2025-09-08,14,C05,,Delivery,Tunai,20000,0,20000
T0072516,2025-09-08,13,C05,U03656,Dine-in,E-Wallet,18000,0,18000
T0072517,2025-09-08,8,C05,U06148,Dine-in,QRIS,50000,0,50000
T0072518,2025-09-08,14,C05,U04117,Dine-in,QRIS,40000,0,40000
T0072519,2025-09-08,15,C05,U00748,Takeaway,QRIS,39000,3900,35100
T0072520,2025-09-08,12,C05,,Dine-in,Tunai,73000,0,73000
T0072521,2025-09-08,13,C05,,Takeaway,E-Wallet,48000,0,48000
T0072522,2025-09-08,12,C05,U03882,Dine-in,Tunai,95000,0,95000
T0072523,2025-09-08,11,C05,U04857,Delivery,E-Wallet,126000,0,126000
T0072524,2025-09-08,15,C05,U04968,Delivery,QRIS,100000,10000,90000
T0072525,2025-09-09,10,C01,,Delivery,QRIS,18000,0,18000
T0072526,2025-09-09,18,C01,U00089,Dine-in,QRIS,46000,0,46000
T0072527,2025-09-09,8,C01,,Delivery,Tunai,80000,0,80000
T0072528,2025-09-09,13,C01,U03509,Takeaway,Tunai,65000,0,65000
T0072529,2025-09-09,19,C01,,Dine-in,Tunai,24000,0,24000
T0072530,2025-09-09,15,C01,U01694,Delivery,QRIS,62000,0,62000
T0072531,2025-09-09,17,C01,U03429,Delivery,QRIS,147000,0,147000
T0072532,2025-09-09,8,C01,,Dine-in,E-Wallet,48000,0,48000
T0072533,2025-09-09,10,C01,U05205,Takeaway,Tunai,227000,0,227000
T0072534,2025-09-09,15,C01,U05926,Delivery,QRIS,37000,0,37000
T0072535,2025-09-09,10,C01,,Takeaway,QRIS,88000,0,88000
T0072536,2025-09-09,12,C01,U03647,Delivery,QRIS,205000,0,205000
T0072537,2025-09-09,7,C01,,Takeaway,QRIS,165000,0,165000
T0072538,2025-09-09,17,C01,U01762,Delivery,QRIS,71000,0,71000
T0072539,2025-09-09,9,C01,U01664,Delivery,Kartu Debit,48000,0,48000
T0072540,2025-09-09,15,C01,U02476,Dine-in,E-Wallet,96000,0,96000
T0072541,2025-09-09,11,C01,U04934,Dine-in,QRIS,35000,0,35000
T0072542,2025-09-09,13,C01,,Dine-in,QRIS,29000,0,29000
T0072543,2025-09-09,15,C01,U02933,Takeaway,QRIS,24000,2400,21600
T0072544,2025-09-09,10,C01,,Takeaway,E-Wallet,42000,0,42000
T0072545,2025-09-09,8,C01,U02217,Dine-in,QRIS,50000,0,50000
T0072546,2025-09-09,20,C01,,Delivery,Kartu Debit,68000,0,68000
T0072547,2025-09-09,10,C01,U01373,Delivery,Kartu Debit,78000,0,78000
T0072548,2025-09-09,16,C01,,Takeaway,QRIS,18000,0,18000
T0072549,2025-09-09,9,C01,,Dine-in,Tunai,24000,0,24000
T0072550,2025-09-09,14,C01,U01472,Dine-in,QRIS,95000,0,95000
T0072551,2025-09-09,16,C01,,Takeaway,Tunai,40000,0,40000
T0072552,2025-09-09,9,C01,,Delivery,QRIS,28000,0,28000
T0072553,2025-09-09,16,C01,U01940,Dine-in,Tunai,56000,0,56000
T0072554,2025-09-09,7,C01,,Takeaway,QRIS,32000,0,32000
T0072555,2025-09-09,12,C01,U02967,Dine-in,QRIS,43000,0,43000
T0072556,2025-09-09,15,C01,U02583,Takeaway,Tunai,25000,0,25000
T0072557,2025-09-09,9,C01,,Dine-in,Tunai,30000,0,30000
T0072558,2025-09-09,14,C01,U02981,Takeaway,Tunai,288000,0,288000
T0072559,2025-09-09,13,C01,,Delivery,QRIS,35000,0,35000
T0072560,2025-09-09,12,C01,,Delivery,Kartu Debit,135000,0,135000
T0072561,2025-09-09,14,C01,U01053,Delivery,Kartu Debit,118000,5900,112100
T0072562,2025-09-09,15,C01,,Takeaway,Kartu Debit,92000,0,92000
T0072563,2025-09-09,11,C01,,Delivery,QRIS,18000,0,18000
T0072564,2025-09-09,13,C01,,Dine-in,QRIS,54000,0,54000
T0072565,2025-09-09,15,C01,,Delivery,E-Wallet,24000,0,24000
T0072566,2025-09-09,15,C02,U02573,Dine-in,Tunai,164000,0,164000
T0072567,2025-09-09,13,C02,,Delivery,QRIS,50000,0,50000
T0072568,2025-09-09,14,C02,,Delivery,E-Wallet,74000,0,74000
T0072569,2025-09-09,9,C02,U00732,Dine-in,Kartu Debit,14000,0,14000
T0072570,2025-09-09,10,C02,,Takeaway,QRIS,42000,0,42000
T0072571,2025-09-09,13,C02,,Dine-in,QRIS,28000,0,28000
T0072572,2025-09-09,19,C02,U01408,Dine-in,Tunai,25000,0,25000
T0072573,2025-09-09,18,C02,U00669,Takeaway,Tunai,32000,0,32000
T0072574,2025-09-09,9,C02,,Delivery,E-Wallet,22000,1100,20900
T0072575,2025-09-09,10,C02,,Dine-in,E-Wallet,43000,0,43000
T0072576,2025-09-09,15,C02,U00217,Delivery,Kartu Debit,24000,0,24000
T0072577,2025-09-09,10,C02,U02962,Takeaway,QRIS,18000,0,18000
T0072578,2025-09-09,9,C02,U03895,Delivery,E-Wallet,18000,0,18000
T0072579,2025-09-09,14,C02,U02217,Delivery,E-Wallet,116000,0,116000
T0072580,2025-09-09,12,C02,,Takeaway,Kartu Debit,40000,0,40000
T0072581,2025-09-09,13,C02,U04567,Dine-in,QRIS,46000,0,46000
T0072582,2025-09-09,7,C02,U06195,Takeaway,QRIS,121000,0,121000
T0072583,2025-09-09,7,C02,,Dine-in,QRIS,15000,0,15000
T0072584,2025-09-09,9,C02,U02061,Dine-in,QRIS,24000,0,24000
T0072585,2025-09-09,12,C02,,Dine-in,E-Wallet,66000,0,66000
T0072586,2025-09-09,11,C02,U01280,Dine-in,E-Wallet,53000,0,53000
T0072587,2025-09-09,20,C02,,Dine-in,Kartu Debit,169000,0,169000
T0072588,2025-09-09,9,C02,U04697,Takeaway,QRIS,47000,0,47000
T0072589,2025-09-09,15,C02,U01762,Delivery,E-Wallet,66000,0,66000
T0072590,2025-09-09,18,C02,U02211,Dine-in,QRIS,72000,0,72000
T0072591,2025-09-09,11,C02,,Dine-in,Tunai,285000,0,285000
T0072592,2025-09-09,15,C02,,Dine-in,QRIS,85000,0,85000
T0072593,2025-09-09,16,C02,,Dine-in,QRIS,24000,0,24000
T0072594,2025-09-09,16,C02,,Takeaway,QRIS,74000,0,74000
T0072595,2025-09-09,7,C02,,Takeaway,E-Wallet,43000,0,43000
T0072596,2025-09-09,15,C02,U00345,Takeaway,Kartu Debit,138000,0,138000
T0072597,2025-09-09,17,C02,,Takeaway,E-Wallet,50000,0,50000
T0072598,2025-09-09,13,C02,,Dine-in,E-Wallet,18000,0,18000
T0072599,2025-09-09,10,C02,,Dine-in,Tunai,40000,0,40000
T0072600,2025-09-09,16,C02,,Dine-in,Kartu Debit,25000,0,25000
T0072601,2025-09-09,10,C02,U04390,Delivery,Tunai,15000,0,15000
T0072602,2025-09-09,12,C02,,Dine-in,QRIS,39000,0,39000
T0072603,2025-09-09,13,C02,U00560,Takeaway,QRIS,39000,0,39000
T0072604,2025-09-09,11,C02,,Takeaway,E-Wallet,40000,2000,38000
T0072605,2025-09-09,13,C02,U05347,Dine-in,E-Wallet,75000,0,75000
T0072606,2025-09-09,18,C03,U02881,Dine-in,Tunai,49000,0,49000
T0072607,2025-09-09,11,C03,,Takeaway,Kartu Debit,75000,0,75000
T0072608,2025-09-09,14,C03,,Takeaway,Tunai,50000,0,50000
T0072609,2025-09-09,9,C03,,Takeaway,QRIS,18000,900,17100
T0072610,2025-09-09,17,C03,U03218,Delivery,QRIS,18000,0,18000
T0072611,2025-09-09,12,C03,U02940,Dine-in,QRIS,24000,0,24000
T0072612,2025-09-09,7,C03,U03666,Dine-in,E-Wallet,56000,0,56000
T0072613,2025-09-09,13,C03,,Takeaway,Tunai,24000,0,24000
T0072614,2025-09-09,10,C03,,Dine-in,E-Wallet,80000,0,80000
T0072615,2025-09-09,14,C03,,Takeaway,Tunai,37000,0,37000
T0072616,2025-09-09,7,C03,U05915,Dine-in,Kartu Debit,48000,0,48000
T0072617,2025-09-09,14,C03,,Delivery,QRIS,113000,0,113000
T0072618,2025-09-09,15,C03,,Dine-in,QRIS,50000,0,50000
T0072619,2025-09-09,15,C03,U01305,Takeaway,QRIS,46000,0,46000
T0072620,2025-09-09,17,C03,,Dine-in,QRIS,85000,0,85000
T0072621,2025-09-09,17,C03,U00355,Takeaway,E-Wallet,18000,0,18000
T0072622,2025-09-09,10,C03,,Dine-in,E-Wallet,18000,0,18000
T0072623,2025-09-09,10,C03,,Takeaway,QRIS,15000,0,15000
T0072624,2025-09-09,15,C03,U01203,Dine-in,Tunai,25000,0,25000
T0072625,2025-09-09,12,C03,U04108,Takeaway,Kartu Debit,142000,0,142000
T0072626,2025-09-09,14,C03,U05528,Delivery,E-Wallet,15000,0,15000
T0072627,2025-09-09,11,C03,U02940,Delivery,QRIS,86000,0,86000
T0072628,2025-09-09,7,C03,,Delivery,Tunai,121000,0,121000
T0072629,2025-09-09,8,C03,U01432,Dine-in,QRIS,40000,0,40000
T0072630,2025-09-09,16,C03,U00292,Delivery,QRIS,51000,0,51000
T0072631,2025-09-09,16,C03,U04607,Dine-in,QRIS,43000,0,43000
T0072632,2025-09-09,9,C03,,Takeaway,Tunai,90000,0,90000
T0072633,2025-09-09,15,C03,,Dine-in,QRIS,22000,0,22000
T0072634,2025-09-09,10,C03,U03027,Dine-in,Tunai,85000,4250,80750
T0072635,2025-09-09,14,C03,U01299,Dine-in,QRIS,24000,0,24000
T0072636,2025-09-09,10,C03,,Dine-in,Tunai,65000,0,65000
T0072637,2025-09-09,14,C03,,Dine-in,E-Wallet,15000,0,15000
T0072638,2025-09-09,10,C03,U05033,Dine-in,QRIS,152000,0,152000
T0072639,2025-09-09,21,C03,,Delivery,Tunai,38000,0,38000
T0072640,2025-09-09,15,C03,,Dine-in,Kartu Debit,24000,0,24000
T0072641,2025-09-09,13,C03,U02553,Takeaway,QRIS,18000,0,18000
T0072642,2025-09-09,13,C03,,Takeaway,QRIS,50000,2500,47500
T0072643,2025-09-09,14,C03,,Takeaway,QRIS,20000,0,20000
T0072644,2025-09-09,9,C03,,Takeaway,Kartu Debit,25000,0,25000
T0072645,2025-09-09,12,C03,U01350,Dine-in,QRIS,88000,0,88000
T0072646,2025-09-09,16,C03,U01570,Dine-in,Kartu Debit,73000,0,73000
T0072647,2025-09-09,17,C04,U00229,Delivery,E-Wallet,18000,0,18000
T0072648,2025-09-09,13,C04,,Takeaway,Kartu Debit,142000,0,142000
T0072649,2025-09-09,11,C04,,Dine-in,QRIS,22000,0,22000
T0072650,2025-09-09,14,C04,,Dine-in,Tunai,40000,0,40000
T0072651,2025-09-09,11,C04,,Dine-in,QRIS,20000,0,20000
T0072652,2025-09-09,12,C04,,Dine-in,QRIS,48000,0,48000
T0072653,2025-09-09,12,C04,,Delivery,Kartu Debit,80000,0,80000
T0072654,2025-09-09,15,C04,,Takeaway,Tunai,18000,0,18000
T0072655,2025-09-09,13,C04,,Delivery,QRIS,18000,0,18000
T0072656,2025-09-09,10,C04,U01586,Takeaway,Tunai,50000,0,50000
T0072657,2025-09-09,12,C04,U04814,Takeaway,Kartu Debit,57000,0,57000
T0072658,2025-09-09,9,C04,,Takeaway,Tunai,73000,0,73000
T0072659,2025-09-09,10,C04,,Dine-in,QRIS,28000,0,28000
T0072660,2025-09-09,12,C04,U00019,Takeaway,E-Wallet,15000,0,15000
T0072661,2025-09-09,20,C04,,Dine-in,E-Wallet,72000,0,72000
T0072662,2025-09-09,10,C04,,Takeaway,E-Wallet,28000,0,28000
T0072663,2025-09-09,16,C04,U02571,Delivery,Kartu Debit,36000,0,36000
T0072664,2025-09-09,13,C04,,Delivery,QRIS,40000,0,40000
T0072665,2025-09-09,13,C04,,Dine-in,E-Wallet,62000,0,62000
T0072666,2025-09-09,9,C04,,Takeaway,Tunai,25000,0,25000
T0072667,2025-09-09,16,C04,,Dine-in,E-Wallet,18000,0,18000
T0072668,2025-09-09,11,C04,U05416,Takeaway,Kartu Debit,20000,1000,19000
T0072669,2025-09-09,12,C04,,Takeaway,E-Wallet,27000,0,27000
T0072670,2025-09-09,15,C04,U05741,Takeaway,Kartu Debit,61000,0,61000
T0072671,2025-09-09,10,C04,U01669,Delivery,Kartu Debit,130000,0,130000
T0072672,2025-09-09,13,C04,U01782,Delivery,Tunai,50000,2500,47500
T0072673,2025-09-09,13,C04,U03779,Takeaway,QRIS,40000,2000,38000
T0072674,2025-09-09,17,C04,,Takeaway,Tunai,28000,1400,26600
T0072675,2025-09-09,14,C04,,Dine-in,E-Wallet,25000,1250,23750
T0072676,2025-09-09,19,C04,U01182,Dine-in,Kartu Debit,68000,0,68000
T0072677,2025-09-09,7,C04,,Takeaway,E-Wallet,22000,0,22000
T0072678,2025-09-09,10,C04,,Takeaway,QRIS,151000,0,151000
T0072679,2025-09-09,21,C04,U05697,Delivery,QRIS,25000,0,25000
T0072680,2025-09-09,12,C04,,Delivery,Kartu Debit,18000,0,18000
T0072681,2025-09-09,13,C04,U01234,Delivery,Tunai,94000,0,94000
T0072682,2025-09-09,16,C05,,Takeaway,QRIS,100000,0,100000
T0072683,2025-09-09,12,C05,,Delivery,QRIS,59000,0,59000
T0072684,2025-09-09,14,C05,U04639,Delivery,QRIS,132000,13200,118800
T0072685,2025-09-09,13,C05,U04966,Dine-in,Tunai,50000,0,50000
T0072686,2025-09-09,19,C05,,Dine-in,Tunai,15000,0,15000
T0072687,2025-09-09,15,C05,,Dine-in,QRIS,48000,0,48000
T0072688,2025-09-09,14,C05,,Delivery,Tunai,28000,0,28000
T0072689,2025-09-09,12,C05,,Takeaway,E-Wallet,84000,0,84000
T0072690,2025-09-09,7,C05,U00248,Dine-in,Kartu Debit,15000,0,15000
T0072691,2025-09-09,14,C05,,Takeaway,QRIS,71000,0,71000
T0072692,2025-09-09,16,C05,,Takeaway,Tunai,123000,0,123000
T0072693,2025-09-09,10,C05,U04162,Dine-in,E-Wallet,119000,0,119000
T0072694,2025-09-09,13,C05,U00167,Takeaway,E-Wallet,15000,0,15000
T0072695,2025-09-09,12,C05,,Takeaway,E-Wallet,48000,0,48000
T0072696,2025-09-09,21,C05,,Takeaway,Tunai,110000,0,110000
T0072697,2025-09-09,14,C05,,Delivery,QRIS,87000,0,87000
T0072698,2025-09-09,17,C05,,Dine-in,QRIS,66000,0,66000
T0072699,2025-09-09,13,C05,U03201,Dine-in,E-Wallet,39000,0,39000
T0072700,2025-09-09,13,C05,U01130,Dine-in,QRIS,78000,7800,70200
T0072701,2025-09-09,17,C05,U02440,Dine-in,E-Wallet,28000,2800,25200
T0072702,2025-09-09,10,C05,,Delivery,Kartu Debit,25000,0,25000
T0072703,2025-09-09,14,C05,,Delivery,Kartu Debit,75000,0,75000
T0072704,2025-09-09,16,C05,U00888,Takeaway,Tunai,62000,0,62000
T0072705,2025-09-09,15,C05,,Takeaway,Kartu Debit,15000,0,15000
T0072706,2025-09-09,10,C05,,Delivery,Tunai,115000,0,115000
T0072707,2025-09-09,7,C05,U04383,Takeaway,Kartu Debit,71000,3550,67450
T0072708,2025-09-09,9,C05,U00379,Dine-in,QRIS,75000,0,75000
T0072709,2025-09-09,9,C05,U05761,Dine-in,E-Wallet,22000,0,22000
T0072710,2025-09-09,10,C05,,Takeaway,Tunai,105000,0,105000
T0072711,2025-09-09,9,C05,,Delivery,Kartu Debit,28000,0,28000
T0072712,2025-09-09,11,C05,,Takeaway,Tunai,50000,0,50000
T0072713,2025-09-10,13,C01,,Takeaway,QRIS,109000,0,109000
T0072714,2025-09-10,13,C01,,Takeaway,Kartu Debit,76000,3800,72200
T0072715,2025-09-10,15,C01,U00583,Dine-in,Kartu Debit,42000,0,42000
T0072716,2025-09-10,10,C01,U00442,Dine-in,Tunai,18000,0,18000
T0072717,2025-09-10,16,C01,U04729,Delivery,QRIS,149000,7450,141550
T0072718,2025-09-10,14,C01,,Takeaway,QRIS,113000,0,113000
T0072719,2025-09-10,15,C01,,Takeaway,Tunai,110000,0,110000
T0072720,2025-09-10,18,C01,U03614,Dine-in,QRIS,25000,1250,23750
T0072721,2025-09-10,10,C01,,Dine-in,E-Wallet,25000,0,25000
T0072722,2025-09-10,10,C01,U02372,Delivery,Kartu Debit,28000,0,28000
T0072723,2025-09-10,13,C01,,Takeaway,QRIS,66000,0,66000
T0072724,2025-09-10,8,C01,U05139,Dine-in,E-Wallet,74000,0,74000
T0072725,2025-09-10,12,C01,,Dine-in,QRIS,18000,0,18000
T0072726,2025-09-10,14,C01,U02322,Delivery,Kartu Debit,80000,0,80000
T0072727,2025-09-10,14,C01,,Takeaway,QRIS,55000,0,55000
T0072728,2025-09-10,12,C01,U05847,Dine-in,Kartu Debit,46000,0,46000
T0072729,2025-09-10,17,C01,,Dine-in,Tunai,18000,0,18000
T0072730,2025-09-10,15,C01,,Takeaway,E-Wallet,43000,0,43000
T0072731,2025-09-10,10,C01,,Takeaway,QRIS,30000,0,30000
T0072732,2025-09-10,17,C01,,Dine-in,QRIS,18000,0,18000
T0072733,2025-09-10,16,C01,,Dine-in,E-Wallet,48000,0,48000
T0072734,2025-09-10,16,C01,,Dine-in,QRIS,56000,0,56000
T0072735,2025-09-10,16,C01,,Takeaway,Kartu Debit,89000,0,89000
T0072736,2025-09-10,13,C01,U03200,Dine-in,Tunai,20000,0,20000
T0072737,2025-09-10,15,C01,,Dine-in,Kartu Debit,81000,0,81000
T0072738,2025-09-10,12,C01,,Dine-in,QRIS,55000,0,55000
T0072739,2025-09-10,8,C01,,Takeaway,QRIS,39000,0,39000
T0072740,2025-09-10,9,C01,,Dine-in,E-Wallet,88000,0,88000
T0072741,2025-09-10,11,C01,,Dine-in,Tunai,43000,0,43000
T0072742,2025-09-10,14,C01,U03268,Takeaway,QRIS,190000,0,190000
T0072743,2025-09-10,14,C01,,Dine-in,Kartu Debit,18000,0,18000
T0072744,2025-09-10,11,C01,,Delivery,QRIS,56000,0,56000
T0072745,2025-09-10,7,C01,U04793,Dine-in,Kartu Debit,64000,0,64000
T0072746,2025-09-10,14,C01,U02573,Takeaway,Kartu Debit,15000,0,15000
T0072747,2025-09-10,14,C01,,Dine-in,QRIS,12000,0,12000
T0072748,2025-09-10,9,C01,,Takeaway,Tunai,61000,3050,57950
T0072749,2025-09-10,8,C01,,Dine-in,E-Wallet,70000,3500,66500
T0072750,2025-09-10,15,C01,,Takeaway,E-Wallet,15000,0,15000
T0072751,2025-09-10,18,C01,,Delivery,Tunai,15000,0,15000
T0072752,2025-09-10,15,C02,,Dine-in,Tunai,58000,0,58000
T0072753,2025-09-10,13,C02,,Dine-in,QRIS,15000,0,15000
T0072754,2025-09-10,7,C02,U01936,Dine-in,QRIS,72000,0,72000
T0072755,2025-09-10,9,C02,U02432,Dine-in,Tunai,18000,0,18000
T0072756,2025-09-10,11,C02,,Dine-in,QRIS,18000,0,18000
T0072757,2025-09-10,18,C02,U00603,Dine-in,QRIS,15000,1500,13500
T0072758,2025-09-10,12,C02,,Takeaway,Tunai,95000,0,95000
T0072759,2025-09-10,14,C02,,Dine-in,Kartu Debit,133000,0,133000
T0072760,2025-09-10,13,C02,U03512,Takeaway,E-Wallet,14000,0,14000
T0072761,2025-09-10,15,C02,,Delivery,Tunai,63000,0,63000
T0072762,2025-09-10,9,C02,U05237,Dine-in,QRIS,42000,0,42000
T0072763,2025-09-10,11,C02,U04143,Dine-in,E-Wallet,65000,0,65000
T0072764,2025-09-10,16,C02,U00676,Delivery,Tunai,35000,0,35000
T0072765,2025-09-10,12,C02,U06005,Dine-in,E-Wallet,15000,0,15000
T0072766,2025-09-10,17,C02,U03745,Dine-in,E-Wallet,232000,23200,208800
T0072767,2025-09-10,21,C02,U03672,Dine-in,QRIS,44000,0,44000
T0072768,2025-09-10,13,C02,U04567,Dine-in,Tunai,189000,0,189000
T0072769,2025-09-10,16,C02,U00560,Takeaway,Kartu Debit,57000,0,57000
T0072770,2025-09-10,7,C02,U03153,Dine-in,Tunai,24000,0,24000
T0072771,2025-09-10,16,C02,,Delivery,Tunai,171000,0,171000
T0072772,2025-09-10,9,C02,,Dine-in,E-Wallet,68000,0,68000
T0072773,2025-09-10,11,C02,U05268,Dine-in,E-Wallet,15000,0,15000
T0072774,2025-09-10,21,C02,,Dine-in,E-Wallet,40000,0,40000
T0072775,2025-09-10,11,C02,,Dine-in,Kartu Debit,70000,0,70000
T0072776,2025-09-10,12,C02,U01376,Dine-in,QRIS,40000,0,40000
T0072777,2025-09-10,16,C02,U03894,Delivery,Kartu Debit,44000,0,44000
T0072778,2025-09-10,13,C02,,Dine-in,Kartu Debit,120000,0,120000
T0072779,2025-09-10,15,C03,U01213,Delivery,QRIS,30000,0,30000
T0072780,2025-09-10,14,C03,,Dine-in,QRIS,36000,0,36000
T0072781,2025-09-10,8,C03,,Takeaway,Tunai,45000,0,45000
T0072782,2025-09-10,14,C03,U02019,Takeaway,QRIS,130000,0,130000
T0072783,2025-09-10,19,C03,U05915,Dine-in,QRIS,30000,3000,27000
T0072784,2025-09-10,11,C03,U01170,Dine-in,QRIS,48000,0,48000
T0072785,2025-09-10,14,C03,U00183,Dine-in,Kartu Debit,98000,0,98000
T0072786,2025-09-10,10,C03,U05540,Takeaway,Tunai,75000,3750,71250
T0072787,2025-09-10,14,C03,,Dine-in,Tunai,46000,0,46000
T0072788,2025-09-10,10,C03,,Dine-in,Tunai,67000,0,67000
T0072789,2025-09-10,16,C03,U05528,Dine-in,QRIS,53000,0,53000
T0072790,2025-09-10,17,C03,,Dine-in,Kartu Debit,18000,0,18000
T0072791,2025-09-10,13,C03,U03646,Takeaway,Kartu Debit,37000,0,37000
T0072792,2025-09-10,12,C03,,Delivery,QRIS,169000,0,169000
T0072793,2025-09-10,14,C03,,Dine-in,Kartu Debit,28000,0,28000
T0072794,2025-09-10,10,C03,U02572,Dine-in,E-Wallet,67000,0,67000
T0072795,2025-09-10,7,C03,,Dine-in,Kartu Debit,15000,0,15000
T0072796,2025-09-10,14,C03,,Delivery,Tunai,143000,0,143000
T0072797,2025-09-10,19,C03,U02992,Dine-in,E-Wallet,24000,0,24000
T0072798,2025-09-10,15,C03,,Dine-in,Tunai,83000,0,83000
T0072799,2025-09-10,17,C03,U02818,Takeaway,QRIS,24000,0,24000
T0072800,2025-09-10,14,C03,,Dine-in,QRIS,22000,0,22000
T0072801,2025-09-10,11,C03,U02974,Takeaway,Kartu Debit,30000,0,30000
T0072802,2025-09-10,15,C03,,Delivery,QRIS,50000,0,50000
T0072803,2025-09-10,13,C03,U03566,Dine-in,QRIS,48000,2400,45600
T0072804,2025-09-10,17,C03,U03536,Dine-in,QRIS,91000,0,91000
T0072805,2025-09-10,17,C03,,Delivery,QRIS,24000,0,24000
T0072806,2025-09-10,11,C03,,Takeaway,Tunai,22000,0,22000
T0072807,2025-09-10,7,C03,U02553,Delivery,Tunai,28000,0,28000
T0072808,2025-09-10,16,C03,,Dine-in,E-Wallet,78000,0,78000
T0072809,2025-09-10,13,C03,,Takeaway,QRIS,25000,0,25000
T0072810,2025-09-10,9,C03,,Takeaway,QRIS,162000,0,162000
T0072811,2025-09-10,14,C03,U02974,Delivery,QRIS,104000,5200,98800
T0072812,2025-09-10,8,C03,U03291,Takeaway,E-Wallet,24000,0,24000
T0072813,2025-09-10,15,C03,,Takeaway,E-Wallet,25000,0,25000
T0072814,2025-09-10,7,C03,U03343,Takeaway,QRIS,25000,0,25000
T0072815,2025-09-10,10,C03,,Dine-in,Tunai,18000,0,18000
T0072816,2025-09-10,7,C03,U04102,Dine-in,Tunai,46000,4600,41400
T0072817,2025-09-10,13,C03,U01350,Takeaway,Kartu Debit,46000,0,46000
T0072818,2025-09-10,18,C03,,Dine-in,Kartu Debit,119000,0,119000
T0072819,2025-09-10,7,C03,,Dine-in,QRIS,196000,0,196000
T0072820,2025-09-10,16,C03,,Takeaway,E-Wallet,36000,0,36000
T0072821,2025-09-10,12,C03,U03872,Takeaway,QRIS,61000,0,61000
T0072822,2025-09-10,10,C03,U04148,Takeaway,Tunai,22000,0,22000
T0072823,2025-09-10,16,C03,,Takeaway,E-Wallet,35000,0,35000
T0072824,2025-09-10,16,C03,,Takeaway,QRIS,37000,0,37000
T0072825,2025-09-10,12,C03,,Delivery,QRIS,32000,0,32000
T0072826,2025-09-10,15,C03,,Dine-in,QRIS,28000,1400,26600
T0072827,2025-09-10,14,C03,U04883,Dine-in,Tunai,15000,750,14250
T0072828,2025-09-10,12,C03,,Dine-in,E-Wallet,18000,0,18000
T0072829,2025-09-10,8,C03,U00433,Delivery,QRIS,25000,0,25000
T0072830,2025-09-10,16,C03,,Takeaway,E-Wallet,108000,0,108000
T0072831,2025-09-10,11,C03,,Delivery,QRIS,70000,0,70000
T0072832,2025-09-10,12,C03,,Delivery,Tunai,25000,0,25000
T0072833,2025-09-10,13,C03,U03218,Takeaway,Kartu Debit,145000,0,145000
T0072834,2025-09-10,9,C03,U00193,Takeaway,E-Wallet,18000,0,18000
T0072835,2025-09-10,19,C03,U00433,Takeaway,Tunai,77000,0,77000
T0072836,2025-09-10,11,C03,U03666,Takeaway,QRIS,58000,0,58000
T0072837,2025-09-10,12,C03,,Dine-in,E-Wallet,65000,0,65000
T0072838,2025-09-10,14,C03,U03027,Dine-in,QRIS,89000,0,89000
T0072839,2025-09-10,7,C03,U04607,Dine-in,QRIS,63000,0,63000
T0072840,2025-09-10,18,C03,,Takeaway,Tunai,30000,1500,28500
T0072841,2025-09-10,11,C04,U00929,Delivery,Tunai,18000,0,18000
T0072842,2025-09-10,14,C04,,Dine-in,E-Wallet,62000,0,62000
T0072843,2025-09-10,16,C04,U05005,Takeaway,QRIS,15000,0,15000
T0072844,2025-09-10,16,C04,U04388,Dine-in,Tunai,28000,0,28000
T0072845,2025-09-10,18,C04,,Dine-in,E-Wallet,130000,0,130000
T0072846,2025-09-10,14,C04,,Delivery,QRIS,46000,0,46000
T0072847,2025-09-10,17,C04,,Takeaway,QRIS,123000,0,123000
T0072848,2025-09-10,21,C04,,Dine-in,Tunai,43000,2150,40850
T0072849,2025-09-10,10,C04,,Delivery,Tunai,36000,0,36000
