pelanggan_id,bulan_daftar,bulan_ke,transaksi,nilai
U03758,2025-09,0,2,70000
U03759,2025-10,0,4,116600
U03763,2025-08,5,4,195000
U03763,2025-08,6,6,354000
U03763,2025-08,7,9,533000
U03763,2025-08,8,7,312000
U03763,2025-08,9,8,352000
U03765,2025-05,0,7,351100
U03765,2025-05,1,7,424800
U03765,2025-05,2,7,529000
U03767,2025-03,0,4,192100
U03769,2026-03,0,4,354300
U03769,2026-03,1,6,391150
U03770,2025-03,0,6,222100
U03770,2025-03,1,3,174000
U03770,2025-03,2,2,124000
U03771,2025-12,0,3,57250
U03772,2026-01,0,2,39000
U03773,2026-01,0,3,197000
U03775,2026-04,0,4,245750
U03775,2026-04,1,4,251900
U03775,2026-04,2,8,476000
U03776,2025-05,0,7,373800
U03776,2025-05,1,4,370050
U03776,2025-05,2,10,450500
U03776,2025-05,3,8,652000
U03776,2025-05,4,1,161000
U03776,2025-05,5,4,219200
U03776,2025-05,6,8,453000
U03776,2025-05,7,3,178000
U03776,2025-05,8,5,208600
U03776,2025-05,9,7,451100
U03777,2025-10,0,8,390900
U03777,2025-10,1,3,149000
U03778,2025-01,0,10,405600
U03779,2025-07,0,2,292000
U03779,2025-07,1,6,350950
U03779,2025-07,2,8,523050
U03780,2026-03,0,7,349000
U03780,2026-03,1,7,280750
U03780,2026-03,2,4,127000
U03780,2026-03,3,5,236000
U03781,2026-04,0,6,425000
U03781,2026-04,1,3,197700
U03781,2026-04,2,5,195600
U03782,2026-01,0,3,200000
U03782,2026-01,1,4,139500
U03782,2026-01,2,3,66000
U03783,2026-06,0,5,409000
U03784,2025-03,0,8,373400
U03786,2026-02,0,6,170500
U03786,2026-02,1,4,264000
U03786,2026-02,2,3,152000
U03786,2026-02,3,4,257000
U03787,2026-01,0,5,314200
U03787,2026-01,1,3,459750
U03788,2025-07,0,4,200250
U03792,2026-04,0,5,261000
U03793,2025-02,0,10,642800
U03795,2025-07,0,9,579200
U03797,2025-03,0,6,408800
U03797,2025-03,1,1,18000
U03798,2026-02,0,3,221000
U03800,2026-06,0,3,54250
U03801,2026-05,0,4,387000
U03801,2026-05,1,2,195000
U03802,2025-12,0,8,688200
U03803,2026-04,0,5,326000
U03803,2026-04,1,2,97000
U03803,2026-04,2,4,543000
U03804,2025-12,0,3,72000
U03805,2025-02,0,3,190000
U03805,2025-02,1,11,551200
U03805,2025-02,2,13,616000
U03805,2025-02,3,6,210000
U03805,2025-02,4,7,226300
U03805,2025-02,5,5,185000
U03805,2025-02,6,5,530350
U03805,2025-02,7,4,160500
U03805,2025-02,8,5,261000
U03805,2025-02,9,8,501500
U03805,2025-02,10,3,146000
U03805,2025-02,11,7,523600
U03805,2025-02,12,4,275150
U03805,2025-02,13,5,244000
U03805,2025-02,14,7,493800
U03805,2025-02,15,2,237000
U03805,2025-02,16,4,243000
U03806,2026-06,0,3,146150
U03807,2025-12,0,4,285000
U03809,2025-11,0,8,582850
U03810,2025-11,0,3,378000
U03810,2025-11,1,5,251000
U03810,2025-11,2,3,165000
U03810,2025-11,3,2,84000
U03810,2025-11,4,8,514600
U03810,2025-11,5,4,131200
U03810,2025-11,6,3,102000
U03812,2026-01,0,6,386500
U03812,2026-01,1,5,420000
U03813,2026-03,0,5,383150
U03814,2025-07,0,8,470300
U03814,2025-07,1,4,265400
U03814,2025-07,2,1,18000
U03814,2025-07,3,10,669900
U03814,2025-07,4,6,426050
U03814,2025-07,5,3,149700
U03814,2025-07,6,5,148000
U03814,2025-07,7,6,314000
U03816,2025-11,0,5,640900
U03817,2025-12,0,9,610350
U03818,2025-08,0,7,264000
U03820,2025-02,0,14,651400
U03821,2025-08,0,11,721100
U03822,2025-07,0,8,439000
U03824,2025-01,0,19,1044300
U03825,2026-02,0,3,141000
U03826,2026-01,0,5,136200
U03827,2026-02,0,5,302000
U03828,2026-04,0,8,494400
U03829,2026-05,0,3,109000
U03830,2025-04,0,6,332400
U03831,2026-01,0,4,440250
U03832,2026-04,0,2,189100
U03832,2026-04,1,1,18000
U03832,2026-04,2,5,272000
U03834,2025-05,0,6,321000
U03835,2025-07,0,2,133500
U03838,2025-06,0,8,521750
U03839,2025-02,0,6,381600
U03839,2025-02,1,6,265850
U03840,2025-08,0,3,156000
U03840,2025-08,1,3,203000
U03840,2025-08,2,6,438100
U03840,2025-08,3,9,603000
U03840,2025-08,4,1,94000
U03842,2026-03,0,6,697650
U03844,2025-11,0,3,89000
U03844,2025-11,1,8,333400
U03844,2025-11,2,6,311000
U03844,2025-11,3,5,350000
U03844,2025-11,4,8,490300
U03844,2025-11,5,11,864450
U03844,2025-11,6,3,243000
U03844,2025-11,7,6,379350
U03846,2025-02,0,4,188000
U03846,2025-02,1,11,648900
U03847,2026-01,0,6,320650
U03849,2025-05,0,6,363000
U03850,2026-01,0,2,104000
U03851,2026-01,0,8,369700
U03852,2025-09,0,3,77000
U03853,2025-11,0,3,161000
U03854,2025-11,0,7,255000
U03855,2026-05,0,4,155000
U03856,2025-03,0,11,665500
U03857,2025-01,0,9,374500
U03859,2025-06,0,3,72000
U03859,2025-06,1,5,179000
U03859,2025-06,2,4,220100
U03859,2025-06,3,7,456000
U03859,2025-06,4,2,346000
U03859,2025-06,5,4,150500
U03859,2025-06,6,7,379300
U03859,2025-06,7,4,402750
U03859,2025-06,8,3,572000
U03859,2025-06,9,5,211800
U03861,2026-01,0,5,121000
U03863,2025-09,0,1,64000
U03864,2025-07,0,4,236800
U03864,2025-07,1,2,136000
U03864,2025-07,2,9,576250
U03864,2025-07,3,4,118000
U03865,2026-03,0,4,242000
U03866,2025-11,0,9,332200
U03866,2025-11,1,5,182200
U03866,2025-11,2,6,529000
U03866,2025-11,3,5,261000
U03866,2025-11,4,2,124000
U03866,2025-11,5,4,278000
U03867,2026-05,0,5,269250
U03869,2025-01,0,13,797700
U03869,2025-01,1,8,333050
U03870,2025-06,0,9,419600
U03871,2025-09,0,2,106000
U03871,2025-09,1,5,271000
U03872,2025-09,0,7,298000
U03872,2025-09,1,9,362150
U03875,2025-04,0,4,175300
U03876,2025-09,0,6,231000
U03877,2025-07,0,2,51000
U03877,2025-07,1,4,278000
U03877,2025-07,2,2,160000
U03878,2026-03,0,7,366000
U03878,2026-03,1,2,134900
U03878,2026-03,2,3,225000
U03878,2026-03,3,7,384000
U03879,2025-12,0,2,177000
U03879,2025-12,1,1,134000
U03879,2025-12,2,2,84450
U03879,2025-12,3,9,489000
U03880,2025-12,0,3,201000
U03881,2026-01,0,6,318200
U03881,2026-01,1,5,226500
U03881,2026-01,2,3,186000
U03881,2026-01,3,2,49000
U03882,2025-08,0,8,571850
U03882,2025-08,1,5,269000
U03882,2025-08,2,10,620400
U03882,2025-08,3,10,562600
U03882,2025-08,4,5,338650
U03882,2025-08,5,8,821500
U03885,2025-07,0,6,513450
U03888,2026-02,0,2,181100
U03888,2026-02,1,6,397000
U03888,2026-02,2,5,165100
U03889,2026-05,0,12,729250
U03889,2026-05,1,8,293000
U03891,2025-07,0,5,248350
U03891,2025-07,1,10,513500
U03893,2026-05,0,2,106000
U03894,2025-03,0,7,426400
U03894,2025-03,1,4,248000
U03894,2025-03,2,5,215750
U03894,2025-03,3,8,643050
U03894,2025-03,4,3,190000
U03894,2025-03,5,3,293000
U03894,2025-03,6,6,370150
U03894,2025-03,7,1,25000
U03894,2025-03,8,7,458000
U03894,2025-03,9,5,235000
U03894,2025-03,10,2,172250
U03894,2025-03,11,5,243000
U03894,2025-03,12,5,313000
U03894,2025-03,13,4,169000
U03894,2025-03,14,6,491000
U03894,2025-03,15,3,248000
U03895,2025-09,0,11,718150
U03895,2025-09,1,7,279100
U03897,2025-06,0,4,220500
U03898,2026-04,0,3,106000
U03898,2026-04,1,6,374100
U03898,2026-04,2,3,101000
U03899,2025-08,0,4,446000
U03902,2025-03,0,7,272800
U03902,2025-03,1,9,426600
U03902,2025-03,2,2,96500
U03903,2025-10,0,14,854600
U03903,2025-10,1,8,261000
U03903,2025-10,2,11,722300
U03903,2025-10,3,6,421000
U03903,2025-10,4,5,218400
U03903,2025-10,5,6,321500
U03903,2025-10,6,11,732050
U03903,2025-10,7,8,340000
U03903,2025-10,8,5,307950
U03904,2026-05,0,4,271000
U03904,2026-05,1,11,732000
U03907,2025-04,0,2,132000
U03908,2025-10,0,4,103000
U03910,2025-07,0,6,194700
U03910,2025-07,1,8,396000
U03910,2025-07,2,3,423000
U03910,2025-07,3,6,332000
U03912,2025-05,0,6,300600
U03912,2025-05,1,4,365800
U03913,2026-06,0,7,263750
U03916,2026-01,0,11,744000
U03916,2026-01,1,8,420000
U03918,2025-04,0,5,257000
U03918,2025-04,1,6,244650
U03918,2025-04,2,5,273250
U03918,2025-04,3,3,130000
U03918,2025-04,4,4,228100
U03918,2025-04,5,6,345800
U03918,2025-04,6,2,74000
U03918,2025-04,7,10,536250
U03918,2025-04,8,6,529000
U03918,2025-04,9,7,516650
U03918,2025-04,10,1,51000
U03918,2025-04,11,7,346750
U03919,2025-01,0,11,521200
U03921,2025-04,0,7,215750
U03921,2025-04,1,7,442000
U03921,2025-04,2,2,80000
U03921,2025-04,3,6,425800
U03921,2025-04,4,6,354000
U03921,2025-04,5,4,179200
U03921,2025-04,6,3,205000
U03922,2026-06,0,3,116000
U03924,2026-01,0,4,234000
U03924,2026-01,1,3,130000
U03926,2025-02,0,9,412300
U03928,2025-05,0,7,330000
U03928,2025-05,1,4,247500
U03928,2025-05,2,8,377800
U03928,2025-05,3,8,563500
U03930,2025-03,0,9,461650
U03930,2025-03,1,5,203200
U03930,2025-03,2,7,323350
U03930,2025-03,3,5,279000
U03930,2025-03,4,9,517400
U03930,2025-03,5,8,330400
U03930,2025-03,6,4,172250
U03930,2025-03,7,8,346000
U03931,2026-04,0,8,526000
U03932,2025-11,0,7,252000
U03933,2025-12,0,3,101000
U03933,2025-12,1,3,164400
U03933,2025-12,2,2,115000
U03933,2025-12,3,4,214000
U03933,2025-12,4,3,155750
U03937,2025-01,0,12,635000
U03938,2025-01,1,9,319800
U03938,2025-01,2,16,969200
U03938,2025-01,3,5,391000
U03938,2025-01,4,2,132000
U03938,2025-01,5,3,173500
U03938,2025-01,6,7,390700
U03940,2025-12,0,2,133000
U03942,2026-01,0,3,219000
U03942,2026-01,1,4,456000
U03942,2026-01,2,3,144000
U03942,2026-01,3,2,126000
U03942,2026-01,4,5,238000
U03944,2025-10,0,6,348900
U03944,2025-10,1,3,154000
U03946,2025-02,0,4,232500
U03947,2026-03,0,6,232000
U03947,2026-03,1,10,622900
U03948,2026-01,0,10,649000
U03948,2026-01,1,5,197200
U03949,2025-03,0,4,199000
U03949,2025-03,1,12,494300
U03950,2026-05,0,2,157000
U03954,2026-06,0,5,340000
U03956,2026-04,0,4,174200
U03958,2026-01,0,7,419500
U03958,2026-01,1,8,382000
U03961,2026-01,0,5,378600
U03962,2026-06,0,1,25000
U03963,2025-03,0,6,433500
U03963,2025-03,1,4,205100
U03965,2025-03,0,9,593000
U03965,2025-03,1,4,183000
U03967,2026-01,0,6,278200
U03969,2025-05,0,5,223750
U03969,2025-05,1,11,425000
U03969,2025-05,2,5,447100
U03969,2025-05,3,6,420650
U03969,2025-05,4,3,262000
U03969,2025-05,5,2,156000
U03969,2025-05,6,4,125800
U03969,2025-05,7,4,290000
U03969,2025-05,8,8,508300
U03969,2025-05,9,2,185000
U03969,2025-05,10,2,128500
U03969,2025-05,11,4,413000
U03969,2025-05,12,4,200750
U03970,2026-06,0,8,442450
U03971,2025-08,0,3,210000
U03972,2025-06,0,5,215500
U03973,2026-03,0,4,178000
U03974,2026-05,0,6,401500
U03974,2026-05,1,9,586150
U03975,2025-06,0,6,237900
U03975,2025-06,1,3,57000
U03977,2025-07,0,2,270000
U03977,2025-07,1,7,465850
U03977,2025-07,2,2,72000
U03977,2025-07,3,2,41600
U03977,2025-07,4,6,188000
U03978,2025-05,0,6,278000
U03980,2025-02,0,12,728000
U03982,2026-01,0,5,140000
U03983,2026-03,0,3,202000
U03983,2026-03,1,3,185000
U03984,2025-02,0,5,167000
U03986,2025-10,0,8,519800
U03986,2025-10,1,7,418350
U03986,2025-10,2,3,83950
U03987,2026-03,0,6,318000
U03987,2026-03,1,6,393900
U03989,2026-01,0,9,767500
U03989,2026-01,1,6,222000
U03990,2025-06,0,5,178450
U03990,2025-06,1,11,665000
U03990,2025-06,2,5,269000
U03991,2025-03,0,8,474000
U03993,2026-04,0,7,285600
U03995,2026-03,0,7,442950
U03997,2025-12,0,6,244350
U03999,2025-08,0,4,164000
U04001,2025-08,5,4,237000
U04001,2025-08,6,5,398000
U04001,2025-08,7,7,470000
U04001,2025-08,8,6,207500
U04002,2025-12,0,4,229000
U04003,2026-05,0,9,573000
U04003,2026-05,1,4,127000
U04008,2026-06,0,10,407800
U04009,2026-05,0,6,214350
U04009,2026-05,1,5,159100
U04010,2026-05,0,7,466000
U04012,2026-05,0,10,845600
U04014,2025-08,0,9,460850
U04017,2026-01,0,4,282700
U04017,2026-01,1,8,667400
U04017,2026-01,2,6,627350
U04017,2026-01,3,7,364200
U04017,2026-01,4,4,103000
U04017,2026-01,5,5,221350
U04019,2025-03,0,4,125000
U04019,2025-03,1,9,526750
U04019,2025-03,2,5,156400
U04019,2025-03,3,3,158000
U04019,2025-03,4,4,95800
U04019,2025-03,5,5,140800
U04019,2025-03,6,2,88400
U04019,2025-03,7,3,98000
U04019,2025-03,8,7,390800
U04019,2025-03,9,5,330250
U04019,2025-03,10,3,111000
U04019,2025-03,11,5,289000
U04019,2025-03,12,7,398200
U04019,2025-03,13,3,93000
U04019,2025-03,14,5,231650
U04019,2025-03,15,3,150900
U04020,2026-03,0,5,291050
U04021,2025-06,0,8,461700
U04025,2025-12,0,4,377900
U04025,2025-12,1,7,237900
U04027,2026-02,0,6,196000
U04027,2026-02,1,8,503900
U04028,2025-06,0,5,607000
U04028,2025-06,1,6,351850
U04029,2026-01,0,1,43000
U04029,2026-01,1,6,295000
U04030,2025-08,0,5,220900
U04030,2025-08,1,2,81000
U04035,2025-09,0,1,68000
U04035,2025-09,1,3,96100
U04036,2026-01,0,6,570000
U04036,2026-01,1,9,546250
U04036,2026-01,2,6,292000
U04036,2026-01,3,8,668300
U04036,2026-01,4,3,219400
U04036,2026-01,5,8,425750
U04037,2025-09,0,8,449000
U04037,2025-09,1,4,239300
U04040,2026-03,0,1,61000
U04041,2025-01,0,18,914450
U04041,2025-01,1,10,557200
U04041,2025-01,2,8,425000
U04041,2025-01,3,7,274000
U04041,2025-01,4,7,359750
U04041,2025-01,5,4,318100
U04041,2025-01,6,5,262500
U04041,2025-01,7,3,123000
U04041,2025-01,8,8,565300
U04041,2025-01,9,9,528200
U04041,2025-01,10,5,238000
U04041,2025-01,12,7,352000
U04041,2025-01,13,3,64400
U04041,2025-01,14,8,239000
U04041,2025-01,15,6,313200
U04041,2025-01,16,5,337500
U04042,2026-05,0,4,180000
U04042,2026-05,1,11,436500
U04043,2025-03,0,5,298400
U04043,2025-03,1,3,307000
U04043,2025-03,2,1,24000
U04043,2025-03,3,5,245350
U04043,2025-03,4,3,283200
U04043,2025-03,5,7,410000
U04043,2025-03,6,3,233000
U04043,2025-03,7,3,498000
U04043,2025-03,8,6,348900
U04044,2025-05,0,5,283600
U04044,2025-05,1,4,107200
U04044,2025-05,2,2,86100
U04044,2025-05,3,4,148000
U04044,2025-05,4,6,235950
U04044,2025-05,5,3,144000
U04044,2025-05,6,5,195350
U04044,2025-05,7,3,100900
U04046,2026-02,0,4,318200
U04046,2026-02,1,6,482800
U04047,2025-12,0,3,129900
U04047,2025-12,1,6,259100
U04049,2025-03,0,7,526200
U04049,2025-03,1,5,323100
U04049,2025-03,2,9,446050
U04049,2025-03,3,5,364000
U04049,2025-03,4,2,50000
U04049,2025-03,5,4,175200
U04049,2025-03,6,5,196300
U04049,2025-03,7,5,338000
U04049,2025-03,8,8,388250
U04049,2025-03,9,5,274000
U04049,2025-03,10,8,421900
U04049,2025-03,11,9,385000
U04050,2026-01,0,3,81000
U04052,2025-01,0,14,685800
U04052,2025-01,1,7,297000
U04052,2025-01,2,3,212250
U04052,2025-01,3,5,319700
U04052,2025-01,4,3,138000
U04052,2025-01,5,8,504600
U04052,2025-01,6,3,231000
U04052,2025-01,7,6,217000
U04052,2025-01,8,1,95950
U04052,2025-01,9,3,205200
U04052,2025-01,10,3,104000
U04052,2025-01,11,4,234000
U04052,2025-01,12,5,280000
U04052,2025-01,13,1,32400
U04052,2025-01,14,5,306800
U04052,2025-01,15,5,310750
U04052,2025-01,16,2,388000
U04052,2025-01,17,7,803400
U04053,2025-07,0,9,556300
U04054,2025-01,0,13,815400
U04054,2025-01,1,11,610000
U04058,2026-01,0,13,643800
U04058,2026-01,1,3,128850
U04059,2025-02,0,6,263000
U04059,2025-02,1,2,42000
U04060,2025-06,0,9,329000
U04061,2026-02,0,7,287650
U04062,2026-02,0,5,277000
U04062,2026-02,1,2,66000
U04066,2025-10,0,4,434500
U04068,2026-02,0,2,137000
U04069,2025-09,0,2,155950
U04070,2025-04,0,6,320500
U04070,2025-04,1,10,324000
U04071,2025-08,0,3,122000
U04072,2025-07,6,6,237200
U04072,2025-07,7,6,427000
U04073,2026-04,0,3,506150
U04074,2025-07,0,2,53000
U04074,2025-07,1,8,600250
U04075,2026-05,0,11,864200
U04075,2026-05,1,5,199750
U04076,2025-12,0,4,210800
U04076,2025-12,1,5,307000
U04076,2025-12,2,7,379000
U04076,2025-12,3,4,196000
U04076,2025-12,4,10,477000
U04076,2025-12,5,4,250000
U04076,2025-12,6,5,313000
U04078,2025-04,0,5,171000
U04079,2026-05,0,7,488000
U04079,2026-05,1,7,246200
U04082,2026-02,0,5,448000
U04083,2025-09,0,9,662000
U04085,2025-09,0,3,62000
U04086,2025-07,0,12,795300
U04086,2025-07,1,9,380850
U04087,2025-07,0,2,58000
U04088,2025-01,0,15,921550
U04088,2025-01,1,2,90000
U04088,2025-01,2,4,245000
U04088,2025-01,4,5,333000
U04088,2025-01,5,2,70600
U04088,2025-01,6,3,118000
U04088,2025-01,7,5,359000
U04088,2025-01,8,4,205000
U04088,2025-01,9,6,523000
U04088,2025-01,10,6,262000
U04088,2025-01,11,6,370800
U04088,2025-01,12,4,89250
U04088,2025-01,13,2,52000
U04088,2025-01,14,5,154000
U04088,2025-01,15,5,257000
U04088,2025-01,16,5,264000
U04089,2025-10,0,11,580500
U04089,2025-10,1,4,233000
U04089,2025-10,2,5,245650
U04089,2025-10,3,7,432000
U04091,2025-01,0,22,1141950
U04092,2025-09,0,4,274250
U04092,2025-09,1,6,479800
U04093,2025-08,0,4,201000
U04093,2025-08,1,1,72000
U04093,2025-08,2,5,393300
U04093,2025-08,3,4,276200
U04093,2025-08,4,3,136000
U04093,2025-08,5,7,269000
U04093,2025-08,6,7,534300
U04093,2025-08,7,2,120600
U04093,2025-08,8,3,104000
U04093,2025-08,9,3,396100
U04093,2025-08,10,6,207200
U04095,2026-05,0,5,407000
U04095,2026-05,1,4,327700
U04098,2026-04,0,7,354100
U04098,2026-04,1,2,46500
U04100,2026-04,0,6,442300
U04101,2025-04,0,5,255400
U04101,2025-04,1,6,454550
U04101,2025-04,2,5,401800
U04101,2025-04,3,5,181000
U04102,2025-03,0,7,422500
U04102,2025-03,1,8,330600
U04102,2025-03,2,8,478000
U04102,2025-03,3,8,630000
U04102,2025-03,4,6,333100
U04102,2025-03,5,1,95000
U04102,2025-03,6,5,244400
U04102,2025-03,7,5,380500
U04102,2025-03,8,8,406500
U04102,2025-03,9,5,308500
U04102,2025-03,10,4,239400
U04102,2025-03,11,3,116400
U04102,2025-03,12,4,399000
U04102,2025-03,13,6,239300
U04102,2025-03,14,8,348300
U04102,2025-03,15,2,108000
U04104,2025-11,0,1,82000
U04106,2026-01,0,3,109000
U04106,2026-01,1,4,155800
U04106,2026-01,2,4,303600
U04106,2026-01,3,3,99750
U04106,2026-01,4,3,146000
U04106,2026-01,5,6,386000
U04108,2025-09,0,4,238000
U04108,2025-09,1,2,194700
U04108,2025-09,2,9,463500
U04108,2025-09,3,8,333100
U04108,2025-09,4,9,492400
U04108,2025-09,5,11,777000
U04108,2025-09,6,6,367050
U04108,2025-09,7,7,371700
U04108,2025-09,8,5,599000
U04108,2025-09,9,8,416000
U04110,2025-05,0,3,198200
U04110,2025-05,1,5,153500
U04110,2025-05,2,6,654800
U04110,2025-05,3,3,244100
U04110,2025-05,4,6,627000
U04111,2025-11,0,6,370600
U04111,2025-11,1,5,317600
U04111,2025-11,2,4,318250
U04111,2025-11,3,3,179000
U04111,2025-11,4,4,315750
U04111,2025-11,5,7,527950
U04111,2025-11,6,7,291000
U04111,2025-11,7,3,164850
U04112,2025-03,0,7,548500
U04113,2025-11,0,4,281000
U04114,2026-02,0,3,260550
U04116,2025-01,1,7,359350
U04117,2025-09,0,5,162000
U04117,2025-09,1,6,416200
U04118,2025-10,0,2,98000
U04122,2026-01,0,7,461800
U04122,2026-01,1,3,186000
U04122,2026-01,2,3,149600
U04122,2026-01,3,4,242000
U04122,2026-01,4,5,353000
U04122,2026-01,5,7,298700
U04123,2025-12,0,8,631600
U04124,2025-03,0,3,182000
U04124,2025-03,1,8,365500
U04124,2025-03,2,6,383000
U04124,2025-03,3,8,498500
U04126,2026-04,0,12,1167800
U04126,2026-04,1,5,315700
U04126,2026-04,2,7,548000
U04127,2025-05,0,3,241000
U04127,2025-05,1,4,142000
U04127,2025-05,2,3,257000
U04128,2025-12,0,2,90950
U04128,2025-12,1,3,97000
U04128,2025-12,2,2,89000
U04128,2025-12,3,3,145000
U04128,2025-12,4,1,85500
U04128,2025-12,5,9,579300
U04128,2025-12,6,6,306000
U04129,2025-08,0,8,225900
U04130,2026-02,0,7,669300
U04130,2026-02,1,5,396000
U04130,2026-02,2,7,493250
U04130,2026-02,3,5,192000
U04130,2026-02,4,10,452800
U04131,2025-10,0,4,409000
U04132,2025-05,0,3,135200
U04134,2026-05,0,7,460350
U04135,2026-01,0,5,202200
U04136,2026-01,0,5,392000
U04136,2026-01,1,7,613850
U04137,2025-11,0,6,341000
U04138,2025-05,0,5,324000
U04140,2025-07,0,4,85250
U04141,2026-05,0,3,201350
U04141,2026-05,1,1,42000
U04143,2025-09,0,4,220000
U04143,2025-09,1,2,79000
U04143,2025-09,2,2,49000
U04143,2025-09,3,6,232500
U04144,2025-01,0,7,208850
U04145,2025-03,0,8,413600
U04147,2026-02,0,1,65000
U04148,2025-03,0,1,45000
U04148,2025-03,1,6,371600
U04148,2025-03,2,2,92000
U04148,2025-03,3,3,92700
U04148,2025-03,4,6,348600
U04148,2025-03,5,6,329000
U04148,2025-03,6,4,263000
U04148,2025-03,7,6,326200
U04148,2025-03,8,4,132800
U04148,2025-03,9,2,79000
U04148,2025-03,10,8,504000
U04148,2025-03,11,4,178700
U04148,2025-03,12,3,96900
U04148,2025-03,13,3,61000
U04148,2025-03,14,8,426000
U04148,2025-03,15,6,354000
U04149,2025-04,0,7,378900
U04149,2025-04,1,7,408000
U04149,2025-04,2,2,75000
U04150,2026-04,0,3,182000
U04152,2025-11,0,7,521300
U04152,2025-11,1,2,130000
U04152,2025-11,2,4,482750
U04152,2025-11,3,6,239400
U04152,2025-11,4,9,499600
U04153,2026-05,0,4,304000
U04154,2025-08,0,3,225000
U04154,2025-08,1,1,49000
U04154,2025-08,2,5,300000
U04154,2025-08,3,2,77000
U04154,2025-08,4,6,277500
U04154,2025-08,5,3,252000
U04154,2025-08,6,3,281600
U04154,2025-08,7,3,145000
U04154,2025-08,8,7,440400
U04155,2025-10,0,6,221000
U04155,2025-10,1,1,39000
U04155,2025-10,2,5,484000
U04156,2025-10,0,4,347000
U04156,2025-10,1,1,90000
U04156,2025-10,2,3,188000
U04156,2025-10,3,3,440300
U04156,2025-10,4,4,218000
U04156,2025-10,5,4,192000
U04157,2026-04,0,5,222750
U04157,2026-04,1,2,71000
U04158,2026-05,0,2,157000
U04158,2026-05,1,2,38000
U04162,2025-08,0,4,151200
U04162,2025-08,1,6,736000
U04162,2025-08,2,4,290000
U04162,2025-08,3,4,263100
U04163,2025-04,0,4,155000
U04164,2025-04,0,4,170000
U04165,2025-02,0,7,449000
U04166,2025-03,0,6,167000
U04166,2025-03,1,4,151000
U04166,2025-03,2,6,258350
U04166,2025-03,3,7,357200
U04166,2025-03,4,5,326600
U04167,2026-03,0,1,28000
U04167,2026-03,1,4,103000
U04167,2026-03,2,5,330000
U04167,2026-03,3,7,332800
U04169,2026-01,0,2,184000
U04169,2026-01,1,5,409300
U04169,2026-01,2,6,377200
U04169,2026-01,3,9,337100
U04169,2026-01,4,8,450500
U04169,2026-01,5,2,264000
U04173,2026-05,0,4,275000
U04175,2026-04,0,3,208000
U04176,2026-02,0,4,553000
U04177,2025-12,0,6,440900
U04177,2025-12,1,3,154000
U04177,2025-12,2,4,222200
U04177,2025-12,3,8,400000
U04177,2025-12,4,11,780000
U04178,2025-03,0,4,163000
U04180,2025-11,0,7,546550
U04180,2025-11,1,7,366000
U04180,2025-11,2,6,306000
U04182,2026-05,0,6,296100
U04182,2026-05,1,8,322500
U04184,2025-11,0,2,29250
U04184,2025-11,1,9,730200
U04184,2025-11,2,4,123500
U04184,2025-11,3,4,126000
U04184,2025-11,4,6,342500
U04184,2025-11,5,9,629650
U04184,2025-11,6,4,143200
U04184,2025-11,7,2,123000
U04185,2025-08,0,6,522000
U04186,2026-02,0,3,126600
U04186,2026-02,1,5,201000
U04187,2025-11,0,4,164000
U04188,2025-10,0,5,227050
U04189,2025-08,0,3,185000
U04189,2025-08,1,9,522700
U04189,2025-08,2,5,245400
U04189,2025-08,3,9,513750
U04191,2026-06,0,3,73000
U04192,2026-06,0,4,236200
U04193,2026-03,0,3,61000
U04194,2025-07,0,5,282000
U04194,2025-07,1,9,361000
U04194,2025-07,2,5,214000
U04194,2025-07,3,3,104300
U04194,2025-07,4,4,173100
U04194,2025-07,5,5,297100
U04194,2025-07,6,3,117000
U04194,2025-07,7,6,418200
U04194,2025-07,8,2,78000
U04194,2025-07,9,7,452550
U04194,2025-07,10,6,265000
U04194,2025-07,11,2,179000
U04195,2025-12,0,5,172800
U04196,2025-04,0,4,419900
U04197,2025-08,0,6,322000
U04197,2025-08,1,5,269000
U04198,2025-11,0,11,566950
U04198,2025-11,1,5,233000
U04198,2025-11,2,3,158400
U04198,2025-11,3,8,405000
U04198,2025-11,4,7,376000
U04198,2025-11,5,2,84650
U04201,2026-05,0,10,707800
U04202,2025-07,0,5,246100
U04204,2025-10,0,4,321000
U04204,2025-10,1,4,118100
U04204,2025-10,2,8,236800
U04204,2025-10,3,7,920000
U04204,2025-10,4,4,187000
U04204,2025-10,5,12,943400
U04204,2025-10,6,4,347000
U04204,2025-10,7,7,412000
U04204,2025-10,8,8,604800
U04206,2025-01,0,17,911200
U04208,2026-04,0,7,457000
U04210,2025-05,0,5,412000
U04210,2025-05,1,1,72000
U04210,2025-05,2,4,285800
U04210,2025-05,3,3,177000
U04211,2025-10,0,2,124000
U04211,2025-10,1,6,327300
U04213,2026-01,0,5,284000
U04213,2026-01,1,2,83000
U04213,2026-01,2,4,123000
U04213,2026-01,3,4,157000
U04215,2025-12,0,3,65000
U04215,2025-12,1,8,699200
