pelanggan_id,trx_30d,hari_sejak_transaksi_terakhir,nilai_rata2,pakai_promo,kanal,jumlah_produk_beda,churn
C03728,3,52,100400.0,0,referral,4,0
C03729,6,57,76500.0,0,iklan,5,0
C03730,4,10,64500.0,1,iklan,5,0
C03731,4,14,60400.0,1,iklan,4,0
C03732,3,4,46800.0,1,iklan,3,0
C03733,7,32,86300.0,0,iklan,5,0
C03734,4,7,70500.0,0,organik,1,0
C03735,0,59,69400.0,0,organik,1,1
C03736,3,5,57400.0,0,referral,4,0
C03737,4,5,53800.0,0,organik,3,0
C03738,3,37,72700.0,1,iklan,3,1
C03739,5,48,71100.0,0,iklan,4,0
C03740,0,22,59900.0,1,organik,3,0
C03741,5,28,16300.0,0,organik,1,0
C03742,4,22,45100.0,1,organik,3,0
C03743,6,46,59700.0,0,iklan,2,0
C03744,4,44,52600.0,0,iklan,3,1
C03745,3,51,95900.0,0,iklan,5,0
C03746,5,20,67400.0,0,organik,3,0
C03747,4,14,69600.0,0,iklan,2,0
C03748,5,11,97300.0,0,organik,5,0
C03749,4,53,80100.0,0,organik,1,0
C03750,3,39,56300.0,0,organik,4,1
C03751,5,14,93900.0,0,organik,5,0
C03752,1,30,90600.0,0,iklan,1,1
C03753,0,20,39700.0,1,organik,2,1
C03754,3,45,46400.0,0,organik,1,1
C03755,5,23,63800.0,1,iklan,5,0
C03756,2,44,78600.0,1,organik,5,1
C03757,5,59,100100.0,1,organik,3,1
C03758,5,9,112000.0,1,iklan,3,0
C03759,4,4,57800.0,1,organik,1,0
C03760,5,39,58100.0,0,organik,5,0
C03761,3,49,72300.0,0,referral,4,0
C03762,2,16,84200.0,0,organik,5,0
C03763,4,56,65700.0,1,iklan,1,1
C03764,3,5,90100.0,1,referral,1,0
C03765,1,45,83400.0,0,iklan,2,1
C03766,1,38,71300.0,1,iklan,4,0
C03767,0,15,64500.0,1,iklan,2,1
C03768,3,4,90400.0,1,iklan,4,0
C03769,1,42,97900.0,1,organik,2,0
C03770,4,32,63600.0,0,referral,1,0
C03771,3,48,65200.0,1,iklan,3,1
C03772,5,33,60300.0,0,organik,5,0
C03773,2,45,81800.0,1,referral,3,1
C03774,5,33,118400.0,1,iklan,1,1
C03775,1,12,97100.0,0,iklan,3,0
C03776,5,42,58100.0,0,iklan,1,1
C03777,3,41,82400.0,0,organik,3,0
C03778,3,15,96800.0,0,organik,3,0
C03779,3,15,82100.0,0,organik,5,0
C03780,4,19,52600.0,0,iklan,3,0
C03781,5,47,127900.0,1,organik,2,0
C03782,4,59,89600.0,0,iklan,4,0
C03783,2,18,61900.0,0,iklan,5,0
C03784,6,42,57300.0,1,organik,2,1
C03785,6,30,54600.0,1,organik,3,0
C03786,1,17,110600.0,0,iklan,4,0
C03787,4,46,66200.0,1,iklan,1,0
C03788,7,26,123300.0,0,iklan,3,0
C03789,2,15,89000.0,0,organik,2,1
C03790,5,48,86000.0,0,iklan,4,0
C03791,4,20,87000.0,0,referral,1,0
C03792,8,11,112100.0,1,organik,4,0
C03793,2,17,93300.0,1,iklan,5,0
C03794,11,44,50500.0,0,iklan,4,0
C03795,4,5,95000.0,1,referral,4,0
C03796,5,33,52900.0,0,iklan,3,0
C03797,8,48,66200.0,0,iklan,1,0
C03798,0,49,79200.0,0,referral,2,1
C03799,1,55,121900.0,0,iklan,2,1
C03800,0,50,50000.0,0,referral,1,1
C03801,5,33,124500.0,0,iklan,3,1
C03802,6,21,83100.0,1,organik,4,0
C03803,3,58,55700.0,1,iklan,1,1
C03804,1,33,93500.0,1,iklan,4,0
C03805,3,4,88000.0,0,iklan,5,0
C03806,3,58,72200.0,0,organik,1,0
C03807,3,19,43000.0,0,iklan,3,0
C03808,5,33,94000.0,0,iklan,1,0
C03809,1,57,97100.0,1,organik,3,1
C03810,5,41,60700.0,1,organik,1,0
C03811,2,35,34500.0,0,organik,5,1
C03812,1,3,138700.0,1,referral,5,0
C03813,2,27,122700.0,1,organik,2,1
C03814,4,41,25800.0,0,organik,2,1
C03815,3,36,91400.0,1,referral,1,0
C03816,1,21,36600.0,0,iklan,4,1
C03817,2,24,48200.0,0,referral,5,0
C03818,2,56,90400.0,0,organik,2,1
C03819,6,23,126700.0,0,organik,2,0
C03820,2,56,37700.0,1,iklan,3,1
C03821,2,20,83000.0,0,organik,3,0
C03822,1,1,85800.0,1,referral,2,0
C03823,2,56,97900.0,1,iklan,2,1
C03824,3,25,35600.0,1,referral,5,0
C03825,4,31,92500.0,1,iklan,2,1
C03826,5,38,71900.0,0,organik,2,0
C03827,4,29,51300.0,0,iklan,3,0
C03828,3,31,79200.0,1,iklan,2,1
C03829,3,58,68500.0,0,organik,4,1
C03830,1,8,49600.0,1,iklan,1,0
C03831,2,54,51300.0,0,organik,4,0
C03832,5,45,83300.0,1,iklan,4,0
C03833,2,20,83500.0,1,organik,4,0
C03834,5,27,108200.0,0,referral,1,0
C03835,4,23,57100.0,1,referral,3,0
C03836,5,35,47100.0,1,referral,5,0
C03837,4,31,43600.0,0,organik,5,0
C03838,3,14,81600.0,0,iklan,1,1
C03839,5,48,73400.0,0,iklan,2,1
C03840,3,32,79500.0,0,referral,3,0
C03841,2,5,67800.0,1,iklan,1,0
C03842,2,1,105600.0,0,iklan,2,0
C03843,4,32,68600.0,0,organik,4,0
C03844,5,11,70400.0,0,iklan,1,0
C03845,2,38,59500.0,1,organik,4,1
C03846,2,57,44900.0,1,iklan,5,1
C03847,1,14,73700.0,0,iklan,4,1
C03848,6,40,69700.0,0,organik,2,1
C03849,3,41,40400.0,1,organik,3,0
C03850,3,26,72600.0,1,organik,5,0
C03851,6,31,79700.0,0,iklan,2,0
C03852,3,51,127800.0,0,iklan,3,1
C03853,6,23,92900.0,1,organik,3,0
C03854,6,56,104500.0,0,referral,2,0
C03855,4,17,97100.0,0,iklan,2,0
C03856,2,59,68200.0,0,iklan,3,0
C03857,6,4,136400.0,1,iklan,1,0
C03858,5,2,25900.0,1,iklan,2,0
C03859,1,16,69200.0,1,referral,1,1
C03860,5,4,68300.0,0,iklan,5,0
C03861,2,46,63000.0,1,organik,1,0
C03862,3,13,102800.0,0,iklan,3,1
C03863,2,11,98200.0,0,organik,5,0
C03864,3,59,91100.0,0,iklan,4,1
C03865,1,36,77800.0,0,iklan,3,0
C03866,3,7,115200.0,0,iklan,4,0
C03867,7,8,106400.0,0,iklan,3,0
C03868,3,51,49500.0,1,organik,2,1
C03869,4,5,54700.0,0,iklan,1,0
C03870,6,8,66300.0,1,iklan,5,0
C03871,4,47,93300.0,0,iklan,3,0
C03872,2,10,57200.0,0,organik,3,0
C03873,2,11,67800.0,1,iklan,5,1
C03874,3,59,59200.0,0,iklan,4,1
C03875,3,8,132900.0,1,iklan,1,0
C03876,4,31,66800.0,1,organik,4,1
C03877,1,55,107500.0,0,organik,1,1
C03878,8,13,101400.0,1,iklan,4,0
C03879,8,57,43200.0,0,organik,4,0
C03880,2,33,72400.0,0,organik,5,0
C03881,2,29,96600.0,0,organik,2,1
C03882,3,53,86800.0,1,organik,2,1
C03883,0,59,63600.0,1,organik,2,1
C03884,3,27,79100.0,0,organik,2,0
C03885,5,37,69700.0,1,organik,5,0
C03886,7,59,40800.0,1,referral,3,0
C03887,4,7,115100.0,0,referral,3,0
C03888,0,5,113000.0,0,referral,1,0
C03889,5,4,73300.0,1,iklan,4,0
C03890,4,49,106700.0,0,organik,5,0
C03891,2,52,89100.0,0,iklan,2,1
C03892,3,42,104500.0,0,organik,4,0
C03893,5,30,120600.0,0,iklan,1,1
C03894,4,42,94100.0,0,referral,1,0
C03895,1,12,93600.0,0,iklan,4,0
C03896,2,3,114900.0,0,organik,5,0
C03897,4,27,96500.0,0,referral,4,0
C03898,1,38,66000.0,1,iklan,1,1
C03899,2,49,62000.0,0,iklan,3,1
C03900,4,7,81600.0,0,iklan,5,0
C03901,2,55,78900.0,0,iklan,3,1
C03902,2,37,71900.0,0,iklan,4,1
C03903,2,20,81100.0,1,organik,2,1
C03904,0,2,78400.0,1,organik,4,0
C03905,6,32,124300.0,0,organik,3,0
C03906,2,15,67900.0,0,organik,3,0
C03907,3,3,110100.0,0,organik,5,0
C03908,3,26,77200.0,0,organik,5,0
C03909,2,41,126500.0,0,organik,4,0
C03910,7,44,93300.0,1,organik,1,0
C03911,1,24,104800.0,1,organik,2,1
C03912,5,19,58700.0,0,iklan,1,0
C03913,7,32,85700.0,1,organik,2,0
C03914,2,35,75800.0,0,organik,1,1
C03915,3,53,94100.0,1,iklan,5,0
C03916,3,12,107300.0,0,organik,4,0
C03917,3,26,101600.0,1,organik,3,1
C03918,5,5,79900.0,1,iklan,2,0
C03919,1,31,118400.0,1,iklan,4,0
C03920,2,37,68100.0,0,iklan,2,0
C03921,2,16,89300.0,1,organik,2,0
C03922,4,8,122400.0,0,organik,1,1
C03923,2,55,82800.0,0,referral,4,1
C03924,6,51,123100.0,0,organik,4,0
C03925,4,21,35700.0,0,iklan,5,0
C03926,4,52,66700.0,1,iklan,1,1
C03927,2,54,101100.0,0,organik,2,1
C03928,6,29,66000.0,1,iklan,4,1
C03929,4,2,84700.0,1,iklan,5,0
C03930,5,40,76000.0,0,iklan,1,0
C03931,1,51,46300.0,0,organik,4,1
C03932,6,3,51900.0,0,iklan,1,1
C03933,2,55,61600.0,0,iklan,1,1
C03934,6,25,76800.0,0,iklan,1,0
C03935,2,45,136400.0,0,organik,4,0
C03936,4,8,59400.0,1,organik,2,0
C03937,5,31,78300.0,0,referral,5,0
C03938,3,1,80100.0,1,iklan,3,0
C03939,1,47,98500.0,1,organik,2,1
C03940,4,17,77100.0,1,organik,4,0
C03941,3,32,83600.0,1,organik,1,0
C03942,2,6,120300.0,1,referral,3,0
C03943,4,19,69200.0,1,organik,2,0
C03944,4,1,57500.0,0,organik,2,0
C03945,3,34,70000.0,0,organik,2,0
C03946,3,58,125600.0,0,organik,5,0
C03947,4,5,70900.0,0,iklan,5,0
C03948,5,24,89000.0,1,organik,1,0
C03949,2,54,65700.0,0,iklan,4,0
C03950,4,17,82700.0,0,referral,2,0
C03951,4,54,67600.0,1,iklan,5,0
C03952,5,14,55500.0,0,iklan,5,0
C03953,5,25,52000.0,0,organik,5,0
C03954,7,42,65200.0,0,iklan,3,0
C03955,1,11,80800.0,0,iklan,5,1
C03956,7,45,87400.0,0,organik,5,0
C03957,4,18,85700.0,0,iklan,5,0
C03958,1,38,98800.0,1,iklan,1,1
C03959,3,42,52300.0,0,organik,4,0
C03960,2,37,38300.0,1,organik,5,0
C03961,5,42,102400.0,0,organik,5,0
C03962,0,42,78800.0,0,iklan,1,1
C03963,4,37,55400.0,0,iklan,2,0
C03964,6,37,104700.0,1,organik,1,0
C03965,6,31,94100.0,1,referral,4,0
C03966,4,55,80700.0,0,referral,1,1
C03967,1,59,43700.0,0,referral,1,1
C03968,3,55,72600.0,0,referral,4,0
C03969,1,59,53400.0,0,organik,2,1
C03970,4,43,70500.0,0,organik,3,0
C03971,2,57,50800.0,1,organik,2,1
C03972,3,28,64400.0,0,iklan,2,1
C03973,1,50,31900.0,1,organik,2,0
C03974,2,52,101400.0,1,organik,5,0
C03975,4,24,71600.0,1,organik,1,0
C03976,2,53,107600.0,0,organik,2,1
C03977,4,12,116100.0,0,iklan,2,0
C03978,1,30,66000.0,0,iklan,1,0
C03979,1,50,85600.0,0,organik,3,0
C03980,2,15,45400.0,1,organik,5,0
C03981,2,28,90900.0,0,referral,4,1
C03982,4,8,104600.0,0,organik,5,0
C03983,4,40,124100.0,0,organik,5,0
C03984,5,19,57700.0,0,organik,2,0
C03985,1,12,57500.0,1,organik,4,0
C03986,3,15,81500.0,1,organik,4,0
C03987,4,13,110700.0,1,referral,2,0
C03988,3,14,86600.0,1,organik,3,0
C03989,4,44,128300.0,0,organik,3,0
C03990,2,15,76000.0,1,organik,1,0
C03991,1,37,64300.0,0,organik,1,1
C03992,4,34,114100.0,0,organik,3,0
C03993,6,45,62700.0,0,organik,5,0
C03994,2,48,45900.0,1,organik,3,0
C03995,6,54,93700.0,0,organik,2,0
C03996,2,44,98800.0,0,iklan,4,1
C03997,8,47,52400.0,1,organik,3,0
C03998,3,29,94000.0,0,organik,3,0
C03999,3,56,112300.0,0,iklan,1,1
C04000,2,15,56700.0,1,iklan,3,1
C04001,4,51,93500.0,1,organik,1,0
C04002,3,21,88600.0,1,iklan,5,0
C04003,4,29,46500.0,1,organik,1,0
C04004,5,11,46900.0,0,organik,1,1
C04005,4,24,131100.0,0,organik,4,0
C04006,4,51,73500.0,0,organik,4,0
C04007,7,19,73800.0,0,iklan,1,0
C04008,2,24,75500.0,0,referral,3,1
C04009,3,26,74600.0,1,organik,5,0
C04010,2,50,52700.0,1,organik,2,1
C04011,2,48,81400.0,1,organik,1,1
C04012,3,3,55700.0,1,iklan,3,0
C04013,6,49,80500.0,0,organik,3,0
C04014,4,3,88200.0,1,organik,4,1
C04015,1,4,88700.0,0,organik,3,0
C04016,2,8,76500.0,0,iklan,3,0
C04017,2,15,63400.0,0,organik,5,0
C04018,1,49,33800.0,0,iklan,5,1
C04019,2,17,103100.0,0,iklan,1,0
C04020,0,15,42100.0,0,organik,3,0
C04021,2,47,48600.0,0,organik,1,1
C04022,1,8,88200.0,0,iklan,3,1
C04023,4,22,60900.0,0,organik,2,0
C04024,3,43,59900.0,0,organik,2,0
C04025,6,36,35000.0,0,iklan,4,1
C04026,1,3,118300.0,1,iklan,1,0
C04027,3,7,75600.0,0,organik,4,0
C04028,4,48,85900.0,1,organik,2,1
C04029,1,12,57900.0,0,organik,4,0
C04030,2,27,76100.0,0,organik,4,0
C04031,3,57,130300.0,1,iklan,3,0
C04032,4,6,53000.0,1,iklan,1,0
C04033,3,19,53300.0,1,iklan,2,1
C04034,1,13,67500.0,0,iklan,2,1
C04035,2,40,82900.0,0,organik,3,0
C04036,5,30,83200.0,1,organik,5,1
C04037,7,47,15000.0,1,organik,3,1
C04038,3,1,42400.0,1,iklan,5,0
C04039,1,50,73000.0,0,organik,5,0
C04040,0,41,74900.0,0,organik,5,1
C04041,5,2,62500.0,1,referral,5,0
C04042,5,18,79000.0,1,iklan,4,0
C04043,3,31,90500.0,0,iklan,4,1
C04044,0,56,65800.0,0,organik,5,1
C04045,5,1,77800.0,0,organik,5,0
C04046,4,16,53200.0,1,iklan,4,0
C04047,8,41,107100.0,0,organik,5,0
C04048,3,55,55100.0,0,organik,5,0
C04049,8,13,94600.0,1,iklan,5,0
C04050,5,49,126000.0,1,referral,3,0
C04051,3,6,82600.0,1,iklan,2,0
C04052,3,37,74900.0,0,iklan,1,1
C04053,1,27,92300.0,1,iklan,2,1
C04054,2,4,89600.0,0,iklan,3,0
C04055,6,22,69000.0,0,organik,3,0
C04056,2,41,77000.0,0,referral,1,1
C04057,3,52,85800.0,0,iklan,1,1
C04058,5,43,51800.0,0,referral,1,1
C04059,2,6,42900.0,1,organik,3,0
C04060,2,4,79200.0,1,iklan,3,0
C04061,1,41,67900.0,0,iklan,3,1
C04062,2,6,61900.0,1,iklan,5,0
C04063,7,50,52500.0,0,organik,4,0
C04064,3,46,58200.0,0,referral,5,0
C04065,1,50,55500.0,0,iklan,4,1
C04066,7,45,87600.0,0,iklan,1,0
C04067,5,28,64700.0,0,iklan,4,0
C04068,3,54,84700.0,1,iklan,4,1
C04069,2,37,53300.0,1,iklan,5,0
C04070,1,4,65500.0,0,referral,5,0
C04071,3,17,106900.0,1,iklan,4,1
C04072,4,6,39800.0,0,organik,5,0
C04073,3,35,90400.0,1,iklan,1,0
C04074,2,28,125200.0,1,organik,5,0
C04075,1,42,72000.0,0,referral,3,1
C04076,1,52,73500.0,0,referral,1,1
C04077,3,11,96700.0,0,organik,4,0
C04078,4,25,78500.0,0,organik,4,0
C04079,5,10,107300.0,1,referral,1,0
C04080,2,37,64500.0,1,iklan,2,1
C04081,6,5,114000.0,1,organik,3,0
C04082,2,23,84200.0,0,organik,5,0
C04083,4,36,77600.0,1,organik,1,1
C04084,3,20,58100.0,1,organik,4,0
C04085,2,26,88400.0,0,organik,3,0
C04086,6,41,70800.0,0,iklan,3,0
C04087,2,34,94600.0,0,organik,5,0
C04088,5,21,149800.0,0,organik,2,0
C04089,2,39,97900.0,0,iklan,4,0
C04090,4,50,64400.0,1,iklan,1,0
C04091,0,2,78900.0,0,organik,3,0
C04092,1,16,54200.0,0,iklan,5,0
C04093,3,26,66900.0,0,organik,2,0
C04094,6,35,85500.0,0,organik,4,0
C04095,3,47,79500.0,0,iklan,5,1
C04096,4,2,78400.0,1,iklan,1,0
C04097,0,3,71700.0,1,referral,5,0
C04098,3,43,81200.0,0,iklan,2,0
C04099,6,16,79700.0,0,iklan,4,0
C04100,1,9,49000.0,0,organik,3,0
C04101,3,46,67900.0,0,referral,3,1
C04102,4,22,125700.0,0,organik,3,0
C04103,3,31,79400.0,1,referral,4,0
C04104,0,43,78900.0,1,iklan,4,1
C04105,2,33,83800.0,1,iklan,4,1
C04106,2,57,72600.0,0,organik,5,0
C04107,3,1,84800.0,1,iklan,3,1
C04108,1,36,68000.0,0,iklan,2,1
C04109,6,33,52500.0,0,organik,3,0
C04110,1,57,121400.0,1,iklan,3,1
C04111,6,8,51300.0,0,organik,4,0
C04112,3,57,114600.0,1,organik,4,1
C04113,3,19,73000.0,0,iklan,2,0
C04114,3,45,105700.0,1,iklan,1,1
C04115,3,41,27700.0,1,referral,1,0
C04116,5,6,51800.0,0,iklan,2,0
C04117,3,8,64600.0,1,organik,5,0
C04118,6,7,70500.0,0,organik,2,0
C04119,6,8,131400.0,0,organik,5,0
C04120,4,16,98100.0,0,organik,2,0
C04121,3,45,50200.0,0,organik,5,0
C04122,1,29,89500.0,0,iklan,2,1
C04123,3,27,84500.0,0,iklan,1,0
C04124,2,55,95300.0,0,referral,2,0
C04125,4,26,70300.0,1,iklan,1,0
C04126,4,12,53600.0,0,organik,5,0
C04127,2,4,106500.0,0,iklan,3,0
C04128,4,32,80700.0,1,organik,5,1
C04129,5,39,89600.0,0,organik,1,1
C04130,2,23,69600.0,1,organik,4,0
C04131,2,47,86400.0,0,iklan,5,0
C04132,3,32,96500.0,0,organik,1,0
C04133,2,6,67100.0,0,iklan,1,1
C04134,1,41,109900.0,0,iklan,5,0
C04135,1,7,62400.0,0,organik,1,1
C04136,3,18,68400.0,0,iklan,5,0
C04137,3,59,89000.0,1,iklan,5,1
C04138,2,19,78200.0,1,organik,5,0
C04139,2,52,70500.0,1,organik,5,1
C04140,5,38,40200.0,0,organik,5,0
C04141,5,23,82500.0,0,iklan,1,1
C04142,6,55,81600.0,0,referral,3,1
C04143,8,23,83200.0,0,organik,3,0
C04144,3,9,63500.0,1,organik,3,0
C04145,0,33,91000.0,1,iklan,3,1
C04146,6,47,61600.0,1,iklan,4,0
C04147,6,32,76800.0,0,organik,3,0
C04148,2,21,43400.0,0,organik,1,0
C04149,6,19,15000.0,0,iklan,5,0
C04150,4,44,64400.0,1,organik,2,0
C04151,0,47,41500.0,1,iklan,2,1
C04152,3,48,77400.0,1,organik,2,1
C04153,5,40,69700.0,1,organik,1,1
C04154,6,8,89800.0,1,organik,3,0
C04155,6,48,109300.0,0,iklan,4,0
C04156,5,59,41300.0,0,iklan,2,1
C04157,4,48,96000.0,1,iklan,4,0
C04158,4,37,39500.0,1,iklan,2,1
C04159,4,41,75000.0,0,iklan,4,0
C04160,5,33,111700.0,1,organik,2,0
C04161,4,44,110100.0,0,referral,5,0
C04162,4,35,74600.0,0,iklan,4,0
C04163,4,3,70300.0,0,organik,2,0
C04164,0,22,37400.0,1,iklan,3,1
C04165,2,21,113900.0,1,organik,1,1
C04166,1,5,56200.0,0,iklan,4,0
C04167,4,30,48400.0,0,organik,4,0
C04168,5,50,91400.0,0,iklan,3,0
C04169,3,1,56800.0,1,organik,5,0
C04170,1,57,70400.0,1,organik,5,1
C04171,3,59,94300.0,0,iklan,4,1
C04172,1,9,70500.0,0,organik,5,0
C04173,4,53,86500.0,1,organik,2,0
C04174,3,1,92800.0,0,organik,2,0
C04175,3,41,80200.0,1,iklan,3,1
C04176,7,26,66700.0,0,iklan,3,1
C04177,7,31,63800.0,1,referral,2,0
C04178,3,10,101900.0,0,iklan,1,0
C04179,2,39,29200.0,0,organik,3,0
C04180,2,44,54300.0,0,referral,4,0
C04181,4,52,49800.0,1,iklan,2,1
C04182,2,23,71400.0,0,iklan,1,0
C04183,5,57,105100.0,0,referral,2,1
C04184,7,1,99300.0,0,iklan,1,0
C04185,3,13,89400.0,0,iklan,2,0
C04186,3,27,79600.0,1,referral,1,0
C04187,4,29,81300.0,1,referral,5,0
C04188,1,41,84100.0,1,organik,4,1
C04189,5,4,79900.0,0,organik,1,0
C04190,4,57,105700.0,0,iklan,1,1
C04191,2,56,125400.0,0,organik,5,0
C04192,3,2,75700.0,0,iklan,5,0
C04193,1,7,85900.0,1,organik,4,0
C04194,4,15,86100.0,1,referral,5,0
C04195,0,45,102400.0,0,iklan,2,1
C04196,3,27,52500.0,1,iklan,3,0
C04197,3,9,42300.0,1,iklan,4,1
C04198,3,15,65900.0,0,organik,3,0
C04199,1,28,122900.0,0,organik,1,0
C04200,3,5,74300.0,0,iklan,2,0
C04201,4,35,80100.0,0,referral,1,0
C04202,4,6,46100.0,1,organik,5,0
C04203,4,22,37500.0,0,iklan,5,1
C04204,1,29,89700.0,1,organik,2,1
C04205,3,25,110200.0,0,referral,3,0
C04206,2,33,125700.0,0,iklan,5,0
C04207,1,28,114800.0,1,organik,1,1
C04208,1,54,57500.0,0,referral,2,1
C04209,6,37,99600.0,0,organik,5,0
C04210,5,8,137300.0,1,iklan,3,0
C04211,6,12,116200.0,0,organik,2,0
C04212,5,46,111600.0,0,iklan,5,0
C04213,4,2,72800.0,0,iklan,3,0
C04214,4,18,65800.0,0,iklan,2,0
C04215,2,8,100300.0,1,referral,5,0
C04216,6,31,82100.0,1,iklan,1,0
C04217,4,45,43900.0,0,organik,1,1
C04218,4,58,73500.0,0,referral,2,0
C04219,2,20,88400.0,0,iklan,1,1
C04220,5,44,44000.0,0,organik,2,0
C04221,3,17,39100.0,0,iklan,5,1
C04222,1,54,58400.0,0,referral,5,1
C04223,2,1,72700.0,0,organik,3,0
C04224,4,36,70500.0,1,iklan,1,1
C04225,8,48,71300.0,0,organik,4,0
C04226,3,10,72400.0,0,organik,1,0
C04227,5,6,41400.0,1,referral,3,0
C04228,3,15,95500.0,0,iklan,3,1
C04229,3,28,91300.0,0,organik,3,0
C04230,7,51,71100.0,0,iklan,5,0
C04231,2,17,88800.0,0,referral,5,0
C04232,2,11,78300.0,0,iklan,5,0
C04233,2,35,111200.0,0,referral,4,1
C04234,6,35,50200.0,1,iklan,2,0
C04235,4,30,129700.0,0,organik,3,0
C04236,1,40,72000.0,0,organik,1,1
C04237,2,41,47900.0,0,organik,5,0
C04238,2,39,94200.0,0,organik,3,1
C04239,5,34,99100.0,1,organik,4,0
C04240,2,53,82700.0,1,organik,3,1
C04241,2,34,88700.0,0,iklan,3,0
C04242,3,49,112800.0,1,iklan,2,0
C04243,4,17,117300.0,0,iklan,2,0
C04244,2,58,84500.0,1,referral,2,1
C04245,5,54,73500.0,0,organik,2,0
C04246,2,58,62900.0,1,organik,4,1
C04247,6,10,62400.0,0,organik,5,0
C04248,1,58,110800.0,0,organik,5,1
C04249,1,34,72000.0,1,referral,1,0
C04250,2,54,79600.0,0,iklan,2,1
C04251,7,40,80200.0,0,iklan,3,0
C04252,1,21,43100.0,0,organik,1,0
C04253,2,26,81500.0,1,iklan,4,0
C04254,2,38,82000.0,0,iklan,5,1
C04255,1,38,59900.0,1,organik,1,1
C04256,3,34,103000.0,0,referral,4,1
C04257,2,28,79900.0,0,iklan,3,1
C04258,8,48,52400.0,0,iklan,5,0
C04259,1,53,83100.0,0,iklan,5,1
C04260,4,48,59900.0,1,organik,3,0
C04261,4,19,107900.0,0,iklan,2,0
C04262,3,53,63100.0,0,iklan,4,1
C04263,1,36,77200.0,0,organik,4,1
C04264,1,15,68200.0,1,organik,1,0
C04265,3,7,88800.0,0,iklan,5,0
C04266,2,18,35300.0,0,iklan,5,0
C04267,1,46,91500.0,0,organik,1,0
C04268,6,18,112400.0,1,organik,2,0
C04269,6,19,62300.0,1,iklan,3,0
C04270,6,58,110100.0,0,iklan,3,1
C04271,3,45,128100.0,0,organik,1,0
C04272,3,8,52800.0,0,organik,2,0
C04273,3,35,58300.0,1,organik,5,0
C04274,1,28,76400.0,0,iklan,5,0
C04275,5,17,21900.0,1,organik,5,0
C04276,4,37,81400.0,1,referral,5,0
C04277,4,48,89100.0,1,iklan,5,1
C04278,5,52,102000.0,1,organik,2,1
C04279,5,14,44600.0,0,organik,3,0
C04280,2,36,88400.0,0,iklan,5,0
C04281,5,7,70200.0,0,referral,5,0
C04282,6,27,65300.0,1,organik,2,0
C04283,0,27,41200.0,0,organik,5,0
C04284,2,16,70300.0,1,organik,1,1
C04285,2,14,81000.0,1,organik,2,1
C04286,2,59,82500.0,1,iklan,2,1
C04287,4,35,93900.0,1,organik,1,0
C04288,2,44,100700.0,0,organik,3,0
C04289,7,31,104400.0,0,iklan,1,0
C04290,4,8,92000.0,0,referral,2,0
C04291,4,4,58600.0,0,referral,1,0
C04292,1,30,80400.0,0,organik,4,0
C04293,4,39,88100.0,0,organik,2,0
C04294,5,2,124900.0,1,iklan,1,0
C04295,2,29,98300.0,0,iklan,2,1
C04296,3,51,93600.0,0,referral,3,1
C04297,2,49,70900.0,0,iklan,4,1
C04298,1,29,96600.0,0,organik,5,0
C04299,6,32,68300.0,1,organik,2,0
C04300,4,12,121700.0,1,referral,4,0
C04301,1,28,44000.0,0,iklan,5,0
C04302,3,51,59700.0,0,organik,1,1
C04303,4,25,73200.0,1,organik,2,0
C04304,3,23,45900.0,0,iklan,3,1
C04305,2,1,96100.0,0,organik,1,0
C04306,6,32,62700.0,0,organik,2,0
C04307,3,8,58000.0,0,organik,5,0
C04308,3,38,80200.0,1,organik,1,0
C04309,5,37,53800.0,1,organik,4,0
C04310,3,29,113700.0,0,iklan,4,0
C04311,5,58,61100.0,0,iklan,1,0
C04312,4,42,30700.0,0,organik,3,0
C04313,4,28,80000.0,0,organik,5,0
C04314,4,39,69000.0,0,referral,1,0
C04315,7,33,52900.0,1,organik,4,0
C04316,4,39,84900.0,1,iklan,1,0
C04317,6,7,107000.0,0,iklan,2,0
C04318,6,53,74400.0,0,referral,5,0
C04319,0,36,107400.0,1,iklan,4,1
C04320,2,30,51000.0,0,organik,2,0
C04321,6,19,43500.0,1,organik,1,0
C04322,2,20,96000.0,1,iklan,2,0
C04323,3,20,36300.0,0,iklan,4,1
C04324,5,56,82800.0,1,organik,2,0
C04325,6,25,119600.0,1,organik,5,0
C04326,6,3,95500.0,1,organik,4,0
C04327,2,21,58700.0,1,organik,4,1
C04328,4,48,86900.0,0,organik,2,1
C04329,2,3,91400.0,0,organik,2,0
C04330,5,37,120900.0,0,iklan,1,0
C04331,3,33,92400.0,0,organik,1,0
C04332,0,1,131100.0,0,iklan,3,0
C04333,3,15,67500.0,1,iklan,2,0
C04334,1,43,51300.0,0,referral,1,0
C04335,4,3,34900.0,1,iklan,1,0
C04336,2,18,79400.0,0,organik,5,1
C04337,3,55,41900.0,0,iklan,3,1
C04338,4,53,100800.0,0,referral,5,0
C04339,6,27,75800.0,0,referral,1,0
C04340,6,29,88200.0,0,referral,5,0
C04341,5,29,47000.0,1,organik,1,0
C04342,4,55,50100.0,1,iklan,5,1
C04343,4,40,70400.0,1,iklan,3,1
C04344,9,48,78100.0,0,referral,1,0
C04345,3,54,54700.0,0,organik,1,1
C04346,3,2,81800.0,1,organik,5,0
C04347,1,45,90500.0,0,organik,5,1
C04348,5,28,83000.0,0,organik,2,0
