pelanggan_id,tanggal_daftar,kota,kanal_akuisisi,tahun_lahir,jenis_kelamin,member_premium,tipe_pelanggan
U03310,2025-04-11,Jakarta,organik,1995,P,False,biasa
U03311,2025-09-14,Jakarta,organik,1975,P,False,biasa
U03312,2025-06-09,Jakarta,iklan_google,1996,P,True,biasa
U03313,2025-02-24,Surabaya,iklan_google,1997,P,False,biasa
U03314,2025-03-05,Surabaya,referral,1987,P,False,biasa
U03315,2025-02-28,Jakarta,iklan_google,1975,L,False,biasa
U03316,2026-06-19,Jakarta,iklan_google,1984,L,False,biasa
U03317,2026-04-07,Bandung,referral,1994,P,False,biasa
U03318,2025-06-07,Denpasar,organik,1983,L,False,biasa
U03319,2025-05-18,Jakarta,organik,2006,L,False,biasa
U03320,2025-05-14,Jakarta,iklan_google,1994,P,False,biasa
U03321,2025-05-25,Jakarta,organik,1989,P,False,biasa
U03322,2025-10-21,Surabaya,organik,1977,L,False,setia
U03323,2025-11-22,Jakarta,organik,1990,L,True,biasa
U03324,2026-04-23,Jakarta,referral,1981,P,False,biasa
U03325,2026-04-08,Denpasar,iklan_meta,1994,P,False,biasa
U03326,2025-10-22,Jakarta,organik,1983,L,False,biasa
U03327,2025-05-13,Surabaya,iklan_google,1978,P,False,biasa
U03328,2025-01-09,Jakarta,organik,1991,P,False,biasa
U03329,2025-05-04,Yogyakarta,organik,1979,L,False,setia
U03330,2025-06-25,Jakarta,iklan_google,2004,L,False,biasa
U03331,2025-05-13,Surabaya,iklan_meta,1992,L,False,biasa
U03332,2025-12-07,Jakarta,organik,1990,P,False,biasa
U03333,2025-11-25,Jakarta,iklan_meta,1994,P,True,biasa
U03334,2025-09-15,Surabaya,iklan_meta,1986,P,False,biasa
U03335,2025-11-17,Jakarta,referral,2005,L,False,setia
U03336,2025-04-26,Bandung,organik,1993,L,False,setia
U03337,2025-06-07,Jakarta,iklan_google,2005,L,False,biasa
U03338,2025-07-08,Denpasar,organik,1988,L,False,biasa
U03339,2025-08-09,Yogyakarta,gojek_grab,1995,L,False,setia
U03340,2025-08-19,Jakarta,organik,1981,L,True,biasa
U03341,2026-06-13,Jakarta,referral,1998,P,False,biasa
U03342,2025-01-06,Surabaya,referral,1976,P,False,setia
U03343,2025-09-04,Bandung,gojek_grab,1986,L,False,biasa
U03344,2025-12-03,Jakarta,iklan_meta,1998,P,False,biasa
U03345,2025-01-07,Jakarta,iklan_meta,1982,L,True,biasa
U03346,2026-04-05,Bandung,referral,1983,P,False,biasa
U03347,2025-08-17,Denpasar,iklan_meta,1979,L,False,setia
U03348,2025-04-01,Jakarta,organik,2004,P,False,biasa
U03349,2026-05-02,Jakarta,iklan_google,1990,P,False,biasa
U03350,2026-03-05,Jakarta,organik,1983,P,False,biasa
U03351,2025-07-01,Bandung,iklan_meta,1978,P,False,biasa
U03352,2025-08-03,Jakarta,iklan_meta,2004,P,True,biasa
U03353,2025-01-30,Surabaya,iklan_meta,1986,P,True,biasa
U03354,2025-05-23,Denpasar,referral,1980,P,False,biasa
U03355,2025-01-16,Surabaya,gojek_grab,1988,L,False,setia
U03356,2025-11-07,Jakarta,referral,1985,L,False,biasa
U03357,2025-05-21,Jakarta,iklan_meta,1987,P,False,setia
U03358,2025-04-07,Jakarta,referral,1984,L,False,biasa
U03359,2025-07-10,Surabaya,organik,1989,P,False,setia
U03360,2025-06-15,Jakarta,iklan_meta,1978,L,False,biasa
U03361,2026-04-07,Bandung,organik,1998,L,False,setia
U03362,2026-03-16,Jakarta,gojek_grab,1979,P,False,biasa
U03363,2026-02-27,Jakarta,organik,1978,P,False,biasa
U03364,2025-08-24,Bandung,iklan_meta,1992,L,False,setia
U03365,2026-01-05,Bandung,gojek_grab,1997,P,False,biasa
U03366,2026-06-04,Jakarta,iklan_google,2006,L,False,setia
U03367,2025-07-19,Jakarta,referral,1981,L,False,biasa
U03368,2025-05-28,Bandung,gojek_grab,2000,P,False,biasa
U03369,2025-04-20,Jakarta,organik,1983,L,False,biasa
U03370,2025-05-09,Bandung,iklan_google,1994,L,False,biasa
U03371,2025-02-28,Jakarta,gojek_grab,1989,L,False,biasa
U03372,2025-10-17,Bandung,organik,1985,P,False,setia
U03373,2025-05-22,Yogyakarta,iklan_meta,1987,P,False,biasa
U03374,2026-03-14,Jakarta,organik,1991,P,False,biasa
U03375,2026-01-08,Jakarta,iklan_meta,1975,P,False,setia
U03376,2026-03-06,Bandung,iklan_meta,1993,P,True,biasa
U03377,2025-06-23,Bandung,organik,1992,P,False,biasa
U03378,2025-05-08,Jakarta,iklan_meta,2002,L,False,biasa
U03379,2025-11-26,Jakarta,iklan_meta,1981,P,False,setia
U03380,2025-04-16,Bandung,organik,2000,P,False,biasa
U03381,2025-03-08,Surabaya,organik,1987,P,False,biasa
U03382,2025-06-29,Jakarta,organik,1976,P,False,setia
U03383,2025-08-13,Jakarta,organik,1983,L,False,setia
U03384,2025-08-06,Yogyakarta,iklan_google,2002,L,False,biasa
U03385,2026-06-24,Yogyakarta,gojek_grab,2001,L,False,biasa
U03386,2025-04-12,Denpasar,iklan_google,2001,L,False,biasa
U03387,2026-06-17,Bandung,referral,1979,L,True,biasa
U03388,2025-04-06,Bandung,organik,1993,L,True,setia
U03389,2026-04-11,Jakarta,iklan_google,2004,P,False,biasa
U03390,2026-02-05,Bandung,gojek_grab,1990,L,False,biasa
U03391,2026-04-20,Denpasar,gojek_grab,1992,L,False,biasa
U03392,2025-06-15,Bandung,organik,1990,L,False,biasa
U03393,2025-12-04,Jakarta,organik,1977,P,False,biasa
U03394,2026-05-17,Denpasar,iklan_meta,2006,P,False,biasa
U03395,2025-07-27,Bandung,organik,1989,P,False,setia
U03396,2025-10-16,Jakarta,gojek_grab,2003,P,False,biasa
U03397,2026-04-17,Yogyakarta,organik,1991,P,False,setia
U03398,2025-01-18,Bandung,iklan_meta,1994,P,True,biasa
U03399,2025-11-28,Jakarta,gojek_grab,1985,L,False,biasa
U03400,2026-01-24,Jakarta,gojek_grab,1998,P,True,setia
U03401,2025-01-21,Jakarta,iklan_google,2001,L,False,biasa
U03402,2025-04-08,Jakarta,iklan_meta,1976,P,False,biasa
U03403,2026-05-08,Jakarta,iklan_google,1997,P,True,setia
U03404,2025-08-12,Jakarta,organik,1983,P,False,biasa
U03405,2025-09-20,Jakarta,organik,2005,L,True,biasa
U03406,2025-08-24,Bandung,iklan_google,1995,L,True,biasa
U03407,2025-05-24,Surabaya,organik,1979,L,False,biasa
U03408,2025-01-24,Jakarta,organik,1993,P,False,setia
U03409,2025-07-06,Jakarta,gojek_grab,1975,L,True,biasa
U03410,2026-05-05,Jakarta,organik,1988,L,False,biasa
U03411,2026-02-19,Jakarta,referral,2004,P,False,biasa
U03412,2025-06-01,Jakarta,organik,1983,L,False,setia
U03413,2025-02-17,Jakarta,iklan_google,1983,P,False,biasa
U03414,2025-11-23,Yogyakarta,organik,1997,L,False,biasa
U03415,2026-01-04,Jakarta,iklan_meta,2002,P,True,biasa
U03416,2025-05-19,Jakarta,iklan_google,1980,P,False,biasa
U03417,2025-10-31,Jakarta,gojek_grab,1994,L,False,biasa
U03418,2025-11-14,Denpasar,organik,2005,L,False,biasa
U03419,2025-07-05,Denpasar,referral,1999,P,False,setia
U03420,2026-04-06,Yogyakarta,iklan_google,2006,L,False,biasa
U03421,2026-03-22,Denpasar,iklan_google,2004,P,False,setia
U03422,2025-04-08,Yogyakarta,gojek_grab,1985,P,False,biasa
U03423,2025-03-08,Surabaya,referral,1983,P,False,biasa
U03424,2025-08-16,Denpasar,iklan_meta,1987,L,False,biasa
U03425,2025-10-18,Yogyakarta,organik,1990,P,True,biasa
U03426,2025-10-11,Jakarta,iklan_meta,2005,L,False,biasa
U03427,2025-08-21,Jakarta,gojek_grab,1979,L,False,biasa
U03428,2025-02-26,Jakarta,referral,1979,L,True,biasa
U03429,2025-09-04,Jakarta,iklan_meta,1979,P,False,biasa
U03430,2025-11-18,Surabaya,iklan_google,1979,L,False,biasa
U03431,2026-04-08,Surabaya,referral,1976,L,False,biasa
U03432,2026-06-24,Denpasar,referral,2001,P,True,setia
U03433,2025-06-22,Jakarta,organik,1985,P,False,biasa
U03434,2026-03-12,Jakarta,organik,1979,P,False,biasa
U03435,2025-01-27,Surabaya,iklan_google,2003,L,False,biasa
U03436,2025-10-07,Bandung,gojek_grab,2001,L,False,biasa
U03437,2025-08-02,Jakarta,organik,1978,L,True,biasa
U03438,2025-04-20,Jakarta,iklan_google,1975,L,False,biasa
U03439,2025-07-09,Jakarta,gojek_grab,2006,P,False,setia
U03440,2025-02-27,Jakarta,iklan_meta,1985,P,False,biasa
U03441,2025-08-16,Bandung,organik,1993,P,False,biasa
U03442,2026-04-19,Bandung,iklan_meta,1980,L,False,biasa
U03443,2025-01-06,Jakarta,organik,1976,P,False,biasa
U03444,2026-02-03,Yogyakarta,referral,1988,L,False,biasa
U03445,2025-09-23,Denpasar,iklan_meta,1988,P,False,biasa
U03446,2026-02-20,Bandung,iklan_google,1986,P,False,biasa
U03447,2025-10-02,Denpasar,organik,1987,P,False,setia
U03448,2025-09-10,Jakarta,referral,1999,P,False,setia
U03449,2025-05-28,Jakarta,iklan_meta,1981,L,False,biasa
U03450,2025-01-26,Jakarta,iklan_google,2004,L,False,biasa
U03451,2025-11-22,Surabaya,iklan_meta,1991,P,True,biasa
U03452,2025-11-05,Jakarta,gojek_grab,1993,P,True,setia
U03453,2025-09-17,Jakarta,referral,1980,L,True,biasa
U03454,2025-10-01,Bandung,organik,2000,P,False,biasa
U03455,2025-02-06,Jakarta,referral,1995,L,False,biasa
U03456,2025-01-24,Jakarta,organik,1990,L,False,setia
U03457,2026-03-28,Jakarta,organik,2004,L,False,setia
U03458,2025-07-28,Jakarta,iklan_google,1987,P,False,biasa
U03459,2025-08-03,Jakarta,iklan_meta,1994,L,False,setia
U03460,2025-12-17,Jakarta,iklan_meta,1979,P,False,biasa
U03461,2025-12-05,Surabaya,organik,2002,L,False,biasa
U03462,2025-03-14,Bandung,referral,2006,L,False,biasa
U03463,2025-10-02,Surabaya,organik,1997,L,False,setia
U03464,2025-05-27,Yogyakarta,organik,1985,L,False,setia
U03465,2025-09-23,Yogyakarta,iklan_meta,1984,P,False,biasa
U03466,2025-05-02,Bandung,organik,2006,L,False,setia
U03467,2025-12-29,Jakarta,iklan_google,1996,P,False,biasa
U03468,2026-02-04,Surabaya,iklan_meta,1977,P,False,biasa
U03469,2025-07-20,Bandung,organik,1988,P,False,biasa
U03470,2025-07-28,Jakarta,organik,2000,L,False,biasa
U03471,2025-08-13,Denpasar,gojek_grab,2001,P,True,setia
U03472,2025-12-13,Surabaya,referral,2001,L,False,setia
U03473,2025-05-07,Bandung,organik,1999,P,False,biasa
U03474,2025-08-04,Jakarta,gojek_grab,1977,P,True,biasa
U03475,2025-12-27,Surabaya,gojek_grab,2003,L,False,biasa
U03476,2025-08-20,Surabaya,organik,2002,P,False,setia
U03477,2025-10-22,Jakarta,referral,1992,P,False,biasa
U03478,2025-03-08,Yogyakarta,iklan_google,1988,P,False,biasa
U03479,2026-02-25,Yogyakarta,iklan_meta,2003,P,True,biasa
U03480,2025-08-20,Denpasar,iklan_meta,1992,P,True,biasa
U03481,2025-02-15,Jakarta,referral,2005,L,False,setia
U03482,2026-06-24,Jakarta,organik,1977,P,False,biasa
U03483,2025-07-12,Jakarta,organik,1982,P,False,biasa
U03484,2026-02-11,Yogyakarta,iklan_meta,1988,P,False,biasa
U03485,2025-11-12,Bandung,organik,1981,L,True,biasa
U03486,2026-01-09,Bandung,referral,2004,P,False,biasa
U03487,2025-07-22,Jakarta,organik,2006,P,True,setia
U03488,2026-03-12,Bandung,organik,2001,L,False,setia
U03489,2026-06-01,Jakarta,gojek_grab,1977,L,False,biasa
U03490,2025-02-04,Jakarta,organik,2000,P,True,setia
U03491,2026-05-25,Jakarta,referral,1991,P,True,setia
U03492,2026-03-08,Surabaya,iklan_google,1997,P,False,biasa
U03493,2025-03-05,Jakarta,iklan_meta,1999,P,False,biasa
U03494,2026-03-06,Denpasar,iklan_meta,1983,L,False,biasa
U03495,2025-02-26,Yogyakarta,referral,1985,P,False,biasa
U03496,2025-12-23,Bandung,gojek_grab,2006,L,False,biasa
U03497,2025-04-19,Surabaya,iklan_google,1978,P,False,biasa
U03498,2026-05-09,Yogyakarta,referral,1977,P,False,setia
U03499,2025-07-30,Surabaya,gojek_grab,1977,L,False,biasa
U03500,2025-02-04,Jakarta,referral,2004,P,False,biasa
U03501,2026-05-22,Bandung,iklan_google,1990,P,False,biasa
U03502,2025-02-18,Jakarta,organik,1985,L,False,setia
U03503,2026-05-20,Denpasar,organik,2004,P,False,setia
U03504,2026-05-13,Jakarta,iklan_meta,1982,P,True,biasa
U03505,2025-03-03,Bandung,organik,1979,P,False,biasa
U03506,2025-08-10,Surabaya,iklan_meta,1987,L,False,biasa
U03507,2025-03-27,Jakarta,organik,1993,P,False,biasa
U03508,2026-05-26,Bandung,iklan_meta,1999,L,False,biasa
U03509,2025-04-19,Jakarta,organik,1993,P,False,setia
U03510,2025-09-15,Yogyakarta,iklan_meta,2002,P,False,biasa
U03511,2026-04-19,Jakarta,iklan_meta,1993,P,False,biasa
U03512,2025-08-23,Jakarta,iklan_meta,1982,P,True,biasa
U03513,2026-03-31,Bandung,organik,1996,L,False,setia
U03514,2026-03-12,Surabaya,gojek_grab,1990,L,False,biasa
U03515,2025-08-14,Jakarta,iklan_meta,2003,L,True,biasa
U03516,2025-09-08,Jakarta,organik,1992,P,False,setia
U03517,2025-07-29,Bandung,iklan_meta,1988,P,False,biasa
U03518,2025-04-07,Jakarta,organik,1986,L,False,setia
U03519,2025-12-14,Jakarta,iklan_google,1980,P,False,biasa
U03520,2025-08-20,Denpasar,organik,1977,L,True,biasa
U03521,2026-01-31,Jakarta,gojek_grab,1985,L,False,biasa
U03522,2025-04-22,Denpasar,organik,1979,L,False,biasa
U03523,2025-08-11,Surabaya,iklan_google,1986,P,False,setia
U03524,2026-05-04,Jakarta,iklan_meta,1994,L,False,biasa
U03525,2026-06-04,Jakarta,organik,2002,L,True,setia
U03526,2026-04-06,Bandung,gojek_grab,1975,L,False,biasa
U03527,2025-12-09,Jakarta,organik,1997,P,False,biasa
U03528,2025-03-09,Jakarta,gojek_grab,1985,L,True,setia
U03529,2025-09-29,Denpasar,iklan_meta,2003,P,False,biasa
U03530,2025-07-06,Jakarta,referral,1995,P,False,biasa
U03531,2025-04-20,Yogyakarta,organik,2005,P,False,biasa
U03532,2026-03-15,Jakarta,referral,2001,P,False,biasa
U03533,2025-10-20,Jakarta,iklan_google,1995,P,True,biasa
U03534,2025-01-13,Yogyakarta,organik,1991,L,False,biasa
U03535,2025-02-01,Jakarta,gojek_grab,1992,L,True,biasa
U03536,2025-01-02,Bandung,referral,1997,P,False,setia
U03537,2025-11-18,Yogyakarta,referral,1987,P,False,biasa
U03538,2025-04-11,Denpasar,organik,1990,P,False,biasa
U03539,2025-06-22,Bandung,iklan_google,1994,L,True,biasa
U03540,2026-05-18,Surabaya,iklan_google,2002,P,False,biasa
U03541,2025-04-28,Bandung,iklan_meta,1994,L,False,biasa
U03542,2025-09-17,Surabaya,organik,1981,L,False,biasa
U03543,2025-06-29,Surabaya,organik,2005,L,False,biasa
U03544,2025-04-05,Yogyakarta,gojek_grab,1991,L,False,biasa
U03545,2026-02-10,Jakarta,organik,1975,P,True,biasa
U03546,2025-04-26,Bandung,organik,1985,L,False,biasa
U03547,2026-02-09,Surabaya,organik,1993,P,False,biasa
U03548,2025-03-15,Jakarta,iklan_meta,2005,P,True,biasa
U03549,2025-12-12,Yogyakarta,organik,1978,L,False,biasa
U03550,2025-11-06,Jakarta,organik,1984,L,True,biasa
U03551,2026-02-25,Bandung,organik,1982,L,True,biasa
U03552,2025-04-19,Yogyakarta,iklan_google,1986,L,False,biasa
U03553,2026-01-07,Yogyakarta,gojek_grab,1989,L,False,biasa
U03554,2025-12-01,Bandung,gojek_grab,1981,P,True,biasa
U03555,2026-03-01,Jakarta,organik,1976,P,False,biasa
U03556,2026-06-12,Jakarta,iklan_meta,1984,L,False,biasa
U03557,2026-06-07,Jakarta,referral,1975,P,False,setia
U03558,2025-12-01,Jakarta,organik,1992,L,False,biasa
U03559,2025-12-26,Jakarta,gojek_grab,1976,P,False,biasa
U03560,2025-05-08,Yogyakarta,gojek_grab,1992,P,False,biasa
U03561,2025-01-13,Bandung,organik,1990,L,False,biasa
U03562,2025-03-30,Jakarta,gojek_grab,1978,P,True,biasa
U03563,2026-03-22,Jakarta,iklan_meta,1975,P,False,biasa
U03564,2025-06-02,Jakarta,iklan_meta,1979,P,False,biasa
U03565,2025-01-05,Bandung,organik,1979,L,True,setia
U03566,2025-09-17,Bandung,referral,1977,P,False,setia
U03567,2025-01-19,Yogyakarta,iklan_meta,1992,L,False,biasa
U03568,2025-04-26,Bandung,organik,2003,P,False,biasa
U03569,2025-05-16,Jakarta,referral,1981,P,False,biasa
U03570,2025-01-04,Jakarta,iklan_google,1990,L,False,biasa
U03571,2025-02-01,Jakarta,referral,1989,P,False,biasa
U03572,2026-03-04,Denpasar,iklan_meta,1990,L,False,biasa
U03573,2025-11-25,Yogyakarta,iklan_meta,1985,P,False,biasa
U03574,2025-10-30,Surabaya,organik,1978,L,True,biasa
U03575,2025-12-29,Surabaya,referral,1982,P,False,biasa
U03576,2026-01-28,Yogyakarta,referral,1980,L,False,setia
U03577,2026-06-13,Yogyakarta,organik,1983,P,True,biasa
U03578,2025-08-02,Jakarta,organik,1978,L,False,biasa
U03579,2026-04-26,Yogyakarta,iklan_meta,1998,P,False,setia
U03580,2025-05-03,Denpasar,organik,1980,L,False,setia
U03581,2025-09-24,Surabaya,iklan_meta,1975,L,False,biasa
U03582,2025-11-25,Bandung,iklan_google,1981,L,False,setia
U03583,2025-11-25,Bandung,iklan_meta,1978,L,False,biasa
U03584,2025-08-14,Bandung,iklan_meta,2002,P,False,biasa
U03585,2025-09-30,Jakarta,iklan_meta,1992,P,False,biasa
U03586,2025-06-01,Bandung,referral,1998,P,True,biasa
U03587,2026-03-01,Denpasar,iklan_google,2004,L,False,biasa
U03588,2026-04-05,Jakarta,referral,1990,P,True,biasa
U03589,2025-11-05,Yogyakarta,gojek_grab,2005,L,True,biasa
U03590,2026-06-09,Yogyakarta,referral,1996,P,False,biasa
U03591,2025-07-21,Yogyakarta,organik,1986,P,False,setia
U03592,2026-02-28,Jakarta,gojek_grab,2002,L,False,biasa
U03593,2025-08-28,Bandung,iklan_google,1988,P,False,biasa
U03594,2026-04-30,Surabaya,referral,1993,P,False,setia
U03595,2026-06-19,Jakarta,gojek_grab,1993,P,False,biasa
U03596,2025-11-17,Surabaya,gojek_grab,1991,P,True,biasa
U03597,2026-04-26,Jakarta,iklan_meta,2000,P,False,biasa
U03598,2025-05-16,Bandung,organik,1984,L,False,setia
U03599,2025-07-22,Jakarta,iklan_google,1997,L,False,setia
U03600,2026-04-02,Jakarta,referral,2005,P,False,biasa
U03601,2025-12-26,Yogyakarta,organik,2003,P,True,biasa
U03602,2026-01-29,Surabaya,organik,1980,L,False,biasa
U03603,2026-01-20,Jakarta,organik,2002,P,True,biasa
U03604,2025-03-19,Bandung,iklan_meta,1976,L,False,biasa
U03605,2025-05-04,Jakarta,gojek_grab,1989,L,True,biasa
U03606,2026-06-15,Jakarta,organik,1990,P,False,setia
U03607,2025-10-16,Surabaya,gojek_grab,2006,L,False,biasa
U03608,2026-05-23,Jakarta,iklan_google,2005,L,False,biasa
U03609,2025-01-19,Bandung,iklan_meta,1976,P,True,biasa
U03610,2025-07-21,Denpasar,referral,2003,L,False,setia
U03611,2025-12-22,Bandung,gojek_grab,2004,L,True,biasa
U03612,2025-08-30,Jakarta,gojek_grab,1994,P,True,biasa
U03613,2026-04-02,Jakarta,iklan_google,2006,P,False,biasa
U03614,2025-08-10,Jakarta,iklan_meta,1986,P,False,biasa
U03615,2026-02-23,Bandung,gojek_grab,1993,P,False,biasa
U03616,2025-09-30,Bandung,referral,2006,L,False,setia
U03617,2026-04-13,Jakarta,gojek_grab,1979,L,False,setia
U03618,2025-05-26,Bandung,organik,2001,P,False,biasa
U03619,2026-02-03,Jakarta,referral,2000,P,False,biasa
U03620,2025-03-28,Yogyakarta,gojek_grab,1999,P,False,biasa
U03621,2025-07-18,Jakarta,organik,2005,L,False,setia
U03622,2026-05-23,Yogyakarta,iklan_meta,2002,L,False,biasa
U03623,2025-02-23,Denpasar,organik,2000,P,False,biasa
U03624,2025-12-29,Jakarta,organik,1989,L,False,biasa
U03625,2025-04-24,Jakarta,organik,1986,P,True,setia
U03626,2026-06-17,Yogyakarta,iklan_google,2000,L,True,biasa
U03627,2025-08-05,Jakarta,iklan_meta,2002,L,False,biasa
U03628,2026-01-13,Bandung,iklan_google,1979,P,True,biasa
U03629,2026-05-09,Jakarta,iklan_meta,1984,L,False,biasa
U03630,2025-06-25,Jakarta,iklan_google,2001,L,False,biasa
U03631,2025-12-08,Surabaya,organik,1996,P,True,setia
U03632,2026-03-09,Jakarta,iklan_meta,1982,L,False,biasa
U03633,2026-01-02,Jakarta,gojek_grab,1975,P,False,biasa
U03634,2025-05-12,Yogyakarta,iklan_meta,1995,L,False,biasa
U03635,2025-09-04,Bandung,gojek_grab,1988,P,False,biasa
U03636,2026-06-24,Bandung,referral,1986,P,False,biasa
U03637,2025-02-07,Surabaya,gojek_grab,1975,L,True,biasa
U03638,2025-07-27,Jakarta,iklan_google,1999,P,False,biasa
U03639,2025-06-12,Surabaya,gojek_grab,1980,L,False,biasa
U03640,2025-08-13,Denpasar,iklan_meta,1990,P,False,biasa
U03641,2025-03-03,Denpasar,iklan_meta,1986,P,False,biasa
U03642,2026-01-09,Jakarta,iklan_meta,1996,P,True,biasa
U03643,2025-02-25,Bandung,gojek_grab,1978,P,False,biasa
U03644,2025-06-14,Bandung,organik,1989,P,False,biasa
U03645,2025-09-24,Jakarta,gojek_grab,1978,L,False,biasa
U03646,2025-08-29,Bandung,referral,1993,P,False,biasa
U03647,2025-03-28,Jakarta,referral,1980,P,False,setia
U03648,2025-07-08,Jakarta,organik,1979,P,True,setia
U03649,2026-01-01,Denpasar,gojek_grab,1999,P,False,setia
U03650,2025-01-13,Yogyakarta,iklan_google,1985,P,False,biasa
U03651,2026-04-05,Denpasar,iklan_meta,2002,P,False,biasa
U03652,2025-11-14,Yogyakarta,referral,1978,L,True,biasa
U03653,2026-02-17,Bandung,organik,1976,P,False,setia
U03654,2025-11-07,Jakarta,iklan_meta,2002,P,False,biasa
U03655,2026-06-18,Bandung,iklan_meta,2003,L,False,biasa
U03656,2025-07-08,Yogyakarta,organik,1998,L,False,biasa
U03657,2025-01-12,Denpasar,referral,2006,P,False,setia
U03658,2025-07-20,Jakarta,iklan_meta,1986,L,False,biasa
U03659,2026-02-21,Jakarta,organik,2000,L,False,biasa
U03660,2025-01-21,Surabaya,organik,1977,P,False,biasa
U03661,2025-11-08,Bandung,gojek_grab,1980,P,False,biasa
U03662,2025-06-16,Jakarta,organik,1987,P,False,biasa
U03663,2026-02-09,Jakarta,iklan_meta,2003,L,False,biasa
U03664,2026-02-02,Yogyakarta,organik,1976,L,False,biasa
U03665,2025-03-07,Denpasar,organik,1990,P,True,biasa
U03666,2025-09-23,Bandung,referral,1998,P,False,biasa
U03667,2025-09-26,Bandung,iklan_google,1975,L,False,biasa
U03668,2025-04-10,Surabaya,iklan_google,1978,P,True,biasa
U03669,2025-01-24,Jakarta,gojek_grab,1997,L,False,biasa
U03670,2025-03-13,Jakarta,referral,2003,P,False,setia
U03671,2025-04-20,Denpasar,organik,2003,P,False,biasa
U03672,2025-09-18,Jakarta,iklan_google,1976,P,False,setia
U03673,2025-08-28,Yogyakarta,referral,1992,P,False,biasa
U03674,2025-09-12,Surabaya,iklan_meta,2006,L,False,setia
U03675,2026-04-24,Bandung,gojek_grab,1984,P,True,setia
U03676,2025-09-06,Bandung,gojek_grab,1984,L,True,setia
U03677,2025-04-09,Surabaya,iklan_google,1984,L,True,biasa
U03678,2025-11-15,Jakarta,iklan_meta,1999,L,False,biasa
U03679,2026-06-11,Denpasar,iklan_google,1987,P,True,biasa
U03680,2025-07-08,Surabaya,iklan_meta,1987,L,False,setia
U03681,2025-02-03,Jakarta,organik,1999,P,False,setia
U03682,2025-08-02,Jakarta,iklan_meta,1997,L,False,biasa
U03683,2025-12-09,Surabaya,referral,2005,P,False,biasa
U03684,2025-06-27,Jakarta,iklan_google,1983,L,False,biasa
U03685,2025-10-12,Bandung,iklan_google,1995,P,False,biasa
U03686,2025-12-03,Surabaya,organik,1986,P,False,biasa
U03687,2025-01-29,Jakarta,gojek_grab,1982,P,False,biasa
U03688,2025-01-19,Jakarta,organik,1976,L,False,biasa
U03689,2026-01-06,Jakarta,organik,1993,L,False,biasa
U03690,2026-01-16,Jakarta,referral,1984,P,False,setia
U03691,2025-06-14,Jakarta,referral,1996,P,False,setia
U03692,2026-03-10,Jakarta,organik,1997,L,False,setia
U03693,2026-01-15,Denpasar,referral,1982,P,True,setia
U03694,2025-07-17,Jakarta,referral,2004,L,False,setia
U03695,2025-03-15,Bandung,iklan_meta,2006,P,False,biasa
U03696,2025-01-17,Jakarta,organik,1975,L,False,biasa
