transaksi_id,tanggal,cabang_id,kota,saluran,metode_bayar,total
T0107052,2026-02-01,C01,Jakarta,Dine-in,Kartu Debit,56000
T0111308,2026-02-15,C06,denpasar,Dine-in,E-Wallet,56000
T0112358,2026-02-19,C05,yogyakarta,Dine-in,Kartu Debit,Rp 15.000
T0121503,2026-03-22,C03,Bandung,Delivery,QRIS,28000
T0116352,2026-03-05,C03,Bandung,dine in,Kartu Debit,40500
T0121094,2026-03-21,C04,Surabaya,Dine-in,Tunai,12000
T0109549,2026-02-09,C05,Yogyakarta,Takeaway,QRIS,114000
T0112470,2026-02-20,C01,JAKARTA,Takeaway,QRIS,28000
T0118717,2026-03-13,C04,SURABAYA,Takeaway,Tunai,40000
T0119494,16/03/2026,C01,Jakarta,Dine-in,Kartu Debit,57000
T0103055,2026-01-17,C05,YOGYAKARTA,Dine-in,Tunai,105450
T0123605,2026-03-29,C05,Yogyakarta,Takeaway,Tunai,40850
T0110036,2026-02-11,C05,Yogyakarta,Takeaway,Kartu Debit,42750
T0105403,2026-01-25,C06,Denpasar,Takeaway,QRIS,15000
T0115228,2026-03-01,C01,Jakarta,Dine-in,Tunai,48000
T0103356,2026-01-18,C05,YOGYAKARTA,Dine-in,Kartu Debit,95000
T0111853,17/02/2026,C05,Yogyakarta,Takeaway,QRIS,18000
T0100293,2026-01-06,C05,Yogyakarta,Dine-in,E-Wallet,37000
T0115169,2026-02-28,C06,Denpasar,Dine-in,E-Wallet,75000
T0103764,2026-01-20,C03,Bandung,Dine-in,QRIS,12000
T0102855,2026-01-17,C01,Jakarta,Dine-in,E-Wallet,
T0106671,2026-01-30,C06,denpasar,Delivery,E-Wallet,71000
T0120431,2026-03-19,C04,Surabaya,Dine-in,QRIS,36000
T0106435,2026-01-30,C02,Jakarta,Delivery,E-Wallet,14000
T0120363,19-Mar-2026,C03,Bandung,Takeaway,QRIS,Rp 72.000
T0123452,2026-03-29,C02,Jakarta,Dine-in,QRIS,168150
T0113210,2026-02-22,C02,Jakarta,Dine-in,QRIS,47000
T0105578,26/01/2026,C04,Surabaya,Delivery,QRIS,22500
T0113350,2026-02-22,C05,Yogyakarta,Takeaway,E-Wallet,15000
T0110606,2026-02-13,C05,yogyakarta,Takeaway,QRIS,-50000.0
T0100496,2026-01-07,C04,Surabaya,DINE-IN,Kartu Debit,106000
T0119703,16/03/2026,C06,Denpasar,Takeaway,QRIS,28000
T0114209,2026-02-26,C01,Jakarta,Takeaway,Kartu Debit,48000
T0099945,2026-01-05,C01,Jakarta,Takeaway,E-Wallet,78850
T0109437,09/02/2026,C03,Bandung,Takeaway,QRIS,36000
T0110548,2026-02-13,C03, Bandung  ,Takeaway,QRIS,30000
T0109783,2026-02-10,C05,Yogyakarta,Takeaway,E-Wallet,96000
T0113879,2026-02-24,C05,Yogyakarta,Dine-in,QRIS,18000
T0110832,2026-02-14,C03,Bandung,Dine-in,Tunai,18000
T0108602,2026-02-06,C05,Yogyakarta,Dine-in,Tunai,40000
T0120615,2026-03-20,C03,Bandung,Takeaway,Tunai,15000
T0104488,2026-01-23,C02,,dine in,E-Wallet,Rp 64.000
,,,,,,
T0123242,2026-03-28,C04,,Takeaway,E-Wallet,Rp 99.000
T0118697,2026-03-13,C04, Surabaya  ,Dine-in,QRIS,56000
T0100007,05/01/2026,C02,JAKARTA,Takeaway,QRIS,Rp 94.000
T0121206,2026-03-21,C06,Denpasar,Dine-in,QRIS,66000
T0110115,12-Feb-2026,C01,Jakarta,Dine-in,E-Wallet,50000
T0099231,2026-01-02,C03,Bandung,Delivery,-,43000
T0119671,2026-03-16,C05,Yogyakarta,Delivery,-,65000
T0121274,2026-03-22,C01,Jakarta,Dine-in,QRIS,33000
T0099753,2026-01-04,C02,Jakarta,Dine-in,Kartu Debit,24000
T0116890,2026-03-07,C02,Jakarta,Delivery,QRIS,28000
T0121452,2026-03-22,C03,BANDUNG,Dine-in,-,173000
T0121940,24/03/2026,C01,Jakarta,Takeaway,QRIS,90000
T0117404,2026-03-08,C04,Surabaya,Delivery,QRIS,Rp 36.000
T0102953,2026-01-17,C03,BANDUNG,Dine-in,Tunai,49000
T0121838,2026-03-23,C04,Surabaya,Dine-in,E-Wallet,35000
T0102110,2026-01-14,C03,Bandung,Takeaway,Tunai,20000
T0110041,2026-02-11,C05,Yogyakarta,DINE-IN,E-Wallet,
T0108077,04/02/2026,C06,Denpasar,Takeaway,Tunai,105000
T0102007,2026-01-14,C01,Jakarta,Delivery,Tunai,58000
,,,,,,
T0104809,2026-01-24,C01,Jakarta,Dine-in,-,
T0109653,2026-02-10,C02,Jakarta,Takeaway,E-Wallet,44000
T0114176,25-Feb-2026,C06,Denpasar,Dine-in,QRIS,48000
T0098778,2026-01-01,C01,Jakarta,Delivery,QRIS,201400
T0117624,2026-03-09,C03,Bandung,Delivery,E-Wallet,50000
T0114976,2026-02-28,C03,Bandung,Takeaway,QRIS,48000
T0110171,2026-02-12,C02,Jakarta,Takeaway,Tunai,30000
T0100601,08/01/2026,C02,Jakarta,Takeaway,QRIS,36000
T0105881,2026-01-28,C01,Jakarta,Dine-in,Kartu Debit,43000
T0116146,2026-03-04,C04,Surabaya,Dine-in,QRIS,58500
T0112244,2026-02-19,C02,Jakarta,Delivery,E-Wallet,143000
T0104011,21/01/2026,C02,Jakarta,Dine-in,QRIS,44000
T0112407,2026-02-19,C06,DENPASAR,Dine-in,Kartu Debit,240000
T0115552,2026-03-02,C02, Jakarta  ,Delivery,E-Wallet,12000
T0099299,2026-01-02,C05,Yogyakarta,Takeaway,QRIS,65000
T0111362,2026-02-16,C01,Jakarta,Dine-in,Tunai,120000
T0111113,2026-02-15,C02,Jakarta,Takeaway,Kartu Debit,28000
T0110314,2026-02-12,C05,Yogyakarta,Dine-in,QRIS,25000
T0099197,02-Jan-2026,C03,Bandung,Dine-in,QRIS,83000
T0110493,13/02/2026,C03,Bandung,Takeaway,E-Wallet,15000
T0106968,2026-01-31,C05,Yogyakarta,Dine-in,Kartu Debit,37800
T0105341,2026-01-25,C05,Yogyakarta,Dine-in,QRIS,18000
T0122505,2026-03-26,C02,Jakarta,Dine-in,E-Wallet,123000
T0100691,2026-01-08,C03,Bandung,Takeaway,E-Wallet,Rp 102.000
T0114291,2026-02-26,C02,JAKARTA,dine in,E-Wallet,
T0111624,2026-02-17,C01,Jakarta,Takeaway,qris,Rp 50.000
T0105006,24/01/2026,C05,,Takeaway,E-Wallet,64000
T0100972,09-Jan-2026,C04,Surabaya,Dine-in,Tunai,40000
T0123394,2026-03-29,C01,Jakarta,Dine-in,QRIS,
T0116082,2026-03-04,C03, Bandung  ,Takeaway,E-Wallet,18000
T0115290,2026-03-01,C02,Jakarta,Takeaway,E-Wallet,42000
T0101363,2026-01-11,C01,Jakarta,Takeaway,Tunai,58000
T0116136,2026-03-04,C04, Surabaya  ,Delivery,QRIS,36000
T0122529,2026-03-26,C02,Jakarta,Takeaway,Kartu Debit,28000
,,,,,,
T0121784,2026-03-23,C03,Bandung,Delivery,E-Wallet,35000
T0119823,2026-03-17,C03,Bandung,Dine-in,Tunai,14250
T0118198,2026-03-11,C05,yogyakarta,Dine-in,E-Wallet,Rp 15.000
T0117074,07-Mar-2026,C04,Surabaya,Takeaway,QRIS,18000
T0122647,26/03/2026,C05,Yogyakarta,Takeaway,E-Wallet,22500
T0110790,2026-02-14,C03,Bandung,DINE-IN,QRIS,50000
T0107357,02-Feb-2026,C02,JKT,Delivery,Tunai,61200
T0104661,2026-01-23,C05,Yogyakarta,Takeaway,E-Wallet,85000
T0107176,01/02/2026,C03,,DINE-IN,Kartu Debit,75000
T0102115,2026-01-14,C03,Bandung,Takeaway,Kartu Debit,100000
T0099033,2026-01-01,C04,Surabaya,Dine-in,QRIS,
T0108160,2026-02-05,C02,Jakarta,Takeaway,E-Wallet,
T0116159,2026-03-04,C05,Yogyakarta,Dine-in,Kartu Debit,28000
T0104297,2026-01-22,C04,Surabaya,Delivery,QRIS,89000
T0116608,06/03/2026,C03,Bandung,Dine-in,QRIS,18000
T0110925,2026-02-14,C04,SURABAYA,Dine-in,QRIS,
T0109894,2026-02-11,C02,Jakarta,Delivery,QRIS,94000
T0113460,2026-02-23,C01, Jakarta  ,Dine-in,QRIS,22000
T0103423,18/01/2026,C06,Denpasar,Takeaway,QRIS,
T0113846,2026-02-24,C04,Surabaya,Takeaway,Tunai,0
T0122704,26/03/2026,C06,denpasar,Delivery,QRIS,25000
T0116226,2026-03-05,C01,jakarta,Takeaway,E-Wallet,57000
T0117066,07/03/2026,C04, Surabaya  ,Dine-in,E-Wallet,15000
T0123186,2026-03-28,C03,,Dine-in,QRIS,22000
T0122353,2026-03-25,C04,Surabaya,Delivery,Kartu Debit,25000
T0102203,2026-01-15,C01,Jakarta,Delivery,E-Wallet,68000
T0120667,2026-03-20,C03,Bandung,Dine-in,Tunai,164000
T0102918,17/01/2026,C02,Jakarta,Dine-in,QRIS,15000
T0112725,20/02/2026,C06,Denpasar,Takeaway,Kartu Debit,28000
T0119540,2026-03-16,C02,Jakarta,Dine-in,Kartu Debit,130000
T0119110,2026-03-14,C05,Yogyakarta,Takeaway,QRIS,112000
T0107243,2026-02-01,C05,Yogyakarta,Dine-in,Tunai,113050
T0114942,2026-02-28,C02,Jakarta,Takeaway,qris,52250
T0120905,2026-03-21,C01,Jakarta,Delivery,Tunai,18000
T0110043,2026-02-11,C05,,Dine-in,QRIS,15000
T0123189,2026-03-28,C03,Bandung,Takeaway,Kartu Debit,120000
T0103428,2026-01-18,C06,Denpasar,Dine-in,QRIS,18000
T0119982,2026-03-18,C02, JAKARTA  ,Takeaway,QRIS,25000
T0104704,2026-01-23,C06,Denpasar,Dine-in,Kartu Debit,90000
T0101035,09/01/2026,C05,Yogyakarta,Dine-in,QRIS,43200
T0124061,31-Mar-2026,C04,Surabaya,Dine-in,Kartu Debit,Rp 46.000
T0116204,04/03/2026,C06,Denpasar,Delivery,Tunai,14000
T0114335,2026-02-26,C03,BANDUNG,Takeaway,QRIS,Rp 42.000
T0121137,2026-03-21,C04,SURABAYA,Dine-in,E-Wallet,59000
T0110567,2026-02-13,C04,Surabaya,Delivery,Tunai,102000
T0103250,2026-01-18,C03,Bandung,Dine-in,QRIS,56050
T0112850,2026-02-21,C02,Jakarta,Takeaway,QRIS,42000
T0101228,2026-01-10,C03,Bandung,Takeaway,Kartu Debit,95000
T0120069,2026-03-18,C04,Surabaya,Dine-in,QRIS,46000
T0117515,2026-03-09,C01,Jakarta,Takeaway,Tunai,105000
T0112262,2026-02-19,C03,bandung,Dine-in,Tunai,100000
T0111840,2026-02-17,C05,Yogyakarta,Takeaway,QRIS,142000
T0114214,2026-02-26,C01,Jakarta,Dine-in,Tunai,
T0100627,2026-01-08,C02,Jakarta,Dine-in,Tunai,15000
T0116551,2026-03-06,C02,Jakarta,Delivery,QRIS,40000
T0121145,2026-03-21,C04,Surabaya,Dine-in,Tunai,36000
T0102192,2026-01-14,C05,Yogyakarta,Dine-in,Tunai,30000
T0119754,17/03/2026,C02,JAKARTA,Dine-in,E-Wallet,25200
T0101568,01-Nov-2026,C04,Surabaya,Takeaway,QRIS,18000
T0119196,15/03/2026,C01,JKT,Dine-in,Tunai,53000
T0111416,16-Feb-2026,C03,Bandung,Takeaway,Tunai,15000
T0120587,2026-03-20,C02,Jakarta,Takeaway,E-Wallet,70000
T0110020,2026-02-11,C05,Yogyakarta,Takeaway,Kartu Debit,
T0103512,2026-01-19,C03,Bandung,Takeaway,Tunai,84000
T0102329,2026-01-15,C03,Bandung,Takeaway,Tunai,155000
T0104131,2026-01-21,C05,JKT,Takeaway,QRIS,28000
T0114969,2026-02-28,C03, Bandung  ,Takeaway,QRIS,70000
T0121418,22-Mar-2026,C03, Bandung  ,Dine-in,E-Wallet,51000
T0105518,26/01/2026,C03,BANDUNG,Dine-in,Tunai,69000
T0112044,2026-02-18,C04,Surabaya,Dine-in,Kartu Debit,Rp 42.000
T0114539,27/02/2026,C02,Jakarta,Delivery,Kartu Debit,40000
T0117131,2026-03-07,C05,Yogyakarta,Dine-in,QRIS,28000
T0113934,2026-02-24,C06,DENPASAR,Dine-in,QRIS,28000
T0105218,2026-01-25,C03,BANDUNG,Takeaway,E-Wallet,18000
T0104956,2026-01-24,C04,Surabaya,dine in,E-Wallet,48000
T0115183,2026-02-28,C06,Denpasar,Delivery,Kartu Debit,Rp 24.000
T0104809,2026-01-24,C01,Jakarta,Dine-in,-,
T0104233,2026-01-22,C02,Jakarta,Delivery,Kartu Debit,24000
T0110642,2026-02-13,C05,Yogyakarta,DINE-IN,E-Wallet,65000
T0123944,2026-03-31,C02,Jakarta,Delivery,Tunai,50000
T0109112,2026-02-08,C02,Jakarta,Takeaway,Kartu Debit,171000
T0114080,2026-02-25,C04,Surabaya,Takeaway,QRIS,57950
T0106772,31/01/2026,C02,Jakarta,Dine-in,E-Wallet,62000
T0099631,2026-01-03,C05,Yogyakarta,Delivery,-,18000
T0117914,2026-03-10,C05,Yogyakarta,Dine-in,QRIS,86000
T0118218,2026-03-11,C06,,Takeaway,Tunai,18000
T0116067,2026-03-04,C03,Bandung,Dine-in,QRIS,73000
T0122407,2026-03-25,C06,Denpasar,Takeaway,Tunai,98000
T0116549,2026-03-06,C02,Jakarta,Dine-in,Tunai,30000
T0105535,2026-01-26,C03, BANDUNG  ,Takeaway,qris,91000
T0117329,08/03/2026,C03,JKT,Delivery,Kartu Debit,
T0112026,18-Feb-2026,C03,Bandung,dine in,QRIS,22500
T0121844,2026-03-23,C04,Surabaya,Dine-in,Kartu Debit,54000
T0122155,2026-03-25,C01,Jakarta,Takeaway,Kartu Debit,80000
T0121755,2026-03-23,C02,Jakarta,Dine-in,QRIS,Rp 32.000
T0105637,2026-01-26,C06,Denpasar,Takeaway,Kartu Debit,-25000.0
T0118049,2026-03-11,C02, Jakarta  ,Dine-in,QRIS,18000
T0108724,07/02/2026,C02,Jakarta,Dine-in,QRIS,73000
T0119186,2026-03-15,C01,JAKARTA,Takeaway,Tunai,18000
T0111599,2026-02-17,C01,Jakarta,Dine-in,Tunai,108000
T0106431,2026-01-30,C02,Jakarta,Takeaway,QRIS,74000
,,,,,,
T0120828,2026-03-20,C06,DENPASAR,Takeaway,QRIS,14000
T0115402,01/03/2026,C04,Surabaya,Takeaway,QRIS,113000
T0113247,2026-02-22,C03,Bandung,Dine-in,E-Wallet,36000
T0103274,2026-01-18,C03,Bandung,Takeaway,E-Wallet,65000
T0113162,2026-02-22,C01,Jakarta,DINE-IN,QRIS,23750
T0107036,01/02/2026,C01,Jakarta,Dine-in,Kartu Debit,15000
T0099425,01-Mar-2026,C02,Jakarta,Delivery,QRIS,30000
T0116868,2026-03-07,C01, Jakarta  ,Delivery,-,83000
T0117894,2026-03-10,C04,surabaya,Dine-in,E-Wallet,46000
T0117812,2026-03-10,C02,Jakarta,Dine-in,Tunai,46000
T0112944,2026-02-21,C03,bandung,Delivery,E-Wallet,80000
T0118176,2026-03-11,C05, Yogyakarta  ,Delivery,E-Wallet,Rp 37.000
T0106005,2026-01-28,C04,Surabaya,Dine-in,E-Wallet,168000
T0118611,2026-03-13,C02,Jakarta,Takeaway,Kartu Debit,65000
T0105501,2026-01-26,C03,Bandung,Dine-in,Kartu Debit,74000
T0104361,2026-01-22,C05,Yogyakarta,Dine-in,QRIS,79000
T0113552,2026-02-23,C03,Bandung,Takeaway,E-Wallet,18000
T0104021,2026-01-21,C03,Bandung,Takeaway,QRIS,75000
T0103104,2026-01-17,C06,Denpasar,Dine-in,E-Wallet,25000
T0114153,2026-02-25,C05,Yogyakarta,Delivery,Tunai,Rp 47.500
T0108710,2026-02-07,C01,Jakarta,Takeaway,QRIS,48000
T0106242,2026-01-29,C04,Surabaya,Takeaway,Tunai,100000
T0109006,2026-02-07,C06,Denpasar,Takeaway,QRIS,25000
T0115318,2026-03-01,C02,jakarta,Delivery,QRIS,-28000.0
T0122119,24-Mar-2026,C05,JKT,dine in,E-Wallet,40000
T0107941,2026-02-04,C03,Bandung,Delivery,Tunai,
T0102636,16-Jan-2026,C03,Bandung,Dine-in,QRIS,20000
T0113572,2026-02-23,C03,BANDUNG,Dine-in,QRIS,
T0117868,2026-03-10,C03,Bandung,Takeaway,Kartu Debit,145000
T0116079,2026-03-04,C03,Bandung,Dine-in,QRIS,36000
T0117428,2026-03-08,C05,Yogyakarta,Delivery,E-Wallet,51000
T0107080,2026-02-01,C02,Jakarta,Dine-in,QRIS,24000
T0107855,04/02/2026,C01,Jakarta,Delivery,QRIS,30000
T0120670,2026-03-20,C03,Bandung,Dine-in,QRIS,40000
T0122679,2026-03-26,C06,Denpasar,DINE-IN,E-Wallet,40000
T0117719,2026-03-09,C06,Denpasar,Delivery,Tunai,91000
T0118055,2026-03-11,C02,Jakarta,Takeaway,E-Wallet,105000
T0110323,2026-02-12,C05,Yogyakarta,Delivery,QRIS,15000
T0113620,2026-02-23,C04,Surabaya,Takeaway,Tunai,121000
T0116638,2026-03-06,C03,BANDUNG,Takeaway,E-Wallet,130000
T0099649,2026-01-03,C05,Yogyakarta,Takeaway,Kartu Debit,Rp 24.000
T0098921,2026-01-01,C03, Bandung  ,Takeaway,Kartu Debit,83000
T0105230,25/01/2026,C03,Bandung,DINE-IN,QRIS,75000
T0105587,2026-01-26,C05,YOGYAKARTA,Delivery,Kartu Debit,96000
T0114110,2026-02-25,C04,,Delivery,QRIS,30000
T0099644,2026-01-03,C05,Yogyakarta,Takeaway,Tunai,101000
T0122155,2026-03-25,C01,Jakarta,Takeaway,Kartu Debit,80000
T0110892,2026-02-14,C04,Surabaya,Delivery,E-Wallet,
T0108782,2026-02-07,C02,Jakarta,Takeaway,QRIS,35000
T0103146,2026-01-18,C01,Jakarta,Takeaway,E-Wallet,71000
T0120034,2026-03-18,C03,Bandung,Dine-in,QRIS,58000
T0111661,2026-02-17,C02,Jakarta,Dine-in,E-Wallet,50000
T0109953,2026-02-11,C03,Bandung,Takeaway,QRIS,18000
T0122325,25-Mar-2026,C04,Surabaya,Takeaway,QRIS,Rp 52.000
T0112968,2026-02-21,C04,Surabaya,Dine-in,qris,Rp 24.000
T0102471,2026-01-15,C06,,Dine-in,Kartu Debit,Rp 77.000
T0120805,2026-03-20,C06, Denpasar  ,Delivery,QRIS,0
T0108959,2026-02-07,C05, Yogyakarta  ,Takeaway,Kartu Debit,91200
T0123008,27-Mar-2026,C06,Denpasar,Takeaway,Tunai,18000
T0113981,2026-02-25,C02,Jakarta,Takeaway,Tunai,56000
,,,,,,
T0111089,2026-02-15,C02,Jakarta,Takeaway,QRIS,36000
T0114828,28/02/2026,C01, JAKARTA  ,Delivery,E-Wallet,38000
T0122709,2026-03-26,C06,Denpasar,Dine-in,QRIS,80000
T0102440,2026-01-15,C05,Yogyakarta,Delivery,Kartu Debit,30000
T0119232,2026-03-15,C01,Jakarta,Takeaway,-,-50000.0
T0100843,2026-01-09,C01,Jakarta,Takeaway,QRIS,15000
T0108242,2026-02-05,C04,Surabaya,Takeaway,QRIS,235000
T0100151,2026-01-06,C01,Jakarta,Delivery,E-Wallet,25200
T0114662,2026-02-27,C03,bandung,Dine-in,QRIS,46000
T0119051,2026-03-14,C04,Surabaya,Dine-in,E-Wallet,15000
T0098993,2026-01-01,C04,Surabaya,Takeaway,qris,22000
T0101685,12/01/2026,C02,Jakarta,Dine-in,Tunai,40000
T0112590,2026-02-20,C03, Bandung  ,Delivery,QRIS,68000
T0119880,2026-03-17,C05,Yogyakarta,Dine-in,E-Wallet,56000
T0117608,2026-03-09,C03,Bandung,Takeaway,E-Wallet,71000
T0099007,2026-01-01,C04,Surabaya,Takeaway,Tunai,23750
T0108746,2026-02-07,C02,jakarta,Dine-in,E-Wallet,89000
T0102301,2026-01-15,C03,Bandung,Takeaway,E-Wallet,99000
T0121446,2026-03-22,C03,,Delivery,E-Wallet,18000
T0116928,2026-03-07,C02,JAKARTA,Dine-in,qris,74000
T0123848,2026-03-30,C05,Yogyakarta,Dine-in,E-Wallet,148000
T0107754,03/02/2026,C05,Yogyakarta,Delivery,Tunai,Rp 22.000
T0104443,2026-01-23,C01,Jakarta,Takeaway,Kartu Debit,
T0112778,2026-02-21,C01,Jakarta,Dine-in,QRIS,
T0112311,2026-02-19,C04,Surabaya,Delivery,Kartu Debit,71000
T0114824,2026-02-28,C01,JKT,Delivery,QRIS,51000
T0112670,2026-02-20,C05,Yogyakarta,Takeaway,E-Wallet,28000
T0121062,2026-03-21,C03,Bandung,Dine-in,Kartu Debit,89000
T0104214,2026-01-22,C02,Jakarta,Dine-in,QRIS,96000
T0104189,2026-01-22,C01,Jakarta,Dine-in,E-Wallet,60800
T0116280,2026-03-05,C02,Jakarta,Delivery,Tunai,88000
T0115006,2026-02-28,C03,Bandung,Delivery,E-Wallet,125000
T0119415,2026-03-15,C05,Yogyakarta,Takeaway,QRIS,88000
T0115334,2026-03-01,C03, bandung  ,Dine-in,QRIS,22000
T0111126,2026-02-15,C02,Jakarta,Takeaway,Tunai,224000
T0123382,2026-03-29,C01,Jakarta,Dine-in,Tunai,40000
T0110020,2026-02-11,C05,Yogyakarta,Takeaway,Kartu Debit,
T0114763,27/02/2026,C05,Yogyakarta,Takeaway,E-Wallet,24000
T0119697,2026-03-16,C06,Denpasar,Dine-in,E-Wallet,25000
T0102282,2026-01-15,C02,Jakarta,Takeaway,Tunai,46000
T0104414,2026-01-23,C01,Jakarta,Dine-in,Tunai,77000
T0117918,2026-03-10,C05,YOGYAKARTA,Dine-in,QRIS,85500
T0104603,2026-01-23,C04,Surabaya,Delivery,Kartu Debit,117000
T0119208,2026-03-15,C01, Jakarta  ,Takeaway,E-Wallet,139500
T0112636,2026-02-20,C04,Surabaya,Takeaway,QRIS,24000
T0103795,2026-01-20,C03,Bandung,Takeaway,Kartu Debit,123000
T0104152,2026-01-21,C06,Denpasar,Takeaway,Tunai,15000
T0101838,2026-01-13,C01,Jakarta,Takeaway,E-Wallet,18000
