transaksi_id,produk_id,jumlah,harga_satuan,nilai
T0087484,P03,1,25000,25000
T0087485,P04,3,25000,75000
T0087486,P05,3,15000,45000
T0087486,P07,1,24000,24000
T0087487,P01,1,22000,22000
T0087487,P04,1,25000,25000
T0087487,P05,2,15000,30000
T0087487,P03,1,25000,25000
T0087488,P06,1,28000,28000
T0087488,P11,1,35000,35000
T0087488,P04,1,25000,25000
T0087489,P05,3,15000,45000
T0087489,P14,1,65000,65000
T0087490,P05,1,15000,15000
T0087491,P04,1,25000,25000
T0087491,P10,2,20000,40000
T0087492,P01,1,22000,22000
T0087492,P14,1,65000,65000
T0087493,P08,1,18000,18000
T0087493,P01,1,22000,22000
T0087493,P04,2,25000,50000
T0087494,P03,2,25000,50000
T0087494,P06,1,28000,28000
T0087495,P04,1,25000,25000
T0087495,P03,1,25000,25000
T0087496,P04,1,25000,25000
T0087497,P01,1,22000,22000
T0087498,P07,2,24000,48000
T0087499,P01,1,22000,22000
T0087499,P10,1,20000,20000
T0087500,P02,1,18000,18000
T0087500,P03,1,25000,25000
T0087500,P04,1,25000,25000
T0087501,P08,1,18000,18000
T0087502,P13,1,12000,12000
T0087502,P04,2,25000,50000
T0087502,P08,1,18000,18000
T0087502,P02,1,18000,18000
T0087503,P04,1,25000,25000
T0087503,P06,1,28000,28000
T0087504,P08,2,18000,36000
T0087505,P02,1,18000,18000
T0087506,P13,1,12000,12000
T0087507,P10,1,20000,20000
T0087507,P04,2,25000,50000
T0087508,P08,1,18000,18000
T0087508,P15,1,95000,95000
T0087509,P01,1,22000,22000
T0087509,P09,1,15000,15000
T0087510,P01,1,22000,22000
T0087511,P05,1,15000,15000
T0087511,P04,1,25000,25000
T0087512,P01,1,22000,22000
T0087512,P14,1,65000,65000
T0087513,P08,1,18000,18000
T0087513,P07,1,24000,24000
T0087514,P08,1,18000,18000
T0087514,P02,1,18000,18000
T0087515,P02,1,18000,18000
T0087516,P08,1,18000,18000
T0087516,P10,2,20000,40000
T0087517,P03,1,25000,25000
T0087517,P06,1,28000,28000
T0087518,P06,1,28000,28000
T0087518,P08,1,18000,18000
T0087519,P09,3,15000,45000
T0087519,P04,3,25000,75000
T0087520,P03,1,25000,25000
T0087520,P01,1,22000,22000
T0087520,P08,1,18000,18000
T0087521,P14,1,65000,65000
T0087521,P02,1,18000,18000
T0087521,P04,2,25000,50000
T0087521,P01,1,22000,22000
T0087522,P08,1,18000,18000
T0087523,P07,1,24000,24000
T0087523,P05,1,15000,15000
T0087524,P07,1,24000,24000
T0087524,P02,1,18000,18000
T0087525,P08,2,18000,36000
T0087526,P03,1,25000,25000
T0087526,P12,1,14000,14000
T0087527,P04,2,25000,50000
T0087528,P10,2,20000,40000
T0087528,P03,2,25000,50000
T0087528,P08,2,18000,36000
T0087529,P12,2,14000,28000
T0087529,P08,2,18000,36000
T0087529,P03,1,25000,25000
T0087530,P04,1,25000,25000
T0087531,P07,2,24000,48000
T0087531,P06,1,28000,28000
T0087532,P01,1,22000,22000
T0087533,P13,1,12000,12000
T0087533,P05,1,15000,15000
T0087533,P07,1,24000,24000
T0087534,P02,1,18000,18000
T0087534,P07,2,24000,48000
T0087535,P01,1,22000,22000
T0087535,P04,1,25000,25000
T0087536,P02,1,18000,18000
T0087537,P09,2,15000,30000
T0087538,P05,1,15000,15000
T0087538,P14,3,65000,195000
T0087539,P07,2,24000,48000
T0087539,P04,1,25000,25000
T0087540,P02,1,18000,18000
T0087540,P05,2,15000,30000
T0087541,P01,1,22000,22000
T0087542,P01,1,22000,22000
T0087542,P13,2,12000,24000
T0087543,P03,2,25000,50000
T0087543,P04,2,25000,50000
T0087544,P02,2,18000,36000
T0087545,P10,1,20000,20000
T0087545,P14,2,65000,130000
T0087545,P05,2,15000,30000
T0087545,P04,1,25000,25000
T0087546,P05,1,15000,15000
T0087546,P14,1,65000,65000
T0087546,P06,1,28000,28000
T0087547,P04,1,25000,25000
T0087547,P06,1,28000,28000
T0087548,P13,1,12000,12000
T0087549,P08,1,18000,18000
T0087549,P13,1,12000,12000
T0087549,P09,1,15000,15000
T0087550,P11,1,35000,35000
T0087551,P05,1,15000,15000
T0087552,P07,2,24000,48000
T0087552,P02,1,18000,18000
T0087552,P05,1,15000,15000
T0087552,P01,1,22000,22000
T0087553,P05,1,15000,15000
T0087553,P10,1,20000,20000
T0087554,P15,1,95000,95000
T0087554,P08,2,18000,36000
T0087555,P01,2,22000,44000
T0087556,P01,1,22000,22000
T0087556,P03,1,25000,25000
T0087557,P12,1,14000,14000
T0087557,P05,1,15000,15000
T0087558,P15,1,95000,95000
T0087558,P07,2,24000,48000
T0087558,P03,2,25000,50000
T0087559,P03,2,25000,50000
T0087560,P08,1,18000,18000
T0087560,P03,1,25000,25000
T0087560,P13,1,12000,12000
T0087560,P04,1,25000,25000
T0087561,P04,2,25000,50000
T0087561,P13,3,12000,36000
T0087561,P08,1,18000,18000
T0087562,P10,1,20000,20000
T0087563,P05,1,15000,15000
T0087563,P07,1,24000,24000
T0087564,P03,1,25000,25000
T0087565,P04,1,25000,25000
T0087566,P03,1,25000,25000
T0087566,P12,1,14000,14000
T0087567,P06,1,28000,28000
T0087568,P13,1,12000,12000
T0087568,P02,2,18000,36000
T0087568,P12,1,14000,14000
T0087569,P08,1,18000,18000
T0087570,P07,3,24000,72000
T0087571,P04,1,25000,25000
T0087572,P04,2,25000,50000
T0087572,P02,1,18000,18000
T0087573,P14,1,65000,65000
T0087573,P02,1,18000,18000
T0087574,P01,2,22000,44000
T0087575,P07,1,24000,24000
T0087576,P08,1,18000,18000
T0087577,P09,1,15000,15000
T0087578,P03,2,25000,50000
T0087579,P14,1,65000,65000
T0087580,P01,1,22000,22000
T0087580,P03,1,25000,25000
T0087581,P12,1,14000,14000
T0087582,P07,3,24000,72000
T0087583,P06,2,28000,56000
T0087583,P15,1,95000,95000
T0087583,P05,1,15000,15000
T0087584,P08,2,18000,36000
T0087584,P06,1,28000,28000
T0087585,P05,1,15000,15000
T0087585,P06,1,28000,28000
T0087586,P07,1,24000,24000
T0087586,P15,1,95000,95000
T0087587,P11,1,35000,35000
T0087587,P02,1,18000,18000
T0087587,P01,1,22000,22000
T0087588,P02,2,18000,36000
T0087589,P15,2,95000,190000
T0087590,P02,1,18000,18000
T0087591,P05,1,15000,15000
T0087591,P08,1,18000,18000
T0087592,P02,1,18000,18000
T0087592,P05,1,15000,15000
T0087593,P04,1,25000,25000
T0087593,P12,2,14000,28000
T0087594,P06,1,28000,28000
T0087594,P03,3,25000,75000
T0087595,P07,1,24000,24000
T0087595,P15,2,95000,190000
T0087595,P01,1,22000,22000
T0087596,P11,3,35000,105000
T0087596,P02,1,18000,18000
T0087597,P11,1,35000,35000
T0087597,P01,1,22000,22000
T0087597,P03,1,25000,25000
T0087597,P02,1,18000,18000
T0087598,P08,1,18000,18000
T0087598,P03,1,25000,25000
T0087598,P02,1,18000,18000
T0087598,P05,1,15000,15000
T0087599,P03,1,25000,25000
T0087600,P03,1,25000,25000
T0087601,P03,1,25000,25000
T0087602,P01,1,22000,22000
T0087602,P08,1,18000,18000
T0087603,P14,1,65000,65000
T0087604,P02,1,18000,18000
T0087605,P15,1,95000,95000
T0087606,P04,2,25000,50000
T0087606,P08,1,18000,18000
T0087606,P05,1,15000,15000
T0087606,P12,1,14000,14000
T0087607,P06,1,28000,28000
T0087608,P10,1,20000,20000
T0087608,P01,1,22000,22000
T0087608,P06,1,28000,28000
T0087609,P07,1,24000,24000
T0087609,P15,2,95000,190000
T0087610,P05,1,15000,15000
T0087611,P04,1,25000,25000
T0087611,P13,1,12000,12000
T0087612,P08,2,18000,36000
T0087612,P11,3,35000,105000
T0087613,P03,1,25000,25000
T0087614,P04,1,25000,25000
T0087614,P15,1,95000,95000
T0087614,P11,2,35000,70000
T0087615,P03,2,25000,50000
T0087615,P08,1,18000,18000
T0087616,P04,1,25000,25000
T0087616,P07,1,24000,24000
T0087616,P08,1,18000,18000
T0087616,P01,1,22000,22000
T0087617,P02,1,18000,18000
T0087617,P03,3,25000,75000
T0087618,P07,3,24000,72000
T0087618,P01,1,22000,22000
T0087618,P03,1,25000,25000
T0087619,P07,2,24000,48000
T0087619,P03,1,25000,25000
T0087619,P01,1,22000,22000
T0087620,P05,1,15000,15000
T0087620,P07,1,24000,24000
T0087621,P06,1,28000,28000
T0087621,P03,1,25000,25000
T0087622,P07,1,24000,24000
T0087623,P08,3,18000,54000
T0087624,P07,1,24000,24000
T0087624,P11,1,35000,35000
T0087624,P03,1,25000,25000
T0087625,P04,2,25000,50000
T0087625,P08,2,18000,36000
T0087626,P02,1,18000,18000
T0087627,P05,2,15000,30000
T0087627,P02,1,18000,18000
T0087627,P01,1,22000,22000
T0087628,P01,1,22000,22000
T0087629,P11,1,35000,35000
T0087629,P04,1,25000,25000
T0087630,P06,1,28000,28000
T0087630,P08,1,18000,18000
T0087631,P01,1,22000,22000
T0087632,P04,1,25000,25000
T0087633,P08,1,18000,18000
T0087633,P02,2,18000,36000
T0087633,P03,2,25000,50000
T0087634,P02,1,18000,18000
T0087635,P07,2,24000,48000
T0087635,P01,1,22000,22000
T0087636,P06,1,28000,28000
T0087637,P03,2,25000,50000
T0087637,P01,1,22000,22000
T0087637,P11,3,35000,105000
T0087637,P13,1,12000,12000
T0087638,P06,1,28000,28000
T0087638,P12,1,14000,14000
T0087638,P04,2,25000,50000
T0087638,P07,1,24000,24000
T0087639,P04,1,25000,25000
T0087639,P15,1,95000,95000
T0087639,P12,1,14000,14000
T0087640,P04,1,25000,25000
T0087641,P05,2,15000,30000
T0087641,P08,1,18000,18000
T0087642,P10,1,20000,20000
T0087643,P08,2,18000,36000
T0087644,P07,1,24000,24000
T0087644,P06,1,28000,28000
T0087645,P03,1,25000,25000
T0087645,P06,1,28000,28000
T0087646,P08,1,18000,18000
T0087646,P01,1,22000,22000
T0087647,P07,2,24000,48000
T0087648,P10,1,20000,20000
T0087649,P01,1,22000,22000
T0087649,P09,2,15000,30000
T0087650,P03,1,25000,25000
T0087650,P06,1,28000,28000
T0087650,P02,1,18000,18000
T0087651,P11,1,35000,35000
T0087652,P13,1,12000,12000
T0087652,P03,2,25000,50000
T0087653,P11,1,35000,35000
T0087653,P06,2,28000,56000
T0087653,P08,1,18000,18000
T0087654,P12,2,14000,28000
T0087654,P10,1,20000,20000
T0087654,P06,1,28000,28000
T0087655,P01,1,22000,22000
T0087655,P04,3,25000,75000
T0087655,P08,2,18000,36000
T0087656,P05,3,15000,45000
T0087657,P02,1,18000,18000
T0087658,P03,1,25000,25000
T0087658,P05,2,15000,30000
T0087658,P08,1,18000,18000
T0087658,P07,1,24000,24000
T0087659,P11,1,35000,35000
T0087660,P01,2,22000,44000
T0087660,P08,1,18000,18000
T0087660,P03,2,25000,50000
T0087661,P04,1,25000,25000
T0087661,P12,1,14000,14000
T0087661,P03,1,25000,25000
T0087662,P05,1,15000,15000
T0087662,P02,2,18000,36000
T0087663,P02,1,18000,18000
T0087663,P13,1,12000,12000
T0087664,P01,1,22000,22000
T0087664,P02,1,18000,18000
T0087665,P07,1,24000,24000
T0087665,P04,1,25000,25000
T0087666,P06,2,28000,56000
T0087666,P11,1,35000,35000
T0087667,P08,2,18000,36000
T0087668,P09,1,15000,15000
T0087668,P05,1,15000,15000
T0087668,P08,1,18000,18000
T0087669,P10,1,20000,20000
T0087670,P08,1,18000,18000
T0087670,P01,1,22000,22000
T0087671,P13,1,12000,12000
T0087671,P04,1,25000,25000
T0087672,P06,1,28000,28000
T0087673,P05,1,15000,15000
T0087673,P01,1,22000,22000
T0087674,P02,1,18000,18000
T0087675,P04,1,25000,25000
T0087676,P12,1,14000,14000
T0087677,P06,1,28000,28000
T0087677,P09,2,15000,30000
T0087678,P05,1,15000,15000
T0087679,P07,1,24000,24000
T0087680,P03,1,25000,25000
T0087681,P03,1,25000,25000
T0087681,P14,2,65000,130000
T0087682,P09,1,15000,15000
T0087682,P01,1,22000,22000
T0087683,P14,1,65000,65000
T0087684,P05,1,15000,15000
T0087685,P14,3,65000,195000
T0087686,P01,1,22000,22000
T0087687,P04,1,25000,25000
T0087688,P04,1,25000,25000
T0087689,P11,1,35000,35000
T0087689,P05,1,15000,15000
T0087689,P03,2,25000,50000
T0087689,P04,1,25000,25000
T0087690,P05,1,15000,15000
T0087690,P07,1,24000,24000
T0087690,P12,1,14000,14000
T0087691,P11,2,35000,70000
T0087692,P08,1,18000,18000
T0087693,P02,1,18000,18000
T0087694,P06,2,28000,56000
T0087694,P13,1,12000,12000
T0087695,P14,1,65000,65000
T0087695,P15,1,95000,95000
T0087695,P08,1,18000,18000
T0087696,P06,1,28000,28000
T0087696,P11,1,35000,35000
T0087697,P02,1,18000,18000
T0087698,P04,1,25000,25000
T0087699,P02,2,18000,36000
T0087699,P08,1,18000,18000
T0087699,P05,1,15000,15000
T0087700,P09,1,15000,15000
T0087701,P06,1,28000,28000
T0087701,P09,1,15000,15000
T0087701,P03,1,25000,25000
T0087701,P04,1,25000,25000
T0087702,P08,1,18000,18000
T0087703,P07,1,24000,24000
T0087703,P06,1,28000,28000
T0087704,P12,1,14000,14000
T0087705,P05,1,15000,15000
T0087706,P08,1,18000,18000
T0087706,P14,1,65000,65000
T0087707,P03,3,25000,75000
T0087707,P02,1,18000,18000
T0087707,P14,1,65000,65000
T0087708,P04,1,25000,25000
T0087708,P07,1,24000,24000
T0087709,P01,1,22000,22000
T0087710,P05,1,15000,15000
T0087710,P09,1,15000,15000
T0087711,P04,1,25000,25000
T0087712,P04,1,25000,25000
T0087713,P08,1,18000,18000
T0087714,P08,2,18000,36000
T0087715,P04,1,25000,25000
T0087715,P06,2,28000,56000
T0087715,P08,2,18000,36000
T0087716,P15,1,95000,95000
T0087717,P05,2,15000,30000
T0087718,P06,2,28000,56000
T0087718,P08,1,18000,18000
T0087718,P03,1,25000,25000
T0087719,P03,2,25000,50000
T0087720,P12,1,14000,14000
T0087720,P15,1,95000,95000
T0087721,P09,1,15000,15000
T0087721,P02,1,18000,18000
T0087722,P07,3,24000,72000
T0087722,P05,1,15000,15000
T0087723,P08,1,18000,18000
T0087723,P04,1,25000,25000
T0087723,P05,1,15000,15000
T0087724,P06,1,28000,28000
T0087724,P12,2,14000,28000
T0087724,P04,1,25000,25000
T0087724,P01,1,22000,22000
T0087725,P01,1,22000,22000
T0087726,P07,1,24000,24000
T0087726,P14,2,65000,130000
T0087727,P05,1,15000,15000
T0087727,P13,2,12000,24000
T0087728,P12,1,14000,14000
T0087728,P05,1,15000,15000
T0087729,P04,2,25000,50000
T0087730,P07,1,24000,24000
T0087731,P07,1,24000,24000
T0087732,P04,1,25000,25000
T0087733,P06,1,28000,28000
T0087733,P08,1,18000,18000
T0087734,P08,1,18000,18000
T0087735,P03,1,25000,25000
T0087736,P11,1,35000,35000
T0087736,P09,1,15000,15000
T0087737,P02,1,18000,18000
T0087737,P04,1,25000,25000
T0087738,P03,2,25000,50000
T0087739,P07,1,24000,24000
T0087739,P08,1,18000,18000
T0087740,P01,1,22000,22000
T0087741,P03,1,25000,25000
T0087741,P14,1,65000,65000
T0087741,P05,2,15000,30000
T0087742,P07,2,24000,48000
T0087742,P02,1,18000,18000
T0087743,P13,1,12000,12000
T0087743,P06,3,28000,84000
T0087743,P07,1,24000,24000
T0087744,P08,1,18000,18000
T0087745,P07,1,24000,24000
T0087745,P10,1,20000,20000
T0087745,P14,1,65000,65000
T0087746,P05,1,15000,15000
T0087746,P08,1,18000,18000
T0087746,P06,1,28000,28000
T0087746,P15,1,95000,95000
T0087747,P01,2,22000,44000
T0087747,P04,1,25000,25000
T0087748,P12,2,14000,28000
T0087748,P10,1,20000,20000
T0087748,P04,1,25000,25000
T0087749,P01,1,22000,22000
T0087749,P08,1,18000,18000
T0087750,P15,1,95000,95000
T0087750,P12,2,14000,28000
T0087751,P04,1,25000,25000
T0087751,P09,2,15000,30000
T0087751,P01,1,22000,22000
T0087751,P06,1,28000,28000
T0087752,P08,1,18000,18000
T0087753,P05,2,15000,30000
T0087754,P05,1,15000,15000
T0087754,P03,3,25000,75000
T0087755,P04,1,25000,25000
T0087756,P09,2,15000,30000
T0087757,P05,1,15000,15000
T0087757,P07,1,24000,24000
T0087758,P07,1,24000,24000
T0087758,P10,1,20000,20000
T0087758,P05,1,15000,15000
T0087758,P08,1,18000,18000
T0087759,P07,3,24000,72000
T0087759,P02,1,18000,18000
T0087759,P08,1,18000,18000
T0087760,P06,1,28000,28000
T0087760,P07,2,24000,48000
T0087760,P14,3,65000,195000
T0087761,P07,2,24000,48000
T0087762,P01,1,22000,22000
T0087763,P04,1,25000,25000
T0087763,P05,1,15000,15000
T0087764,P08,1,18000,18000
T0087764,P05,2,15000,30000
T0087765,P03,2,25000,50000
T0087766,P08,1,18000,18000
T0087766,P02,1,18000,18000
T0087767,P04,2,25000,50000
T0087767,P03,1,25000,25000
T0087768,P12,1,14000,14000
T0087768,P02,2,18000,36000
T0087768,P06,1,28000,28000
T0087768,P04,1,25000,25000
T0087769,P06,1,28000,28000
T0087769,P01,1,22000,22000
T0087770,P14,1,65000,65000
T0087771,P07,1,24000,24000
T0087771,P10,2,20000,40000
T0087772,P11,1,35000,35000
T0087772,P04,2,25000,50000
T0087773,P01,1,22000,22000
T0087773,P05,1,15000,15000
T0087773,P03,1,25000,25000
T0087773,P14,3,65000,195000
T0087774,P07,2,24000,48000
T0087774,P06,1,28000,28000
T0087775,P03,1,25000,25000
T0087775,P05,1,15000,15000
T0087776,P10,3,20000,60000
T0087776,P15,2,95000,190000
T0087776,P11,3,35000,105000
T0087777,P02,1,18000,18000
T0087777,P11,2,35000,70000
T0087778,P07,1,24000,24000
T0087778,P05,1,15000,15000
T0087778,P03,1,25000,25000
T0087779,P08,1,18000,18000
T0087780,P02,1,18000,18000
T0087781,P06,1,28000,28000
T0087781,P03,1,25000,25000
T0087782,P03,1,25000,25000
T0087782,P05,1,15000,15000
T0087782,P15,2,95000,190000
T0087783,P08,2,18000,36000
T0087784,P03,2,25000,50000
T0087785,P03,1,25000,25000
T0087786,P04,2,25000,50000
T0087786,P08,1,18000,18000
T0087786,P06,3,28000,84000
T0087786,P12,1,14000,14000
T0087787,P10,2,20000,40000
T0087787,P11,1,35000,35000
T0087787,P12,1,14000,14000
T0087787,P07,1,24000,24000
T0087788,P15,2,95000,190000
T0087788,P05,1,15000,15000
T0087789,P09,1,15000,15000
T0087790,P06,2,28000,56000
T0087790,P02,1,18000,18000
T0087791,P07,1,24000,24000
T0087792,P02,2,18000,36000
T0087792,P07,1,24000,24000
T0087792,P14,1,65000,65000
T0087793,P01,1,22000,22000
T0087793,P08,1,18000,18000
T0087794,P13,2,12000,24000
T0087795,P03,1,25000,25000
T0087795,P04,1,25000,25000
T0087796,P03,1,25000,25000
T0087797,P09,1,15000,15000
T0087797,P07,2,24000,48000
T0087798,P10,1,20000,20000
T0087799,P10,2,20000,40000
T0087799,P04,2,25000,50000
T0087800,P13,1,12000,12000
T0087800,P05,1,15000,15000
T0087800,P08,1,18000,18000
T0087801,P04,3,25000,75000
T0087802,P02,1,18000,18000
T0087802,P07,1,24000,24000
T0087803,P11,1,35000,35000
T0087804,P03,2,25000,50000
T0087804,P07,1,24000,24000
T0087805,P04,1,25000,25000
T0087806,P06,3,28000,84000
T0087806,P02,1,18000,18000
T0087807,P14,1,65000,65000
T0087807,P06,3,28000,84000
T0087808,P01,1,22000,22000
T0087809,P06,1,28000,28000
T0087810,P08,1,18000,18000
T0087811,P14,1,65000,65000
T0087811,P01,1,22000,22000
T0087812,P05,1,15000,15000
T0087812,P09,1,15000,15000
T0087812,P02,1,18000,18000
T0087812,P14,2,65000,130000
T0087813,P05,1,15000,15000
T0087813,P08,1,18000,18000
T0087814,P05,1,15000,15000
T0087815,P03,2,25000,50000
T0087816,P15,1,95000,95000
T0087816,P03,1,25000,25000
T0087817,P06,2,28000,56000
T0087817,P08,1,18000,18000
T0087817,P07,2,24000,48000
T0087817,P02,2,18000,36000
T0087818,P11,2,35000,70000
T0087818,P03,1,25000,25000
T0087819,P07,1,24000,24000
T0087820,P07,2,24000,48000
T0087821,P03,1,25000,25000
T0087821,P04,1,25000,25000
T0087821,P07,1,24000,24000
T0087821,P10,1,20000,20000
T0087822,P08,1,18000,18000
T0087823,P02,1,18000,18000
T0087823,P15,1,95000,95000
T0087824,P04,1,25000,25000
T0087824,P12,1,14000,14000
T0087824,P07,1,24000,24000
T0087825,P01,2,22000,44000
T0087825,P15,1,95000,95000
T0087826,P03,1,25000,25000
T0087826,P01,2,22000,44000
T0087826,P09,1,15000,15000
T0087827,P02,1,18000,18000
T0087827,P07,1,24000,24000
T0087828,P03,2,25000,50000
T0087829,P07,2,24000,48000
T0087829,P03,1,25000,25000
T0087830,P04,1,25000,25000
T0087830,P06,1,28000,28000
T0087831,P07,1,24000,24000
T0087832,P03,2,25000,50000
T0087833,P07,1,24000,24000
T0087833,P01,1,22000,22000
T0087833,P04,1,25000,25000
T0087834,P06,1,28000,28000
T0087835,P04,1,25000,25000
T0087836,P07,1,24000,24000
T0087837,P02,1,18000,18000
T0087838,P10,1,20000,20000
T0087838,P03,1,25000,25000
T0087839,P02,1,18000,18000
T0087839,P10,1,20000,20000
T0087840,P05,1,15000,15000
T0087841,P08,1,18000,18000
T0087841,P11,1,35000,35000
T0087842,P02,1,18000,18000
T0087842,P03,1,25000,25000
T0087842,P15,1,95000,95000
T0087843,P08,1,18000,18000
T0087843,P01,2,22000,44000
T0087843,P03,1,25000,25000
T0087844,P06,1,28000,28000
T0087844,P02,1,18000,18000
T0087844,P07,1,24000,24000
T0087845,P02,1,18000,18000
T0087845,P12,1,14000,14000
T0087846,P02,1,18000,18000
T0087846,P13,1,12000,12000
T0087846,P03,2,25000,50000
T0087846,P06,1,28000,28000
T0087847,P06,1,28000,28000
T0087848,P03,1,25000,25000
T0087849,P07,1,24000,24000
T0087850,P01,2,22000,44000
T0087851,P15,3,95000,285000
T0087851,P08,3,18000,54000
T0087852,P04,1,25000,25000
T0087852,P06,1,28000,28000
T0087852,P07,1,24000,24000
T0087853,P01,2,22000,44000
T0087853,P06,2,28000,56000
T0087853,P11,1,35000,35000
T0087853,P03,1,25000,25000
T0087854,P01,1,22000,22000
T0087854,P02,1,18000,18000
T0087855,P09,1,15000,15000
T0087855,P01,1,22000,22000
T0087856,P01,1,22000,22000
T0087856,P05,2,15000,30000
T0087857,P04,1,25000,25000
T0087857,P07,1,24000,24000
T0087858,P08,1,18000,18000
T0087859,P08,1,18000,18000
T0087859,P05,1,15000,15000
T0087860,P10,1,20000,20000
T0087860,P13,1,12000,12000
T0087860,P04,2,25000,50000
T0087860,P01,1,22000,22000
T0087861,P07,2,24000,48000
T0087862,P01,1,22000,22000
T0087863,P07,1,24000,24000
T0087863,P03,1,25000,25000
T0087864,P01,1,22000,22000
T0087864,P07,1,24000,24000
T0087865,P15,1,95000,95000
T0087866,P04,1,25000,25000
T0087867,P05,1,15000,15000
T0087867,P08,1,18000,18000
T0087868,P05,1,15000,15000
T0087868,P06,1,28000,28000
T0087868,P07,1,24000,24000
T0087869,P09,2,15000,30000
T0087870,P06,1,28000,28000
T0087871,P05,1,15000,15000
T0087871,P01,3,22000,66000
T0087871,P02,1,18000,18000
T0087871,P06,2,28000,56000
T0087872,P03,2,25000,50000
T0087872,P02,1,18000,18000
T0087873,P05,1,15000,15000
T0087873,P10,2,20000,40000
T0087873,P08,2,18000,36000
T0087874,P05,1,15000,15000
T0087875,P04,3,25000,75000
T0087875,P01,1,22000,22000
T0087876,P03,1,25000,25000
T0087876,P04,1,25000,25000
T0087877,P04,1,25000,25000
T0087877,P08,1,18000,18000
T0087878,P07,1,24000,24000
T0087878,P02,2,18000,36000
T0087878,P04,1,25000,25000
T0087878,P08,2,18000,36000
T0087879,P07,1,24000,24000
T0087879,P03,2,25000,50000
T0087880,P03,2,25000,50000
T0087881,P03,1,25000,25000
T0087881,P06,3,28000,84000
T0087881,P05,1,15000,15000
T0087882,P11,2,35000,70000
T0087882,P07,2,24000,48000
T0087883,P04,1,25000,25000
T0087884,P06,1,28000,28000
T0087884,P08,3,18000,54000
T0087885,P05,1,15000,15000
T0087886,P02,1,18000,18000
T0087887,P04,1,25000,25000
T0087887,P07,1,24000,24000
T0087888,P02,1,18000,18000
T0087889,P05,1,15000,15000
T0087889,P12,1,14000,14000
T0087890,P08,1,18000,18000
T0087890,P10,1,20000,20000
T0087891,P04,1,25000,25000
T0087891,P03,1,25000,25000
T0087892,P01,1,22000,22000
T0087893,P05,1,15000,15000
T0087893,P07,1,24000,24000
T0087893,P06,1,28000,28000
T0087893,P09,1,15000,15000
T0087894,P01,2,22000,44000
T0087895,P03,1,25000,25000
T0087896,P02,1,18000,18000
T0087897,P08,1,18000,18000
T0087898,P14,1,65000,65000
T0087898,P10,2,20000,40000
T0087898,P01,1,22000,22000
T0087899,P05,1,15000,15000
T0087900,P04,2,25000,50000
T0087900,P03,1,25000,25000
T0087901,P15,1,95000,95000
T0087901,P07,2,24000,48000
T0087901,P06,1,28000,28000
T0087902,P08,2,18000,36000
T0087903,P08,1,18000,18000
T0087904,P06,1,28000,28000
T0087904,P07,1,24000,24000
T0087905,P06,2,28000,56000
