sumur_id,tanggal,oil_bopd,gas_mscfd,water_bwpd,watercut,berproduksi
CDN-043,2025-09-14,154.76,165.72,321.12,0.6708,1
CDN-043,2025-09-15,145.77,150.04,309.31,0.6714,1
CDN-043,2025-09-16,157.48,175.01,339.15,0.672,1
CDN-043,2025-09-17,156.91,158.53,316.84,0.6727,1
CDN-043,2025-09-18,147.89,165.63,262.82,0.6733,1
CDN-043,2025-09-19,144.71,162.69,315.93,0.6739,1
CDN-043,2025-09-20,140.47,146.98,282.78,0.6746,1
CDN-043,2025-09-21,144.11,160.94,285.78,0.6752,1
CDN-043,2025-09-22,140.55,152.49,279.42,0.6758,1
CDN-043,2025-09-23,154.63,158.67,289.59,0.6765,1
CDN-043,2025-09-24,146.42,155.39,256.72,0.6771,1
CDN-043,2025-09-25,137.4,140.73,281.05,0.6777,1
CDN-043,2025-09-26,136.04,146.25,304.49,0.6784,1
CDN-043,2025-09-27,161.66,179.98,332.19,0.679,1
CDN-043,2025-09-28,149.39,163.24,322.09,0.6796,1
CDN-043,2025-09-29,145.64,160.05,300.23,0.6803,1
CDN-043,2025-09-30,145.12,147.09,331.02,0.6809,1
CDN-043,2025-10-01,155.2,170.91,346.04,0.6815,1
CDN-043,2025-10-02,144.81,162.18,282.02,0.6822,1
CDN-043,2025-10-03,143.37,155.2,292.01,0.6828,1
CDN-043,2025-10-04,155.89,176.32,302.44,0.6834,1
CDN-043,2025-10-05,155.05,173.46,326.56,0.6841,1
CDN-043,2025-10-06,136.73,138.57,279.39,0.6847,1
CDN-043,2025-10-07,147.26,154.26,331.43,0.6853,1
CDN-043,2025-10-08,156.23,170.64,374.26,0.686,1
CDN-043,2025-10-09,147.08,163.0,314.99,0.6866,1
CDN-043,2025-10-10,154.7,163.6,330.55,0.6872,1
CDN-043,2025-10-11,146.5,148.07,283.03,0.6878,1
CDN-043,2025-10-12,153.29,173.92,354.08,0.6885,1
CDN-043,2025-10-13,139.96,149.84,302.07,0.6891,1
CDN-043,2025-10-14,157.21,162.78,299.86,0.6897,1
CDN-043,2025-10-15,144.26,153.21,352.83,0.6904,1
CDN-043,2025-10-16,149.56,172.51,306.52,0.691,1
CDN-043,2025-10-17,147.96,146.29,333.14,0.6916,1
CDN-043,2025-10-18,149.51,165.99,327.53,0.6923,1
CDN-043,2025-10-19,139.43,144.92,282.46,0.6929,1
CDN-043,2025-10-20,123.06,123.84,283.6,0.6935,1
CDN-043,2025-10-21,129.97,130.68,283.46,0.6942,1
CDN-043,2025-10-22,128.52,131.25,288.6,0.6948,1
CDN-043,2025-10-23,130.47,147.28,278.93,0.6954,1
CDN-043,2025-10-24,142.42,147.49,263.28,0.6961,1
CDN-043,2025-10-25,140.2,153.73,335.31,0.6967,1
CDN-043,2025-10-26,156.23,166.09,365.0,0.6973,1
CDN-043,2025-10-27,129.88,132.95,269.74,0.698,1
CDN-043,2025-10-28,144.5,149.98,336.82,0.6986,1
CDN-043,2025-10-29,132.68,133.89,279.6,0.6992,1
CDN-043,2025-10-30,154.3,157.66,340.28,0.6999,1
CDN-043,2025-10-31,138.56,148.76,323.27,0.7005,1
CDN-043,2025-11-01,147.16,162.54,372.88,0.7011,1
CDN-043,2025-11-02,159.42,178.6,370.53,0.7018,1
CDN-043,2025-11-03,138.61,142.69,312.97,0.7024,1
CDN-043,2025-11-04,158.53,153.87,356.29,0.703,1
CDN-043,2025-11-05,151.01,157.46,375.75,0.7036,1
CDN-043,2025-11-06,137.05,152.99,348.65,0.7043,1
CDN-043,2025-11-07,150.8,172.35,410.76,0.7049,1
CDN-043,2025-11-08,147.72,155.57,365.54,0.7055,1
CDN-043,2025-11-09,132.54,143.3,317.55,0.7062,1
CDN-043,2025-11-10,140.21,156.77,299.16,0.7068,1
CDN-043,2025-11-11,152.81,157.29,393.85,0.7074,1
CDN-043,2025-11-12,139.98,147.54,345.88,0.7081,1
CDN-043,2025-11-13,134.79,135.61,318.53,0.7087,1
CDN-043,2025-11-14,133.99,136.2,339.37,0.7093,1
CDN-043,2025-11-15,143.94,149.91,312.96,0.71,1
CDN-043,2025-11-16,144.86,159.68,342.04,0.7106,1
CDN-043,2025-11-17,138.79,140.25,351.98,0.7112,1
CDN-043,2025-11-18,153.56,159.75,343.95,0.7119,1
CDN-043,2025-11-19,134.51,137.23,301.64,0.7125,1
CDN-043,2025-11-20,134.57,142.27,324.79,0.7131,1
CDN-043,2025-11-21,136.11,143.01,356.25,0.7138,1
CDN-043,2025-11-22,147.86,156.83,347.61,0.7144,1
CDN-043,2025-11-23,141.08,169.63,342.94,0.715,1
CDN-043,2025-11-24,151.41,164.5,384.14,0.7157,1
CDN-043,2025-11-25,142.25,153.98,336.15,0.7163,1
CDN-043,2025-11-26,137.9,140.55,346.04,0.7169,1
CDN-043,2025-11-27,150.45,153.37,382.03,0.7176,1
CDN-043,2025-11-28,142.93,155.9,337.56,0.7182,1
CDN-043,2025-11-29,145.89,156.06,357.01,0.7188,1
CDN-043,2025-11-30,141.83,144.64,316.08,0.7194,1
CDN-043,2025-12-01,138.2,140.83,408.55,0.7201,1
CDN-043,2025-12-02,142.06,143.63,325.8,0.7207,1
CDN-043,2025-12-03,146.94,155.04,384.28,0.7213,1
CDN-043,2025-12-04,142.58,147.63,384.89,0.722,1
CDN-043,2025-12-05,139.89,140.76,394.83,0.7226,1
CDN-043,2025-12-06,130.13,134.79,336.14,0.7232,1
CDN-043,2025-12-07,152.41,168.78,424.93,0.7239,1
CDN-043,2025-12-08,128.8,149.95,342.39,0.7245,1
CDN-043,2025-12-09,149.91,151.55,378.4,0.7251,1
CDN-043,2025-12-10,141.56,154.06,360.22,0.7258,1
CDN-043,2025-12-11,132.83,144.09,339.79,0.7264,1
CDN-043,2025-12-12,136.28,138.91,363.2,0.727,1
CDN-043,2025-12-13,150.22,154.66,443.44,0.7277,1
CDN-043,2025-12-14,145.8,157.16,380.72,0.7283,1
CDN-043,2025-12-15,131.49,138.58,336.62,0.7289,1
CDN-043,2025-12-16,128.47,140.24,329.49,0.7296,1
CDN-043,2025-12-17,129.4,131.96,321.38,0.7302,1
CDN-043,2025-12-18,154.6,171.83,430.06,0.7308,1
CDN-043,2025-12-19,129.5,139.04,397.32,0.7315,1
CDN-043,2025-12-20,141.58,150.4,393.09,0.7321,1
CDN-043,2025-12-21,142.75,153.96,389.66,0.7327,1
CDN-043,2025-12-22,139.01,155.21,350.91,0.7334,1
CDN-043,2025-12-23,133.84,142.3,364.17,0.734,1
CDN-043,2025-12-24,129.97,135.65,340.92,0.7346,1
CDN-043,2025-12-25,151.85,165.72,398.15,0.7352,1
CDN-043,2025-12-26,0.0,0.0,0.0,0.7359,0
CDN-043,2025-12-27,136.5,147.0,390.79,0.7365,1
CDN-043,2025-12-28,147.38,153.53,421.17,0.7371,1
CDN-043,2025-12-29,151.38,171.37,399.01,0.7378,1
CDN-043,2025-12-30,151.19,146.4,434.98,0.7384,1
CDN-043,2025-12-31,144.5,148.72,420.93,0.739,1
CDN-043,2026-01-01,143.8,159.37,353.22,0.7397,1
CDN-043,2026-01-02,153.12,169.77,485.2,0.7403,1
CDN-043,2026-01-03,140.01,155.23,374.97,0.7409,1
CDN-043,2026-01-04,132.17,143.1,380.1,0.7416,1
CDN-043,2026-01-05,141.64,152.7,418.63,0.7422,1
CDN-043,2026-01-06,152.63,168.02,464.25,0.7428,1
CDN-043,2026-01-07,149.26,161.68,448.13,0.7435,1
CDN-043,2026-01-08,137.46,155.53,419.03,0.7441,1
CDN-043,2026-01-09,144.66,155.79,435.93,0.7447,1
CDN-043,2026-01-10,132.56,138.7,411.75,0.7454,1
CDN-043,2026-01-11,138.43,149.69,404.44,0.746,1
CDN-043,2026-01-12,138.22,149.73,410.77,0.7466,1
CDN-043,2026-01-13,148.82,154.23,414.61,0.7473,1
CDN-043,2026-01-14,137.03,150.71,443.75,0.7479,1
CDN-043,2026-01-15,132.49,131.86,379.86,0.7485,1
CDN-043,2026-01-16,162.06,167.05,462.68,0.7492,1
CDN-043,2026-01-17,145.17,161.04,397.16,0.7498,1
CDN-043,2026-01-18,136.45,148.37,424.83,0.7504,1
CDN-043,2026-01-19,124.46,130.91,365.59,0.751,1
CDN-043,2026-01-20,140.3,151.26,425.6,0.7517,1
CDN-043,2026-01-21,151.89,151.33,455.7,0.7523,1
CDN-043,2026-01-22,134.83,151.52,477.06,0.7529,1
CDN-043,2026-01-23,143.22,154.77,429.61,0.7536,1
CDN-043,2026-01-24,137.86,154.7,461.32,0.7542,1
CDN-043,2026-01-25,145.13,149.73,437.5,0.7548,1
CDN-043,2026-01-26,142.55,145.93,433.62,0.7555,1
CDN-043,2026-01-27,140.17,152.95,413.76,0.7561,1
CDN-043,2026-01-28,135.64,142.17,404.25,0.7567,1
CDN-043,2026-01-29,150.88,175.32,432.88,0.7574,1
CDN-043,2026-01-30,135.11,147.88,398.08,0.758,1
CDN-043,2026-01-31,127.07,137.3,444.19,0.7586,1
CDN-043,2026-02-01,144.43,151.03,487.49,0.7593,1
CDN-043,2026-02-02,139.76,146.7,403.85,0.7599,1
CDN-043,2026-02-03,130.12,144.26,408.92,0.7605,1
CDN-043,2026-02-04,131.34,139.16,444.03,0.7612,1
CDN-043,2026-02-05,124.5,122.87,418.63,0.7618,1
CDN-043,2026-02-06,142.46,138.84,472.05,0.7624,1
CDN-043,2026-02-07,129.14,136.8,420.9,0.7631,1
CDN-043,2026-02-08,125.07,128.86,444.92,0.7637,1
CDN-043,2026-02-09,140.71,150.37,457.24,0.7643,1
CDN-043,2026-02-10,144.24,156.51,488.95,0.765,1
CDN-043,2026-02-11,141.44,157.91,423.95,0.7656,1
CDN-043,2026-02-12,137.62,161.35,428.07,0.7662,1
CDN-043,2026-02-13,150.55,163.7,519.07,0.7668,1
CDN-043,2026-02-14,139.52,148.43,447.74,0.7675,1
CDN-043,2026-02-15,147.06,157.01,476.58,0.7681,1
CDN-043,2026-02-16,121.73,125.21,370.48,0.7687,1
CDN-043,2026-02-17,140.12,151.24,502.51,0.7694,1
CDN-043,2026-02-18,149.38,161.45,534.3,0.77,1
CDN-043,2026-02-19,142.91,148.44,443.94,0.7706,1
CDN-043,2026-02-20,140.93,156.65,451.08,0.7713,1
CDN-043,2026-02-21,136.29,140.47,461.16,0.7719,1
CDN-043,2026-02-22,130.3,130.33,480.77,0.7725,1
CDN-043,2026-02-23,141.94,155.75,507.47,0.7732,1
CDN-043,2026-02-24,127.71,141.76,442.46,0.7738,1
CDN-043,2026-02-25,150.0,157.51,534.72,0.7744,1
CDN-043,2026-02-26,123.61,130.06,470.0,0.7751,1
CDN-043,2026-02-27,135.3,140.9,552.79,0.7757,1
CDN-043,2026-02-28,143.11,153.44,505.23,0.7763,1
CDN-043,2026-03-01,136.95,140.76,509.76,0.777,1
CDN-043,2026-03-02,136.1,138.49,458.96,0.7776,1
CDN-043,2026-03-03,144.32,149.2,534.81,0.7782,1
CDN-043,2026-03-04,144.75,162.66,553.45,0.7789,1
CDN-043,2026-03-05,139.95,158.19,510.79,0.7795,1
CDN-043,2026-03-06,125.57,135.34,407.63,0.7801,1
CDN-043,2026-03-07,144.61,156.66,592.83,0.7808,1
CDN-043,2026-03-08,133.29,140.83,484.17,0.7814,1
CDN-043,2026-03-09,135.73,130.72,481.19,0.782,1
CDN-043,2026-03-10,143.69,151.64,536.68,0.7826,1
CDN-043,2026-03-11,141.57,144.44,474.31,0.7833,1
CDN-043,2026-03-12,128.59,139.33,487.1,0.7839,1
CDN-043,2026-03-13,148.51,150.83,513.98,0.7845,1
CDN-043,2026-03-14,131.17,138.58,490.25,0.7852,1
CDN-043,2026-03-15,148.35,162.88,531.43,0.7858,1
CDN-043,2026-03-16,134.8,156.84,503.46,0.7864,1
CDN-043,2026-03-17,129.56,125.32,472.35,0.7871,1
CDN-043,2026-03-18,148.4,165.32,554.35,0.7877,1
CDN-043,2026-03-19,143.54,158.33,501.75,0.7883,1
CDN-043,2026-03-20,139.36,147.7,476.21,0.789,1
CDN-043,2026-03-21,122.12,122.24,512.59,0.7896,1
CDN-043,2026-03-22,137.58,148.53,480.77,0.7902,1
CDN-043,2026-03-23,137.96,147.07,514.57,0.7909,1
CDN-043,2026-03-24,145.68,152.94,565.54,0.7915,1
CDN-043,2026-03-25,129.77,144.55,528.25,0.7921,1
CDN-043,2026-03-26,136.16,140.26,534.65,0.7928,1
CDN-043,2026-03-27,139.45,151.21,519.23,0.7934,1
CDN-043,2026-03-28,132.34,145.43,549.69,0.794,1
CDN-043,2026-03-29,130.56,139.4,494.31,0.7947,1
CDN-043,2026-03-30,128.31,142.63,463.39,0.7953,1
CDN-043,2026-03-31,139.23,156.98,491.24,0.7959,1
CDN-043,2026-04-01,131.46,137.05,517.85,0.7966,1
CDN-043,2026-04-02,145.41,163.2,635.21,0.7972,1
CDN-043,2026-04-03,133.02,143.07,557.54,0.7978,1
CDN-043,2026-04-04,140.08,142.28,575.33,0.7984,1
CDN-043,2026-04-05,133.74,140.61,519.51,0.7991,1
CDN-043,2026-04-06,138.18,164.22,553.38,0.7997,1
CDN-043,2026-04-07,140.71,152.69,575.61,0.8003,1
CDN-043,2026-04-08,136.07,134.86,511.75,0.801,1
CDN-043,2026-04-09,137.48,146.94,610.9,0.8016,1
CDN-043,2026-04-10,144.77,152.11,577.43,0.8022,1
CDN-043,2026-04-11,140.64,151.96,558.16,0.8029,1
CDN-043,2026-04-12,135.91,153.33,527.51,0.8035,1
CDN-043,2026-04-13,131.58,145.46,495.03,0.8041,1
CDN-043,2026-04-14,140.18,150.43,622.93,0.8048,1
CDN-043,2026-04-15,136.27,156.2,563.96,0.8054,1
CDN-043,2026-04-16,134.71,139.19,509.77,0.806,1
CDN-043,2026-04-17,136.28,157.56,577.35,0.8067,1
CDN-043,2026-04-18,144.49,158.86,554.38,0.8073,1
CDN-043,2026-04-19,149.24,158.4,644.33,0.8079,1
CDN-043,2026-04-20,142.71,143.04,481.85,0.8086,1
CDN-043,2026-04-21,127.54,126.66,568.27,0.8092,1
CDN-043,2026-04-22,132.92,144.37,574.92,0.8098,1
CDN-043,2026-04-23,136.18,145.63,590.16,0.8105,1
CDN-043,2026-04-24,135.93,148.09,644.75,0.8111,1
CDN-043,2026-04-25,145.64,153.04,608.52,0.8117,1
CDN-043,2026-04-26,132.17,141.2,550.66,0.8124,1
CDN-043,2026-04-27,132.9,138.9,574.69,0.813,1
CDN-043,2026-04-28,135.6,146.56,613.41,0.8136,1
CDN-043,2026-04-29,131.72,150.64,614.83,0.8142,1
CDN-043,2026-04-30,157.64,172.12,642.74,0.8149,1
CDN-043,2026-05-01,138.91,153.39,628.2,0.8155,1
CDN-043,2026-05-02,144.27,156.26,659.47,0.8161,1
CDN-043,2026-05-03,130.35,139.47,565.81,0.8168,1
CDN-043,2026-05-04,138.46,148.91,636.46,0.8174,1
CDN-043,2026-05-05,147.39,156.44,707.88,0.818,1
CDN-043,2026-05-06,135.45,147.68,602.27,0.8187,1
CDN-043,2026-05-07,128.39,137.7,626.86,0.8193,1
CDN-043,2026-05-08,139.17,153.94,618.36,0.8199,1
CDN-043,2026-05-09,128.51,132.4,610.95,0.8206,1
CDN-043,2026-05-10,129.1,151.28,578.04,0.8212,1
CDN-043,2026-05-11,126.7,129.4,555.38,0.8218,1
CDN-043,2026-05-12,128.8,134.78,611.79,0.8225,1
CDN-043,2026-05-13,131.73,137.36,627.04,0.8231,1
CDN-043,2026-05-14,133.53,153.67,605.3,0.8237,1
CDN-043,2026-05-15,152.54,158.55,776.66,0.8244,1
CDN-043,2026-05-16,140.71,138.98,664.99,0.825,1
CDN-043,2026-05-17,137.39,133.97,653.01,0.8256,1
CDN-043,2026-05-18,137.17,141.72,698.87,0.8263,1
CDN-043,2026-05-19,0.0,0.0,0.0,0.8269,0
CDN-043,2026-05-20,137.49,142.42,682.22,0.8275,1
CDN-043,2026-05-21,134.27,132.71,670.44,0.8282,1
CDN-043,2026-05-22,133.82,152.97,598.64,0.8288,1
CDN-043,2026-05-23,141.39,157.46,734.49,0.8294,1
CDN-043,2026-05-24,136.13,152.76,651.26,0.83,1
CDN-043,2026-05-25,145.24,152.64,725.71,0.8307,1
CDN-043,2026-05-26,127.87,138.68,614.13,0.8313,1
CDN-043,2026-05-27,137.05,152.76,638.26,0.8319,1
CDN-043,2026-05-28,126.08,143.15,649.23,0.8326,1
CDN-043,2026-05-29,138.45,147.27,664.83,0.8332,1
CDN-043,2026-05-30,127.11,130.44,609.89,0.8338,1
CDN-043,2026-05-31,143.2,163.44,716.18,0.8345,1
CDN-043,2026-06-01,122.85,132.81,628.67,0.8351,1
CDN-043,2026-06-02,138.6,154.47,749.65,0.8357,1
CDN-043,2026-06-03,138.85,150.11,630.88,0.8364,1
CDN-043,2026-06-04,128.77,131.09,617.49,0.837,1
CDN-043,2026-06-05,147.62,152.39,802.36,0.8376,1
CDN-043,2026-06-06,131.37,135.17,666.3,0.8383,1
CDN-043,2026-06-07,130.55,138.81,646.7,0.8389,1
CDN-043,2026-06-08,138.86,151.93,665.49,0.8395,1
CDN-043,2026-06-09,126.6,132.37,658.22,0.8402,1
CDN-043,2026-06-10,148.32,155.34,718.63,0.8408,1
CDN-043,2026-06-11,146.76,157.78,804.63,0.8414,1
CDN-043,2026-06-12,116.36,125.79,610.08,0.8421,1
CDN-043,2026-06-13,116.64,114.58,633.65,0.8427,1
CDN-043,2026-06-14,136.97,145.75,774.48,0.8433,1
CDN-043,2026-06-15,120.43,133.53,614.56,0.844,1
CDN-043,2026-06-16,134.5,148.02,700.09,0.8446,1
CDN-043,2026-06-17,129.33,123.4,756.24,0.8452,1
CDN-043,2026-06-18,147.19,157.38,789.43,0.8458,1
CDN-043,2026-06-19,134.85,132.51,732.85,0.8465,1
CDN-043,2026-06-20,138.4,153.22,788.83,0.8471,1
CDN-043,2026-06-21,124.09,129.91,648.43,0.8477,1
CDN-043,2026-06-22,133.35,135.28,698.34,0.8484,1
CDN-043,2026-06-23,132.64,136.31,776.69,0.849,1
CDN-043,2026-06-24,131.74,138.25,709.54,0.8496,1
CDN-043,2026-06-25,134.75,145.75,748.07,0.8503,1
CDN-043,2026-06-26,135.7,144.72,795.8,0.8509,1
CDN-043,2026-06-27,124.96,129.6,714.65,0.8515,1
CDN-043,2026-06-28,130.96,138.16,760.57,0.8522,1
CDN-043,2026-06-29,136.69,143.3,823.1,0.8528,1
CDN-043,2026-06-30,136.77,154.21,765.81,0.8534,1
CDN-044,2023-01-01,377.53,608.63,39.46,0.095,1
CDN-044,2023-01-02,338.71,580.85,35.33,0.0953,1
CDN-044,2023-01-03,344.68,577.61,38.39,0.0955,1
CDN-044,2023-01-04,308.13,495.58,35.91,0.0958,1
CDN-044,2023-01-05,365.43,615.85,33.56,0.0961,1
CDN-044,2023-01-06,334.33,543.62,34.58,0.0964,1
CDN-044,2023-01-07,352.4,555.63,37.61,0.0966,1
CDN-044,2023-01-08,340.41,573.46,37.99,0.0969,1
CDN-044,2023-01-09,336.25,539.85,35.69,0.0972,1
CDN-044,2023-01-10,331.18,537.18,35.35,0.0975,1
CDN-044,2023-01-11,341.86,602.34,41.62,0.0977,1
CDN-044,2023-01-12,354.12,593.64,35.74,0.098,1
CDN-044,2023-01-13,354.01,570.34,36.81,0.0983,1
CDN-044,2023-01-14,324.84,527.44,34.27,0.0986,1
CDN-044,2023-01-15,378.11,656.61,42.57,0.0988,1
CDN-044,2023-01-16,385.67,611.39,41.54,0.0991,1
CDN-044,2023-01-17,336.9,540.55,37.13,0.0994,1
CDN-044,2023-01-18,387.89,631.07,38.99,0.0997,1
CDN-044,2023-01-19,352.78,575.85,37.93,0.0999,1
CDN-044,2023-01-20,345.93,569.58,38.08,0.1002,1
CDN-044,2023-01-21,343.13,595.96,40.0,0.1005,1
CDN-044,2023-01-22,344.35,558.25,38.5,0.1008,1
CDN-044,2023-01-23,344.3,553.81,35.34,0.101,1
CDN-044,2023-01-24,327.51,598.39,36.21,0.1013,1
CDN-044,2023-01-25,308.82,497.98,33.98,0.1016,1
CDN-044,2023-01-26,336.21,574.53,42.49,0.1018,1
CDN-044,2023-01-27,373.05,634.62,43.5,0.1021,1
CDN-044,2023-01-28,362.16,631.34,36.18,0.1024,1
CDN-044,2023-01-29,357.45,594.37,39.52,0.1027,1
CDN-044,2023-01-30,0.0,0.0,0.0,0.1029,0
CDN-044,2023-01-31,311.56,523.32,36.72,0.1032,1
CDN-044,2023-02-01,349.75,521.42,41.9,0.1035,1
CDN-044,2023-02-02,350.57,563.82,40.78,0.1038,1
CDN-044,2023-02-03,342.43,573.08,39.71,0.104,1
CDN-044,2023-02-04,368.63,594.75,44.52,0.1043,1
CDN-044,2023-02-05,348.34,619.61,38.49,0.1046,1
CDN-044,2023-02-06,385.07,643.67,46.54,0.1049,1
CDN-044,2023-02-07,359.97,592.09,39.88,0.1051,1
CDN-044,2023-02-08,335.67,533.18,40.55,0.1054,1
CDN-044,2023-02-09,308.01,503.66,37.8,0.1057,1
CDN-044,2023-02-10,340.25,568.77,44.58,0.106,1
CDN-044,2023-02-11,324.65,553.95,38.41,0.1062,1
CDN-044,2023-02-12,340.12,572.42,40.92,0.1065,1
CDN-044,2023-02-13,354.64,603.46,39.55,0.1068,1
CDN-044,2023-02-14,324.57,536.6,39.1,0.1071,1
CDN-044,2023-02-15,338.82,545.73,41.28,0.1073,1
CDN-044,2023-02-16,355.95,514.14,43.97,0.1076,1
CDN-044,2023-02-17,334.56,550.62,43.11,0.1079,1
CDN-044,2023-02-18,337.88,550.08,41.36,0.1082,1
CDN-044,2023-02-19,355.83,580.49,36.87,0.1084,1
CDN-044,2023-02-20,347.24,549.13,41.59,0.1087,1
CDN-044,2023-02-21,316.14,531.98,35.69,0.109,1
CDN-044,2023-02-22,324.04,517.78,40.39,0.1092,1
CDN-044,2023-02-23,336.29,551.92,37.82,0.1095,1
CDN-044,2023-02-24,360.3,577.95,45.66,0.1098,1
CDN-044,2023-02-25,315.86,507.17,35.33,0.1101,1
CDN-044,2023-02-26,359.1,554.27,47.7,0.1103,1
CDN-044,2023-02-27,343.47,579.09,43.19,0.1106,1
CDN-044,2023-02-28,381.01,580.95,47.18,0.1109,1
CDN-044,2023-03-01,341.67,537.79,43.77,0.1112,1
CDN-044,2023-03-02,327.15,522.96,39.83,0.1114,1
CDN-044,2023-03-03,312.73,520.75,38.13,0.1117,1
CDN-044,2023-03-04,334.41,527.25,41.11,0.112,1
CDN-044,2023-03-05,337.67,551.96,41.98,0.1123,1
CDN-044,2023-03-06,341.38,559.75,41.36,0.1125,1
CDN-044,2023-03-07,320.21,521.19,46.87,0.1128,1
CDN-044,2023-03-08,372.59,627.57,45.62,0.1131,1
CDN-044,2023-03-09,319.64,511.43,40.91,0.1134,1
CDN-044,2023-03-10,358.65,534.61,38.39,0.1136,1
CDN-044,2023-03-11,358.21,561.41,43.37,0.1139,1
CDN-044,2023-03-12,353.78,607.77,49.87,0.1142,1
CDN-044,2023-03-13,338.9,553.91,45.06,0.1145,1
CDN-044,2023-03-14,345.49,542.85,43.9,0.1147,1
CDN-044,2023-03-15,354.13,605.91,43.11,0.115,1
CDN-044,2023-03-16,327.78,542.54,39.78,0.1153,1
CDN-044,2023-03-17,344.26,540.02,39.74,0.1155,1
CDN-044,2023-03-18,302.79,479.82,41.84,0.1158,1
CDN-044,2023-03-19,331.44,540.88,42.83,0.1161,1
CDN-044,2023-03-20,342.21,543.98,41.59,0.1164,1
CDN-044,2023-03-21,311.19,515.39,41.92,0.1166,1
CDN-044,2023-03-22,301.08,501.43,34.18,0.1169,1
CDN-044,2023-03-23,348.15,590.01,45.1,0.1172,1
CDN-044,2023-03-24,391.39,664.1,48.77,0.1175,1
CDN-044,2023-03-25,368.7,655.1,52.32,0.1177,1
CDN-044,2023-03-26,326.22,546.97,38.03,0.118,1
CDN-044,2023-03-27,347.85,604.83,47.87,0.1183,1
CDN-044,2023-03-28,309.81,507.04,41.78,0.1186,1
CDN-044,2023-03-29,359.6,579.35,47.45,0.1188,1
CDN-044,2023-03-30,354.91,579.93,45.48,0.1191,1
CDN-044,2023-03-31,317.46,524.04,41.04,0.1194,1
CDN-044,2023-04-01,327.05,532.64,43.11,0.1197,1
CDN-044,2023-04-02,337.81,552.44,43.65,0.1199,1
CDN-044,2023-04-03,322.08,531.79,43.16,0.1202,1
CDN-044,2023-04-04,332.28,540.3,47.85,0.1205,1
CDN-044,2023-04-05,319.04,525.9,43.52,0.1208,1
CDN-044,2023-04-06,306.05,476.61,43.9,0.121,1
CDN-044,2023-04-07,336.09,564.89,50.12,0.1213,1
CDN-044,2023-04-08,335.0,532.11,46.72,0.1216,1
CDN-044,2023-04-09,344.83,544.48,45.21,0.1219,1
CDN-044,2023-04-10,313.1,500.48,46.29,0.1221,1
CDN-044,2023-04-11,343.56,593.94,49.64,0.1224,1
CDN-044,2023-04-12,353.11,557.58,51.29,0.1227,1
CDN-044,2023-04-13,355.88,579.93,53.24,0.1229,1
CDN-044,2023-04-14,315.17,526.82,43.58,0.1232,1
CDN-044,2023-04-15,308.01,539.47,46.24,0.1235,1
CDN-044,2023-04-16,317.79,521.8,37.74,0.1238,1
CDN-044,2023-04-17,312.19,507.61,45.29,0.124,1
CDN-044,2023-04-18,327.95,522.88,44.51,0.1243,1
CDN-044,2023-04-19,337.16,537.41,47.7,0.1246,1
CDN-044,2023-04-20,340.27,543.33,52.26,0.1249,1
CDN-044,2023-04-21,310.02,524.13,44.42,0.1251,1
CDN-044,2023-04-22,342.24,543.98,52.64,0.1254,1
CDN-044,2023-04-23,333.55,605.81,48.16,0.1257,1
CDN-044,2023-04-24,298.45,501.6,44.11,0.126,1
CDN-044,2023-04-25,353.72,613.84,54.86,0.1262,1
CDN-044,2023-04-26,340.49,581.52,47.17,0.1265,1
CDN-044,2023-04-27,312.94,516.74,47.32,0.1268,1
CDN-044,2023-04-28,326.5,523.54,45.36,0.1271,1
CDN-044,2023-04-29,365.39,576.57,51.68,0.1273,1
CDN-044,2023-04-30,303.57,475.91,40.93,0.1276,1
CDN-044,2023-05-01,365.22,593.65,55.0,0.1279,1
CDN-044,2023-05-02,343.59,554.72,47.38,0.1282,1
CDN-044,2023-05-03,348.11,582.52,46.8,0.1284,1
CDN-044,2023-05-04,324.25,530.64,44.94,0.1287,1
CDN-044,2023-05-05,330.54,531.33,51.78,0.129,1
CDN-044,2023-05-06,360.44,594.89,56.84,0.1293,1
CDN-044,2023-05-07,317.01,495.23,46.1,0.1295,1
CDN-044,2023-05-08,332.87,499.88,50.9,0.1298,1
CDN-044,2023-05-09,337.71,545.69,53.89,0.1301,1
CDN-044,2023-05-10,333.51,530.4,46.26,0.1303,1
CDN-044,2023-05-11,320.64,537.86,45.29,0.1306,1
CDN-044,2023-05-12,342.33,508.32,46.06,0.1309,1
CDN-044,2023-05-13,359.57,610.91,58.7,0.1312,1
CDN-044,2023-05-14,355.47,554.17,55.18,0.1314,1
CDN-044,2023-05-15,340.34,531.65,50.63,0.1317,1
CDN-044,2023-05-16,323.02,532.59,51.41,0.132,1
CDN-044,2023-05-17,329.97,531.8,46.35,0.1323,1
CDN-044,2023-05-18,317.49,527.88,54.56,0.1325,1
CDN-044,2023-05-19,324.55,532.07,52.19,0.1328,1
CDN-044,2023-05-20,349.67,556.49,59.83,0.1331,1
CDN-044,2023-05-21,327.05,524.99,49.57,0.1334,1
CDN-044,2023-05-22,310.22,498.89,49.68,0.1336,1
CDN-044,2023-05-23,312.63,499.38,52.95,0.1339,1
CDN-044,2023-05-24,347.44,599.66,54.96,0.1342,1
CDN-044,2023-05-25,343.56,561.49,49.28,0.1345,1
CDN-044,2023-05-26,299.68,514.1,47.69,0.1347,1
CDN-044,2023-05-27,322.58,561.12,46.89,0.135,1
